Parameter,Value,Run,Type
mu,0.0002886091361278841,0,Estimation
h_mu,6.850309033638817e-05,0,Estimation
nu,0.004648963618820238,0,Estimation
h_nu,-0.1,0,Estimation
b0,0.0999998463347189,0,Estimation
d0,0.059582853999118536,0,Estimation
d_d0,0.08186687384333008,0,Estimation
b1,0.0007913552881754501,0,Estimation
d1,0.0010166146909894262,0,Estimation
mu,0.0003268211183429324,1,Estimation
h_mu,6.309929499827028e-05,1,Estimation
nu,0.004403547833729005,1,Estimation
h_nu,-0.1,1,Estimation
b0,0.07002399925371443,1,Estimation
d0,0.029975319744219818,1,Estimation
d_d0,0.08184156660394802,1,Estimation
b1,0.0,1,Estimation
d1,0.0010768009590042303,1,Estimation
mu,0.00023836314471086526,2,Estimation
h_mu,3.2377767254121895e-05,2,Estimation
nu,0.004216311924553653,2,Estimation
h_nu,-0.1,2,Estimation
b0,0.09999991481501419,2,Estimation
d0,0.060703883076220246,2,Estimation
d_d0,0.07690305717139383,2,Estimation
b1,0.050536492844463175,2,Estimation
d1,0.04765539850810721,2,Estimation
mu,0.0018380447462920636,3,Estimation
h_mu,3.4758976319652065e-05,3,Estimation
nu,0.0053779745266457225,3,Estimation
h_nu,-7.171241928739402e-05,3,Estimation
b0,0.09550106080084757,3,Estimation
d0,0.05432331507652579,3,Estimation
d_d0,0.08292390555207226,3,Estimation
b1,0.09074066397570722,3,Estimation
d1,0.09116635997602998,3,Estimation
mu,0.00019654482754545563,4,Estimation
h_mu,3.0858297324900243e-05,4,Estimation
nu,0.003638723839287986,4,Estimation
h_nu,-0.1,4,Estimation
b0,0.07847670076169026,4,Estimation
d0,0.03942271775089304,4,Estimation
d_d0,0.07737401498191376,4,Estimation
b1,0.06722541686900266,4,Estimation
d1,0.06453078808767292,4,Estimation
mu,0.0003423919219539201,5,Estimation
h_mu,6.323280137933723e-05,5,Estimation
nu,0.004250162116432923,5,Estimation
h_nu,-0.0008501620582607028,5,Estimation
b0,0.06988382362922513,5,Estimation
d0,0.029856249657895986,5,Estimation
d_d0,0.07937703085216118,5,Estimation
b1,0.04959957765051207,5,Estimation
d1,0.05024870617793109,5,Estimation
mu,0.0002844405821280986,6,Estimation
h_mu,3.29532338178744e-05,6,Estimation
nu,0.0034956073712183885,6,Estimation
h_nu,-0.1,6,Estimation
b0,0.06936815660032655,6,Estimation
d0,0.030631849354023074,6,Estimation
d_d0,0.0760369534442995,6,Estimation
b1,0.0017924921343457872,6,Estimation
d1,3.0939540560835e-05,6,Estimation
mu,0.0002364907792122195,7,Estimation
h_mu,5.5861228658090434e-05,7,Estimation
nu,0.004968272298110679,7,Estimation
h_nu,-0.08174278159474085,7,Estimation
b0,0.08216056159981322,7,Estimation
d0,0.04255021158886075,7,Estimation
d_d0,0.07936935427497467,7,Estimation
b1,0.07177511076594804,7,Estimation
d1,0.07186844880653126,7,Estimation
mu,0.0001216033865608127,8,Estimation
