Parameter,Value,Run,Type
mu,0.00014942838834742383,0,Estimation
h_mu,5.637663072855563e-05,0,Estimation
nu,0.004722412421962924,0,Estimation
h_nu,-0.000945457354497344,0,Estimation
b0,0.07047828432565835,0,Estimation
d0,0.029311834835690588,0,Estimation
d_d0,0.08416163574567383,0,Estimation
b1,0.04989880838262258,0,Estimation
d1,0.05001728735594805,0,Estimation
mu,0.00015971744331734437,1,Estimation
h_mu,3.348112503179007e-05,1,Estimation
nu,0.002527097769216127,1,Estimation
h_nu,-9.314816808116263e-05,1,Estimation
b0,0.06963176068580099,1,Estimation
d0,0.02907695499156888,1,Estimation
d_d0,0.07975970166837101,1,Estimation
b1,0.050562986749585065,1,Estimation
d1,0.04921701953497919,1,Estimation
mu,1.039521493599633e-05,2,Estimation
h_mu,3.308383210100978e-05,2,Estimation
nu,0.0032908442060696785,2,Estimation
h_nu,-0.0045699054000028026,2,Estimation
b0,0.039143971131498013,2,Estimation
d0,4.602203443626899e-07,2,Estimation
d_d0,0.07871793574095415,2,Estimation
b1,0.03547823606996685,2,Estimation
d1,0.033222665511625823,2,Estimation
mu,0.0001464107853678727,3,Estimation
h_mu,3.789095150267215e-05,3,Estimation
nu,0.003249780478639187,3,Estimation
h_nu,-0.00032498722019504216,3,Estimation
b0,0.09996851687189569,3,Estimation
d0,0.06101487594047193,3,Estimation
d_d0,0.07847250292157391,3,Estimation
b1,0.09671944740299193,3,Estimation
d1,0.09585707808248718,3,Estimation
mu,6.20763879014606e-05,4,Estimation
h_mu,3.632199316170626e-05,4,Estimation
nu,0.004924707972757466,4,Estimation
h_nu,-0.002821602952517788,4,Estimation
b0,0.041072459197855765,4,Estimation
d0,0.0016876231710497528,4,Estimation
d_d0,0.07906560409112583,4,Estimation
b1,0.1,4,Estimation
d1,0.09808497300171252,4,Estimation
mu,0.0,5,Estimation
h_mu,8.765831760416967e-05,5,Estimation
nu,0.005003620919541242,5,Estimation
h_nu,-0.0010007258795235563,5,Estimation
b0,0.07000923201897921,5,Estimation
d0,0.029945682787841117,5,Estimation
d_d0,0.08173084657050494,5,Estimation
b1,0.04900903681802727,5,Estimation
d1,0.050967834521434975,5,Estimation
mu,0.00012519157130113392,6,Estimation
h_mu,2.911886088704847e-05,6,Estimation
nu,0.004412892538450912,6,Estimation
h_nu,-0.0002589973175524999,6,Estimation
b0,0.06446126691421719,6,Estimation
d0,0.024994186533331606,6,Estimation
d_d0,0.07825911558719717,6,Estimation
b1,0.00289276828174338,6,Estimation
d1,2.5501681745231413e-10,6,Estimation
mu,0.00028953105581983274,7,Estimation
h_mu,3.819935475011744e-05,7,Estimation
nu,0.003927500679561545,7,Estimation
h_nu,-5.237097313084543e-05,7,Estimation
b0,0.06970941006256205,7,Estimation
d0,0.029986386182312825,7,Estimation
d_d0,0.08273352971398198,7,Estimation
b1,0.05063443477134528,7,Estimation
d1,0.049239838994291005,7,Estimation
mu,0.00010199689762289836,8,Estimation
h_mu,4.937242007430408e-05,8,Estimation
nu,0.005747438081116603,8,Estimation
h_nu,-0.0011494943006911465,8,Estimation
b0,0.06979925472602981,8,Estimation
d0,0.02990111240969264,8,Estimation
d_d0,0.08129385933530618,8,Estimation
b1,0.049591844687350964,8,Estimation
d1,0.05032851456990325,8,Estimation
mu,0.00034167024807210303,9,Estimation
h_mu,6.416008722259824e-05,9,Estimation
nu,0.00610837646364118,9,Estimation
h_nu,-0.001221864733065369,9,Estimation
b0,0.07032287655335803,9,Estimation
d0,0.029620349681055296,9,Estimation
d_d0,0.08427871374568796,9,Estimation
b1,0.04905156185376629,9,Estimation
d1,0.05091320159684686,9,Estimation
mu,0.00024192088580312994,10,Estimation
h_mu,2.8895145119610187e-05,10,Estimation
nu,0.0035714689971638016,10,Estimation
h_nu,-7.143843558058976e-05,10,Estimation
b0,0.06962954161512909,10,Estimation
d0,0.030338300355576737,10,Estimation
d_d0,0.07718267698835025,10,Estimation
b1,0.05088772924799214,10,Estimation
d1,0.04910125253849414,10,Estimation
mu,4.465531283379947e-05,11,Estimation
h_mu,4.41160372251946e-05,11,Estimation
nu,0.00332200888623578,11,Estimation
h_nu,-0.009703059732838542,11,Estimation
b0,0.03905051401209301,11,Estimation
d0,3.6678451816140995e-08,11,Estimation
d_d0,0.07815132055622986,11,Estimation
b1,0.09970134139847353,11,Estimation
d1,0.09999999062015949,11,Estimation
mu,0.0,12,Estimation
h_mu,0.00012316833093450015,12,Estimation
nu,0.07982716529911464,12,Estimation
h_nu,-0.016230865678080512,12,Estimation
b0,0.0777915079049826,12,Estimation
d0,0.042871272062123406,12,Estimation
d_d0,0.07167643420577632,12,Estimation
b1,0.04537080776739688,12,Estimation
d1,0.05871845368402818,12,Estimation
mu,0.00012937392194763166,13,Estimation
h_mu,5.6227521403700525e-05,13,Estimation
nu,0.00419751590900388,13,Estimation
h_nu,-0.0008395130026760644,13,Estimation
b0,0.0929234792781426,13,Estimation
d0,0.0523924648808262,13,Estimation
d_d0,0.08279152045366853,13,Estimation
b1,0.0714645198774967,13,Estimation
d1,0.07177661538797822,13,Estimation
mu,0.0001508118334026534,14,Estimation
h_mu,8.53630949871496e-05,14,Estimation
nu,0.005975468574514444,14,Estimation
h_nu,-0.001195094952582377,14,Estimation
b0,0.07040658036053574,14,Estimation
d0,0.02903514011424746,14,Estimation
d_d0,0.08712534546694257,14,Estimation
b1,0.04846898792570792,14,Estimation
d1,0.05125126856603362,14,Estimation
mu,4.9858561551540324e-05,15,Estimation
h_mu,4.2239194971383825e-05,15,Estimation
nu,0.005515995934354018,15,Estimation
h_nu,-0.1,15,Estimation
b0,0.06920726389415253,15,Estimation
d0,0.03054298388130183,15,Estimation
d_d0,0.07630214196697634,15,Estimation
b1,0.037494959227716784,15,Estimation
d1,0.037261151059671455,15,Estimation
mu,0.000216381641649769,16,Estimation
h_mu,3.937917400507223e-05,16,Estimation
nu,0.00516542070839249,16,Estimation
h_nu,-0.000516543160833307,16,Estimation
b0,0.07509584656817984,16,Estimation
d0,0.034716567994327235,16,Estimation
d_d0,0.08173943531953393,16,Estimation
b1,0.06624105718679885,16,Estimation
d1,0.06543624638365596,16,Estimation
mu,5.140881782284838e-05,17,Estimation
h_mu,3.498996421852936e-05,17,Estimation
nu,0.005931962089143221,17,Estimation
h_nu,-0.0021924872647747008,17,Estimation
b0,0.06576770586078663,17,Estimation
d0,0.028218215105330107,17,Estimation
d_d0,0.07490110933241818,17,Estimation
b1,0.07054766561134038,17,Estimation
d1,0.06920740732559874,17,Estimation
mu,0.00024948288543769407,18,Estimation
h_mu,3.354005292914498e-05,18,Estimation
nu,0.0039587962800612326,18,Estimation
h_nu,-0.0001979409698504266,18,Estimation
b0,0.0699507179674377,18,Estimation
d0,0.029675731409691042,18,Estimation
d_d0,0.0789276404378148,18,Estimation
b1,0.05073819513682934,18,Estimation
d1,0.049162525903379425,18,Estimation
mu,9.32714431416375e-05,19,Estimation
h_mu,5.8547577116645895e-05,19,Estimation
nu,0.003923855662353543,19,Estimation
h_nu,-0.0007864527923979414,19,Estimation
b0,0.06949761522209436,19,Estimation
d0,0.03018332845882279,19,Estimation
d_d0,0.07798327167199716,19,Estimation
b1,0.049395753941955084,19,Estimation
d1,0.050392057699789834,19,Estimation
f0_init,0.9967531606956871,0,Estimation
f0_init,0.9961740331263064,1,Estimation
f0_init,0.9997412815066555,2,Estimation
f0_init,0.9964594538429014,3,Estimation
f0_init,0.9985359942363756,4,Estimation
f0_init,1.0,5,Estimation
f0_init,0.9969466006981592,6,Estimation
f0_init,0.9931525434850591,7,Estimation
f0_init,0.9978015500027104,8,Estimation
f0_init,0.9929864430067504,9,Estimation
f0_init,0.9941134720399173,10,Estimation
f0_init,0.9989535860477834,11,Estimation
f0_init,1.0,12,Estimation
f0_init,0.9971283878377144,13,Estimation
f0_init,0.9969926179180197,14,Estimation
f0_init,0.9988656322548642,15,Estimation
f0_init,0.9951662739177809,16,Estimation
f0_init,0.9987802912881998,17,Estimation
f0_init,0.9941547619042842,18,Estimation
f0_init,0.9978918246943576,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.999,-1,True
