% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=982169, Thu May 22 10:54:21 2025, <python>{}</python>
1 9 2.3792417665347467 1.0000428580612375 7.258745835523655 7.2587458355236549e+00 230.25850929940458 230.25850929940458 0.0   
2 18 2.1108735285739564 1.1411409831334434 6.536341809811905 6.5363418098119048e+00 230.25850929940458 230.25850929940458 55.790046616265556   
3 27 1.9288741666617213 1.199288142429315 6.536341809811905 8.0809908961849164e+00 230.25850929940458 230.25850929940458 55.16193267340702   
4 36 2.0802344436260785 1.3131096489446892 4.425754152820298 4.4257541528202982e+00 230.25850929940458 230.25850929940458 224.26062618573044   
5 45 2.2778995500929047 1.4871418045385407 3.007621744415726 3.0076217444157258e+00 5.031441872527944 230.25850929940458 60.37699011816584   
6 54 2.261587425793367 1.7300454847257496 3.007621744415726 3.7722715977529178e+00 4.357845904968887 230.25850929940458 57.789875292403345   
7 63 2.4856006913319204 1.8761065053223476 3.007621744415726 3.0610040640077156e+00 5.351861482103386 230.25850929940458 59.15962798550278   
8 72 2.5827181346146317 2.039221617258251 2.8970995274580837 2.8970995274580837e+00 3.3275018780480443 230.25850929940458 0.7634271185416299   
9 81 2.4011895520176734 2.119221019885929 2.8470416420754114 2.8470416420754114e+00 3.3459960457068436 230.25850929940458 58.70257206370862   
10 90 2.52864187226226 2.275222294701861 2.8470416420754114 2.9072312627481693e+00 3.78954608594193 230.25850929940458 60.55463362503075   
11 99 2.599984432326487 2.2922790625414664 2.8470416420754114 2.9575769204057520e+00 3.2765854937435197 5.651715178410554 2.0887025541860487   
12 108 2.562637640171055 2.522863876166266 2.3805578522102233 2.3805578522102233e+00 3.210350184008594 5.102414147845889 0.5806696179059276   
13 117 2.6738389098693665 2.521439478096737 2.3805578522102233 2.3979641259232976e+00 3.376554837977924 7.923983649743435 2.288935788062481   
14 126 2.8670539019890806 2.6542057215497867 2.3805578522102233 2.8706914442930267e+00 5.268611200708441 230.25850929940458 59.10593676241329   
15 135 3.0485907090332645 2.69954427265271 2.3805578522102233 2.5962719014715661e+00 3.4362284727494274 6.705075208204672 1.279042488160416   
16 144 3.320916982575785 2.9032099487041227 2.3805578522102233 3.0800654863704016e+00 3.3406567040251973 4.221921692302692 0.175558148323542   
17 153 3.6324884196761995 3.169316348765735 2.3805578522102233 2.9308401300137548e+00 3.2534981850956024 4.269135310921113 0.1509473012954654   
18 162 3.7379938502548073 3.289268056730248 2.3805578522102233 2.9729898178534349e+00 5.118721317843591 6.301658625555648 2.362937723454137   
19 171 3.71281814903328 3.385175031561711 2.3805578522102233 3.0029654441808757e+00 3.36830204264292 230.25850929940458 1.424262616688413   
20 180 3.7045653036103112 3.527094248476515 2.3805578522102233 2.9745927155106395e+00 3.3188312905901656 5.686414550129115 0.3075303293463034   
21 189 3.8183228031224066 3.5674501830095853 2.3805578522102233 2.9514371458423985e+00 3.299236515884686 5.670583160001595 0.9258516227217983   
22 198 4.283251068728665 3.931391569582822 2.3805578522102233 3.0153221713354807e+00 3.375067554531254 5.674256526095247 1.6140350342154637   
23 207 3.974473808402853 4.334113380067963 2.3805578522102233 3.0866876395559877e+00 3.2108583757159677 5.659293249145954 0.22540812432242863   
24 216 3.723552830097081 4.55240953776482 2.3805578522102233 2.9501217756745342e+00 3.2568149144163665 4.519187380908455 0.1878991201279403   
25 225 3.5962552984324305 4.515010233139386 2.3805578522102233 2.9431531060620233e+00 3.3333366750716316 4.599779743255829 0.3723896111805973   
26 234 3.2019670973008383 4.620910792075272 2.3805578522102233 2.9365962583687213e+00 2.9941233335790667 3.709631651195741 0.31311895314903193   
27 243 2.8595264091034713 4.713625431084108 2.3805578522102233 2.8832260244051127e+00 3.008840950632809 4.7945737731405895 0.4480757865163594   
28 252 2.595523659276889 4.670074592416737 2.3805578522102233 2.9356346540639215e+00 3.0213851288780935 5.50141796644928 1.0505068281607697   
29 261 2.4001590750417394 5.184075458506691 2.3805578522102233 2.9234500720504650e+00 3.08273613676796 4.164254135038131 0.31626268584553774   
30 270 2.01946394845513 5.606524863404232 2.3805578522102233 2.9402661995599653e+00 3.144559400438543 3.514412547555775 0.22595424333291803   
31 279 2.0281692476464657 5.934680108730559 2.3805578522102233 2.9571526821358494e+00 2.9986157792957484 3.9554549083744925 0.17682544823642   
32 288 1.965590499857874 6.345677811008814 2.3805578522102233 2.9455735100993685e+00 3.117291802131492 3.507160612498519 0.15340389187692205   
33 297 1.8810882512645453 6.331699650672927 2.3805578522102233 2.9495358974234973e+00 3.132721821336357 3.396287722188496 0.26967032468307606   
34 306 1.9669567037318785 6.648025489569319 2.3805578522102233 2.9520034460957008e+00 3.0865636208982825 4.162929575846115 0.22606976744630636   
35 315 2.084847359978068 7.197165973898518 2.3805578522102233 2.9691803343706011e+00 3.0228478556584233 3.054690124011347 0.03000514435410606   
36 324 2.0445083835933953 7.137045880269909 2.3805578522102233 2.9512167582963240e+00 3.0267535541449813 3.1573650284911623 0.13686637390560463   
37 333 1.7026914795625347 7.3484883983675955 2.3805578522102233 2.9434140975329899e+00 2.984767680370092 4.125068076453394 0.22669605416871352   
38 342 1.7135169769070293 8.133218490312007 2.3805578522102233 2.9390931653577028e+00 2.9903293085976963 3.1519875134071387 0.1130919423036496   
39 351 1.6280865780236418 8.913135484367121 2.3805578522102233 2.9430858152512775e+00 3.0082669084591074 3.257056931384764 0.0675451914974321   
40 360 1.541789444568389 9.489581521568551 2.3805578522102233 2.9323215893624912e+00 2.970102880224758 3.0601373307865645 0.08503492593111472   
41 369 1.7784818423504525 10.478534089741947 2.3805578522102233 2.9294581195981224e+00 2.9753802586244227 3.2895368501863116 0.25393242720940234   
42 378 1.8493542727279808 11.587344868620434 2.3805578522102233 2.9095845157586115e+00 2.9463632537928324 3.1269491177652524 0.07267606124014359   
43 387 1.952096886984186 12.12759548755472 2.3805578522102233 2.8847781491352005e+00 2.9445177330344103 3.119299112688542 0.05544255298617884   
44 396 2.092579988618451 12.901275138325499 2.3805578522102233 2.8584302997879143e+00 2.9408407538846086 3.1474899403835175 0.09815069646850727   
45 405 1.9833038218469183 14.064071916372894 2.3805578522102233 2.8786309733015418e+00 3.2020876645091967 3.569469158964637 0.3217703558730025   
46 414 2.074475188342117 14.005288232224366 2.3805578522102233 2.8600294487710705e+00 2.9460849715150523 3.159817238922601 0.09754097706106757   
47 423 2.015014204085619 13.308099377703085 2.3805578522102233 2.8632540768672525e+00 2.9462726628372713 230.25850929940458 0.06707952799272343   
48 432 1.8646371874327838 13.0403268330134 2.3805578522102233 2.8659210393897729e+00 3.0285673175231356 3.206393200763088 0.28400921734730833   
49 441 1.7095512856129826 13.338264348018368 2.3805578522102233 2.8645224266254421e+00 3.006611025320182 3.129062945495616 0.20025308411327813   
50 450 1.7262538178984597 13.40646224058775 2.3805578522102233 2.9251997755611563e+00 3.1231688812975698 3.5246190594356364 0.2708079480929717   
