% # columns="iteration, evaluation, void, void, void, xmean", seed=982169, Thu May 22 10:54:21 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 -2.1887960375147184 -1.2896574399995602 -1.6470325870770692 -2.0746218320537366 -1.9316714263151673 -1.9915831562438104 -1.6576153644638492
2 18 0 0 0 -0.8877588014776949 -0.714460862955952 -2.775449486246033 -1.5150181330867967 -1.9497840196955951 -2.324531118247225 -3.537795715975589
3 27 0 0 0 -2.5119707853892583 -2.4294408078796943 -2.4048527502315777 -3.525222139939829 -1.4704340738808246 -2.277289396726616 -3.6642655744809827
4 36 0 0 0 -2.558803220263096 -4.876270431805886 -2.956646653754267 -4.1973085183967145 -3.7100606487597316 -2.584058909282553 -4.637187672532991
5 45 0 0 0 -2.6417642986065233 -5.750199238115355 -2.8583956463006266 -6.191313501128276 -4.277772444871526 -2.9495241679280517 -6.027938008202273
6 54 0 0 0 -3.432572048938503 -6.512158520467517 -2.7267170983602576 -5.6255909116822735 -4.24958839308198 -4.269203450036438 -5.9207746293871875
7 63 0 0 0 -4.784469084976974 -8.456183989911597 -3.270291627877226 -6.509262195905659 -6.410857305623858 -5.68735736763637 -7.424499657689777
8 72 0 0 0 -4.427105393423871 -9.720296789300713 -3.243490212923932 -6.098010783953674 -7.894577923448825 -3.9603229968628515 -7.990859931440529
9 81 0 0 0 -5.239959860149666 -9.937545011813379 -3.9147745531521627 -6.835172418948936 -7.560366727656096 -4.782942173967488 -7.097090750489128
10 90 0 0 0 -7.531345820628907 -10.865425896429572 -6.149596995310391 -5.096575300052935 -7.955062746420524 -4.787543230246748 -8.289248105704806
11 99 0 0 0 -6.777000510469547 -14.293186318304453 -6.4011589950827315 -5.781541358890356 -8.850135346995966 -4.987699662360205 -10.525273732569241
12 108 0 0 0 -5.411520507750076 -13.596168081096334 -5.407543419432033 -7.449386649173703 -5.232468274762549 -3.795103636971035 -8.924982719216871
13 117 0 0 0 -5.15802878340908 -11.370147596028742 -5.114153369432003 -10.807189185090856 -4.287817227093579 -3.226397273905365 -9.576301139076811
14 126 0 0 0 -6.608249006437443 -13.798117995474438 -6.997871007122264 -13.507346492781641 -5.819306476630171 -4.690887724228946 -11.15704379366468
15 135 0 0 0 -8.373775183134796 -15.204829388335423 -9.3581421996613 -14.471946697321066 -7.090769702250913 -5.582311083454978 -12.089843863150985
16 144 0 0 0 -7.437370307416986 -17.407490575418407 -12.400063235972736 -14.760363714549676 -9.323213104150408 -5.523380940153339 -16.172440247052986
17 153 0 0 0 -7.060251099077362 -16.707680022261563 -14.388780728073218 -15.745055115619595 -9.02768236862926 -4.732200062897626 -19.63224703224882
18 162 0 0 0 -5.998296206484232 -13.836487974882964 -15.449390221567432 -16.21675865707027 -10.085541786122112 -5.608424191546938 -18.023369725253975
19 171 0 0 0 -5.194716814282027 -17.42102677379585 -15.289152048692149 -18.40982180409334 -11.534065964706972 -4.787173923843027 -21.09253937410517
20 180 0 0 0 -6.119132192498564 -21.210513876870994 -15.155196810293663 -14.788138305510707 -12.821179980492891 -4.047873417882316 -23.452093101888735
21 189 0 0 0 -6.443731544369631 -24.64483038545201 -19.707131333831896 -14.231520604015214 -12.469876301236082 -4.356217785682174 -23.39907434838708
22 198 0 0 0 -8.25530597537595 -27.849237558509234 -21.332185782087898 -8.17487448629768 -14.288893933691803 -6.046044655792848 -27.0365906501427
23 207 0 0 0 -6.5714463686793625 -25.79805908047954 -16.11528724148443 -9.877285614994133 -14.523769720783466 -4.697132104697202 -22.061827508094076
24 216 0 0 0 -7.040852606401447 -26.090516442741617 -20.151929939783216 -13.073868045669077 -16.965137549408748 -4.784485457608127 -24.94111553641343
25 225 0 0 0 -5.55439672298535 -27.922976676614944 -22.775749209689927 -16.08405369881089 -16.556048201122117 -4.677260123207068 -26.84901613430816
26 234 0 0 0 -5.473308410337788 -26.094999036111297 -23.1623057843124 -15.179965294157753 -15.242432009835253 -4.249487131416528 -26.777115058607876
27 243 0 0 0 -4.783418417076197 -28.351465968422158 -21.793001930242283 -14.571584233479836 -15.822091982845066 -3.626045540535939 -26.977657477090297
28 252 0 0 0 -4.715662679617735 -23.81929822043876 -18.777833583618165 -13.084639688407492 -13.3886197038623 -4.150423983283595 -22.958044141838784
29 261 0 0 0 -5.524871090352333 -23.21561264662308 -19.1597871644334 -16.04300620178282 -13.086705686575677 -4.221342586527901 -22.848359194852875
30 270 0 0 0 -5.683037570181854 -23.800891835990516 -19.527951091732405 -14.362413344420258 -13.630041529672177 -4.573305789986028 -22.45861033716145
31 279 0 0 0 -6.660885361544738 -24.078389665383447 -20.97677385811942 -10.892088710598657 -14.340749304072387 -4.552480677087749 -22.76853991778667
32 288 0 0 0 -7.494922459701737 -24.671207739139646 -22.007801577467582 -12.565490161429743 -14.697877187062417 -4.786034096052236 -22.8060484580395
33 297 0 0 0 -7.569893140223182 -26.541449734715997 -23.30135228665892 -14.686494629170507 -15.598718610919503 -4.6128110960825985 -24.697031704757368
34 306 0 0 0 -7.1689528825078455 -24.16198688902597 -23.160172919273414 -13.65408189951368 -16.29743291431624 -4.893755657328797 -23.344265164966316
35 315 0 0 0 -8.81883133826858 -27.331753198432654 -24.318092520891 -13.18933445380999 -18.456984369229847 -4.722542904267354 -25.582489552380967
36 324 0 0 0 -8.909111137873301 -28.42670147605004 -25.109365465612616 -13.492342817411501 -18.925808050783363 -4.638876338442806 -26.00909925509923
37 333 0 0 0 -7.761675967601714 -25.602157592813548 -23.60117933534088 -13.837261864181334 -16.808586328785516 -4.601034989127585 -24.202381310695085
38 342 0 0 0 -6.338058004016223 -23.875378595293512 -21.197549049554294 -12.036157672261506 -16.066353948540083 -4.4004893371887 -22.036965865022697
39 351 0 0 0 -6.611361290751722 -22.259050678040186 -21.393193005015625 -11.969884568330869 -14.611344842776111 -4.450640870849654 -21.839085790111827
40 360 0 0 0 -6.011916684871973 -21.49165876311591 -20.690921731729333 -11.287930385179727 -13.771139025642135 -4.276615303955773 -20.93622511507058
41 369 0 0 0 -5.159430346353032 -18.352612093012958 -20.142390076617627 -10.038985292425828 -12.350835080566766 -4.354949883018197 -20.883594292455676
42 378 0 0 0 -4.478855341095029 -20.258106975285067 -20.61446301677981 -12.309993309839271 -13.060143736766321 -4.003850625691126 -22.527654238544315
43 387 0 0 0 -3.450815192515095 -17.47875600015415 -19.65806262026885 -12.056297619358864 -10.614575902587632 -3.7744631981742716 -20.281598712213746
44 396 0 0 0 -3.0158546157644865 -16.995218756599733 -18.44167050133226 -12.386390191180835 -9.47032419723463 -3.3006215979722455 -19.40286834641096
45 405 0 0 0 -3.2842454976447675 -17.00495035281686 -19.816892586721238 -12.361085612320043 -10.20419674846084 -3.448267227188381 -21.6214506793463
46 414 0 0 0 -2.5560899663185186 -15.974381316522773 -19.7475638770635 -12.035161530238444 -9.807581879638093 -2.9617609598486876 -22.22487287565118
47 423 0 0 0 -2.737298984151426 -13.732118067847713 -19.11161309309774 -11.594245150348275 -8.782298491817816 -3.114658227551785 -21.09102734051202
48 432 0 0 0 -2.7116573012110283 -14.610033053864196 -17.58377000044836 -10.40875712275943 -8.40128644736034 -3.146431093939521 -19.61977186514773
49 441 0 0 0 -3.0528536677557057 -14.629559695891647 -17.856827319841372 -8.280707810619269 -8.918689453985374 -3.313787285521993 -19.597607696179754
50 450 0 0 0 -3.616739065416076 -14.368915966242835 -17.7096568447212 -7.624706534327848 -8.88797329560598 -3.8599815008300675 -17.902462646126516
51 459 0 0 0 -3.3025783877635932 -12.598356987327504 -17.820068413664963 -5.1992716633593545 -8.349587450630946 -3.584411638487104 -16.245818797672236
52 468 0 0 0 -3.4199536772412262 -12.070350496924032 -18.19318709208315 -5.350603573938939 -8.25064774833441 -3.535912288828657 -15.57643268061069
53 477 0 0 0 -3.4594741500595374 -11.765673990646013 -17.567723817635613 -2.878389660379159 -8.27032560585694 -3.4244756916584045 -14.732045773097965
54 486 0 0 0 -2.193823577907776 -9.763741748167316 -17.29639320475291 -1.8045184961945848 -6.016529805001627 -2.61066023828042 -15.442704169226491
55 495 0 0 0 -2.1559869342025286 -10.841481823827742 -17.448907118042733 -1.011391386933457 -6.409036601438668 -2.4685582165285767 -15.074590061627763
56 504 0 0 0 -2.029218009218024 -8.827556605592555 -17.41280805161433 -1.9049668851969819 -4.410628324783116 -2.05238936816465 -16.300296083552443
57 513 0 0 0 -2.0243036177909532 -9.599927160187173 -18.6662250445382 -3.6259400660922867 -3.321718058224648 -1.9676153222947634 -19.181892799904592
58 522 0 0 0 -2.878198786822188 -10.99623640973854 -19.417766672074265 -8.089258746433266 -3.103989830576001 -2.4265253668315196 -22.196471820761825
59 531 0 0 0 -2.369500390733073 -10.424419488998712 -19.990127186673284 -7.1490333729951345 -3.4649646671684327 -2.3692200673946155 -23.490965165653982
60 540 0 0 0 -1.519885134295643 -12.72746627323016 -21.326027536985002 -13.439889904234674 -4.740618936869647 -1.9772068508318232 -25.995420269004715
61 549 0 0 0 -1.3587560649122925 -13.892511496978766 -21.710748542097562 -13.947503537718339 -5.304980213113017 -1.7214021115430196 -26.734431806836756
62 558 0 0 0 -0.8594968677764893 -15.16025799518163 -24.855994592836108 -18.541782994714815 -4.47979708679921 -1.2972017770713238 -33.36543727192462
63 567 0 0 0 -1.1756996841816305 -16.460866747234967 -23.224681153510517 -20.58076051349228 -5.759436407703335 -1.713900747736834 -33.21337212720208
