% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=982169, Thu May 22 10:54:21 2025
1 9 -0.09936746488788659 -0.0171252250226422 0.011274446414822201 0.07131054638534087 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
2 18 -0.07368013828668744 -0.015104439852561548 0.027692276261271586 0.0833437921238171 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
3 27 -0.07046401163360201 -0.009125530795569476 0.0504918379047153 0.12831775655412864 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
4 36 -0.043026263314296494 0.021226501825735232 0.10597751235252595 0.20039859158850543 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
5 45 -0.05345239281550838 0.03375573006370643 0.15223744323782634 0.23069980957706743 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
6 54 -0.0641238442350559 0.043102360535342533 0.17994850823126557 0.24952174996979196 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
7 63 -0.01791500250257086 0.10596451816862232 0.2401528407210744 0.29876610676444393 0.9239369990354139 0.9542302203683648 1.0001624620328604 1.0069561647701852 1.0229416887237173 1.0357941595175186 1.0498667537841786
8 72 -0.0361942192061774 0.09898643614290688 0.2807008470317265 0.3392037874352957 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
9 81 -0.0034195297891329514 0.10894410458340677 0.2849292787289417 0.366415468738346 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
10 90 0.007065027675073594 0.0794512577553858 0.26396453636993744 0.38810554189299085 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
11 99 -0.0023307767769838532 0.13469205070088705 0.32319127205415465 0.4139392245499372 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
12 108 -0.022777222609981246 0.11079141519014221 0.33002370189279273 0.42411749952916894 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
13 117 -0.0637786161059621 0.0652295965391066 0.35460849781267734 0.41385538809166106 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
14 126 -0.04122583852056786 0.10680113216567634 0.32948938831464614 0.423907987622633 0.77907094642559 0.8015027232560418 0.8287309313236029 0.9205665692646181 0.9572484824255245 1.0473106958928575 1.4843246710982798
15 135 -0.06919091639991524 0.14331688346598992 0.3411125976903944 0.4321268134810404 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
16 144 -0.04658398464081381 0.1358070317530201 0.3750386506745623 0.4959981758484482 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
17 153 -0.06910914446818499 0.13835866998222962 0.3633607296401371 0.5390648289861346 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
18 162 -0.053450532537674775 0.15189307620523548 0.36480981529759565 0.5280084463193394 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
19 171 -0.021095791682829268 0.10792620676563412 0.40104738795277245 0.5402298596441452 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
20 180 -0.042297606819035785 0.11073424703924743 0.35988305219478905 0.5385211900702067 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
21 189 -0.1094781569535268 0.07881680381141305 0.36994271517554544 0.5423071461635972 0.6377200811340643 0.6970822490569428 0.8249863107609243 0.8867003521249357 0.9661323116312797 1.1149153103787353 1.5697457487987536
22 198 -0.15784016403316198 0.06026236014074943 0.4186030917700865 0.6423848017607143 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
23 207 -0.11947919793894728 0.12864317454317153 0.42011011290049116 0.6286877466399411 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
24 216 -0.15569743122398774 0.1483820347883934 0.3721753206119389 0.6250346654369692 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
25 225 -0.2065784586522703 0.14634274580813394 0.3623788950084242 0.6586288486951842 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
26 234 -0.19873435827402677 0.14639921489385327 0.38951918309807076 0.6650004238339206 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
27 243 -0.20817918608506802 0.0792009327620993 0.395148966421744 0.6405933658388788 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
28 252 -0.20190518688024509 0.012551528759567273 0.3922428476767744 0.6570606489054979 0.5167419118727253 0.6637204586367739 0.7283907408814426 0.7803910729959734 0.9838919833022653 1.144598374581836 1.695506053420524
29 261 -0.18675200742405607 0.02797196459800649 0.39788146150983805 0.6662281619578085 0.5157144756450858 0.5772950927088072 0.7387201058046851 0.782741050611773 0.960742901962492 1.212209037973667 1.6881647825657256
30 270 -0.17904744509048337 0.003208681199830658 0.4282625358346751 0.6841057037636973 0.5157144756450858 0.5772950927088072 0.7387201058046851 0.782741050611773 0.960742901962492 1.212209037973667 1.6881647825657256
31 279 -0.2474158168291224 0.05348078613129744 0.4487349552663779 0.6772987037986536 0.5157144756450858 0.5772950927088072 0.7387201058046851 0.782741050611773 0.960742901962492 1.212209037973667 1.6881647825657256
