% # columns="iter, evals, sigma, 0, fitness, xbest" seed=982169, Thu May 22 10:54:21 2025, <python>{}</python>
1 9 2.3792417665347467 0 7.258745835523655 -2.6548312708593187 -0.7140007977294247 -1.012842141265879 -1.503847256000416 -1.6335923156785923 -0.6825332628556868 -3.9384433810754187
2 18 2.1108735285739564 0 6.536341809811905 -1.584521647999048 -0.9055706816612807 -2.407305799319015 -0.7631755279613128 -2.0433982777950646 -2.9058477777646265 -3.333317922508529
3 27 1.9288741666617213 0 8.080990896184916 -3.3225716307761326 -2.5769213895647076 -3.776478734948564 -5.89651468708113 -1.0544290462926593 -1.1109275445546567 -5.398522129745317
4 36 2.0802344436260785 0 4.425754152820298 -2.0648423718170004 -5.931647716858899 -2.5567347339714965 -4.200424975398217 -4.745507827002491 -0.5375262917005375 -5.034087564177542
5 45 2.2778995500929047 0 3.007621744415726 -2.944645969509509 -6.879219093285434 -3.2467143384465973 -6.758013798307974 -4.981920933943551 -2.7758400144693147 -5.650717336520925
6 54 2.261587425793367 0 3.7722715977529178 -3.2780170567020654 -6.851528451584599 -4.02838572533851 -5.770339568418796 -3.6365609820490876 -3.5941481345171398 -5.366489863170777
7 63 2.4856006913319204 0 3.0610040640077156 -2.897876707904823 -8.76641874314728 -1.307369760783489 -7.940678376763602 -5.735790626937677 -3.610354369454135 -7.5679919731443075
8 72 2.5827181346146317 0 2.8970995274580837 -2.7492122821503484 -10.185370477618696 -4.252870535764007 -5.857499527223594 -8.426505126000663 -3.301146822799052 -6.223024313611473
9 81 2.4011895520176734 0 2.8470416420754114 -4.052033242836264 -10.529446561198785 -3.6455435788506296 -7.165056333406227 -5.694287661848997 -3.9971969572436246 -5.4802697783986645
10 90 2.52864187226226 0 2.9072312627481693 -7.474528740316034 -11.769245616172782 -6.860010831216762 -6.625399759494825 -7.758165610207795 -4.406329015395 -6.6374803349113645
11 99 2.599984432326487 0 2.957576920405752 -8.20625687314113 -16.07821149940299 -8.189374012102459 -4.650791574804052 -10.437499697282272 -4.6473765798929785 -11.181335635080789
12 108 2.562637640171055 0 2.3805578522102233 -4.100903782283391 -14.551452978588662 -3.2098194290672732 -7.939087845602085 -4.2814747793480645 -3.5377061005910164 -8.814076129163182
13 117 2.6738389098693665 0 2.3979641259232976 -5.273941597611555 -11.263326222746416 -5.862327794019754 -8.606567389330321 -3.219058600994754 -2.772077691120301 -9.70819607029237
14 126 2.8670539019890806 0 2.8706914442930267 -7.369211792675927 -12.610728182464022 -8.816974340955 -12.76890195243259 -6.018132119345351 -4.479934725057758 -11.011649459811597
15 135 3.0485907090332645 0 2.596271901471566 -8.00186544959383 -16.654645357562536 -9.705066168986175 -18.469667727281884 -4.5624087084644716 -3.892418084225323 -13.700882237001203
16 144 3.320916982575785 0 3.0800654863704016 -5.29740737111476 -19.25627147171479 -14.026116782458427 -10.987947532189963 -10.71160671787176 -5.1206267016631815 -16.104494204529722
17 153 3.6324884196761995 0 2.9308401300137548 -5.99509274259817 -22.6134896213176 -15.457416406311642 -18.62301194615386 -8.344016569862998 -4.325765510977611 -24.57758268362526
18 162 3.7379938502548073 0 2.972989817853435 -5.362209268197094 -12.976746971951407 -17.415162583260084 -16.285567521098272 -8.330058884826146 -4.670827550797352 -17.025699394701906
19 171 3.71281814903328 0 3.0029654441808757 -6.101690729239192 -16.257433952931645 -19.31978019053672 -16.052471407972583 -10.773167281426469 -4.10331276751298 -21.23072997697002
20 180 3.7045653036103112 0 2.9745927155106395 -8.691009068481884 -17.83520354846756 -14.649141037969285 -12.845810673137429 -14.679902610188538 -4.260175553683151 -24.729808039752363
21 189 3.8183228031224066 0 2.9514371458423985 -9.799458037087746 -28.884904141978772 -22.349752358139344 -7.466647504157904 -12.16942900022847 -4.58829019034123 -21.317689061886245
22 198 4.283251068728665 0 3.0153221713354807 -9.139052714146255 -30.048961189328825 -20.40123638374982 -6.299634293807138 -13.17378592377252 -4.946083027070831 -28.57506854543867
23 207 3.974473808402853 0 3.0866876395559877 -5.524946893664016 -22.646426782535933 -10.766175912060943 -15.132238857456272 -15.598081563962884 -3.8965917515025863 -14.776044373236259
24 216 3.723552830097081 0 2.950121775674534 -7.881533698794495 -23.809909654330273 -17.930860459195703 -12.153328860769768 -18.593688066911902 -4.380384116260753 -24.779391258028284
25 225 3.5962552984324305 0 2.9431531060620233 -5.847657688571081 -27.954523416630742 -26.975983164048277 -19.073442392244583 -16.944337221176202 -4.478167171051908 -28.966537979263574
26 234 3.2019670973008383 0 2.9365962583687213 -3.576144980289519 -19.491994057114034 -19.52041646614026 -15.31010192794249 -12.235641830476112 -4.095447974667945 -23.395169181511303
27 243 2.8595264091034713 0 2.8832260244051127 -2.6585636850240904 -28.717033390153098 -22.571285339754507 -16.342179736901947 -16.257184049225366 -2.801784041153672 -28.69899927433809
28 252 2.595523659276889 0 2.9356346540639215 -4.791412853733353 -21.88577143882386 -16.67543741674529 -11.675800078224482 -12.249518848911894 -4.107706845121016 -21.84175107138358
29 261 2.4001590750417394 0 2.923450072050465 -4.59164257054191 -19.383950451141565 -19.649913276777955 -15.992940753751837 -10.559836438954129 -4.140146596282198 -21.48214691084337
30 270 2.01946394845513 0 2.9402661995599653 -5.0775846760709 -23.94553965938654 -17.528195584080844 -11.977093115113028 -13.336605156411173 -4.427337854799743 -21.207456240209602
31 279 2.0281692476464657 0 2.9571526821358494 -6.630033340307599 -23.45830091073985 -20.129063305761754 -9.675578506824166 -14.991325598046494 -4.622787414443627 -21.860239893614175
32 288 1.965590499857874 0 2.9455735100993685 -7.780112480748967 -26.18307542936274 -21.815514188291026 -14.032817464023914 -16.337581979144666 -4.469985672367768 -23.517997106489968
33 297 1.8810882512645453 0 2.9495358974234973 -7.597840931854958 -28.27196263213074 -24.28696284568098 -17.345517546074 -16.776739580578315 -4.562474876131926 -25.634330263514816
34 306 1.9669567037318785 0 2.9520034460957008 -7.5651294647563425 -22.704084848564356 -23.48810266276227 -13.401756598298139 -16.053517756687345 -4.588953022949341 -23.334873260449626
35 315 2.084847359978068 0 2.969180334370601 -9.506346711931412 -27.74701379313325 -24.412004581979268 -13.240166648454416 -19.7610491800245 -4.719676440497976 -25.3434745496223
36 324 2.0445083835933953 0 2.951216758296324 -8.616655430069391 -30.927952463818443 -25.829363469370985 -17.078529240309024 -19.68788084295492 -4.582885119671456 -29.279211903018464
37 333 1.7026914795625347 0 2.94341409753299 -6.397356643792838 -21.694397458920356 -21.773176440591847 -12.11425425098153 -14.048460422360815 -4.469428105974232 -22.146948414463832
38 342 1.7135169769070293 0 2.939093165357703 -5.5233394299427765 -23.067389801178813 -18.50638011872939 -11.350388994788169 -14.91798291554586 -4.316965925375763 -19.9386719429962
39 351 1.6280865780236418 0 2.9430858152512775 -6.479397408988914 -21.861911234736443 -19.912622954777003 -11.151320134276144 -14.652260038189812 -4.433055303363705 -20.986989765329938
40 360 1.541789444568389 0 2.932321589362491 -4.67539234792828 -19.469695929920334 -18.40485583753551 -10.567326946626139 -12.501900675226782 -4.086870852708226 -17.748748363264603
41 369 1.7784818423504525 0 2.9294581195981224 -4.850002205929464 -17.985069855529986 -19.550016250018427 -8.404206652850313 -11.373575471006586 -4.301568956626915 -20.973320422114632
