% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=982169, Thu May 22 10:54:21 2025
1 9 2.3792417665347467 1.0000428580612375 1.0 1.0 1.0000071428826531 1.000014285816327 1.000021428801022 1.0000285718367385 1.0000357149234769 1.0000428580612375
2 18 2.1108735285739564 1.0129433436406357 0.887658368783854 0.887658368783854 0.9257769338786019 0.9882833548967142 0.994054376489822 1.00090384755513 1.010491567123752 1.0129433436406357
3 27 1.9288741666617213 1.0185830204981905 0.8493230145967402 0.8493230145967402 0.8977827971489699 0.9599984776530632 0.9712501225446666 0.9843428524483604 0.9984027574021919 1.0185830204981905
4 36 2.0802344436260785 1.065280362999749 0.811265353092094 0.811265353092094 0.8946528352028748 0.9197307938767144 0.9545282151520819 0.9801434566807099 1.018671704815531 1.065280362999749
5 45 2.2778995500929047 1.1567271677099722 0.7778190110585346 0.7778190110585346 0.8647031446284341 0.9354225134438501 0.9597488239157697 0.9813110026689799 1.0102749201165513 1.1567271677099722
6 54 2.261587425793367 1.2904819372846184 0.7459237047106818 0.7459237047106818 0.8033202397687546 0.9216719816380264 0.9357535221849965 0.9685798125033407 1.0078694364661418 1.2904819372846184
7 63 2.4856006913319204 1.3137977549721225 0.7002788760899208 0.7002788760899208 0.7857175599207964 0.8973180247981793 0.9508241102020167 0.9538080267834529 0.9769338660300194 1.3137977549721225
8 72 2.5827181346146317 1.4364758624575593 0.7044236145303874 0.7044236145303874 0.7579981513252426 0.8721901175938188 0.9219797871171043 0.9479267075901293 0.997452662417285 1.4364758624575593
9 81 2.4011895520176734 1.5033189823397122 0.7093733821216208 0.7093733821216208 0.7469133312289963 0.8229204564309014 0.8877238891400246 0.9438756627807116 0.9989239579781292 1.5033189823397122
10 90 2.52864187226226 1.5187637240544791 0.6675232251332583 0.6675232251332583 0.7197144944985298 0.8140866329186593 0.8955460518079964 0.9357447750498046 0.9562704881023162 1.5187637240544791
11 99 2.599984432326487 1.5161595281770504 0.6614201355118051 0.6614201355118051 0.7055823232997213 0.7974875476104358 0.9063141820030085 0.912250478138083 0.9984984784109824 1.5161595281770504
12 108 2.562637640171055 1.62120321129211 0.642604314330143 0.642604314330143 0.6566559584652687 0.7946915382974064 0.8828189273471778 0.9073600955729463 0.9996330164204645 1.62120321129211
13 117 2.6738389098693665 1.5853115979641066 0.628732758305486 0.628732758305486 0.6534600823158002 0.7912737909099421 0.8845619410954438 0.9345354709319907 0.983953516069217 1.5853115979641066
14 126 2.8670539019890806 1.5895484868466527 0.5988791576858322 0.5988791576858322 0.6318358013091181 0.7717656003727715 0.8831182860639349 0.9360642647160958 1.0664040015420644 1.5895484868466527
15 135 3.0485907090332645 1.554985507034468 0.5760177829965574 0.5760177829965574 0.6049291442795505 0.7875849990668885 0.8553049218011525 0.9353945294784002 1.1324717227587808 1.554985507034468
16 144 3.320916982575785 1.5885721564002706 0.5471778426184252 0.5471778426184252 0.583052366541942 0.8010395184853332 0.8347624921866181 0.9373302384280113 1.1808528080202012 1.5885721564002706
17 153 3.6324884196761995 1.7041074803288256 0.5376892972493821 0.5376892972493821 0.5935576085176271 0.7839572304412147 0.8429233471962241 0.875245563576069 1.203772882674222 1.7041074803288256
18 162 3.7379938502548073 1.7690539020104326 0.5378260061203374 0.5378260061203374 0.5942010057469982 0.7568470679290449 0.8366484394534499 0.9071363923827114 1.1817836155383183 1.7690539020104326
19 171 3.71281814903328 1.747993902033618 0.5163673623183973 0.5163673623183973 0.5954946535559975 0.7611631037896368 0.8191824516910581 0.9279543926820709 1.18070302935249 1.747993902033618
20 180 3.7045653036103112 1.803707111124603 0.5113861394272898 0.5113861394272898 0.5833106233617353 0.7271877255843998 0.7963766794337896 0.9575216531683512 1.1483876369572987 1.803707111124603
21 189 3.8183228031224066 1.8134645717633486 0.5083363407287911 0.5083363407287911 0.5666188058631838 0.7402562874464349 0.785307812386606 0.9516189268946452 1.1735302597864892 1.8134645717633486
22 198 4.283251068728665 1.8830646391504193 0.4789817055415419 0.4789817055415419 0.5260828300065805 0.7582238116329115 0.8158712675904579 0.9377187749186743 1.2677849458649186 1.8830646391504193
