Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,4.178863713318669e-05,0,Estimation
nu,0.0060024216699169,0,Estimation
h_nu,-0.08262819036237656,0,Estimation
b0,0.07161867635707313,0,Estimation
d0,0.03251996616059137,0,Estimation
d_d0,0.07763435331613712,0,Estimation
b1,0.049347094514738454,0,Estimation
d1,0.04964294846265108,0,Estimation
mu,0.0001603280702845229,1,Estimation
h_mu,6.368941310593254e-05,1,Estimation
nu,0.006051059104214445,1,Estimation
h_nu,-0.0004814774937986473,1,Estimation
b0,0.06931702168699366,1,Estimation
d0,0.030509289560924524,1,Estimation
d_d0,0.07623503919940727,1,Estimation
b1,0.035633264990810785,1,Estimation
d1,0.035764541954957194,1,Estimation
mu,0.0,2,Estimation
h_mu,6.092290898906367e-05,2,Estimation
nu,0.0025614129452639707,2,Estimation
h_nu,-1.0700268941446223e-05,2,Estimation
b0,0.08520036813419331,2,Estimation
d0,0.04541338427757932,2,Estimation
d_d0,0.07885201641756297,2,Estimation
b1,0.0521100746930137,2,Estimation
d1,0.05146805062612391,2,Estimation
mu,0.0001775749612503419,3,Estimation
h_mu,5.396106359802932e-05,3,Estimation
nu,0.003848611829492701,3,Estimation
h_nu,-3.0358519277923812e-05,3,Estimation
b0,0.08326448225189867,3,Estimation
d0,0.043537559643752714,3,Estimation
d_d0,0.080319110656517,3,Estimation
b1,0.052221141668668765,3,Estimation
d1,0.051168841751278026,3,Estimation
mu,0.0,4,Estimation
h_mu,5.9973027537541397e-05,4,Estimation
nu,0.005786806520234874,4,Estimation
h_nu,-0.0058868944805171965,4,Estimation
b0,0.06930082355846962,4,Estimation
d0,0.030518153340183936,4,Estimation
d_d0,0.07355784226419128,4,Estimation
b1,0.04573970160232793,4,Estimation
d1,0.0462429014239564,4,Estimation
mu,0.0,5,Estimation
h_mu,5.306165863803921e-05,5,Estimation
nu,0.006355401916433454,5,Estimation
h_nu,-0.0012711356311863745,5,Estimation
b0,0.05827082357629215,5,Estimation
d0,0.01896925451144625,5,Estimation
d_d0,0.07956331391237016,5,Estimation
b1,0.020745006687675576,5,Estimation
d1,0.02085167884967824,5,Estimation
mu,0.0002807144780723227,6,Estimation
h_mu,7.288969968182279e-05,6,Estimation
nu,0.003490758397947234,6,Estimation
h_nu,-3.0382752075287458e-05,6,Estimation
b0,0.0789074921175093,6,Estimation
d0,0.039212879031910515,6,Estimation
d_d0,0.08005984828527471,6,Estimation
b1,0.05112131116096646,6,Estimation
d1,0.05066294837596146,6,Estimation
mu,0.0,7,Estimation
h_mu,5.940958971816114e-05,7,Estimation
nu,0.0032641767685571907,7,Estimation
h_nu,-4.697304162443237e-06,7,Estimation
b0,0.04490479250897051,7,Estimation
d0,0.0044852517738592544,7,Estimation
d_d0,0.08301321844984155,7,Estimation
b1,0.0010815191849158166,7,Estimation
d1,0.0,7,Estimation
mu,0.0,8,Estimation
h_mu,5.602969679745821e-05,8,Estimation
nu,0.003613947042835458,8,Estimation
h_nu,-1.963730828039859e-05,8,Estimation
b0,0.05167348724947781,8,Estimation
d0,0.011785283444391342,8,Estimation
d_d0,0.08202481601605659,8,Estimation
b1,0.04715042577052494,8,Estimation
d1,0.046685707717045506,8,Estimation
mu,0.0,9,Estimation
h_mu,6.653651897507587e-05,9,Estimation
nu,0.007387506810257097,9,Estimation
h_nu,-0.0012309974170131223,9,Estimation
b0,0.07449000179357003,9,Estimation
d0,0.03523133649863177,9,Estimation
d_d0,0.07791857654188142,9,Estimation
b1,0.04995387892251643,9,Estimation
d1,0.05108763150631151,9,Estimation
mu,0.0,10,Estimation
h_mu,5.10085523314949e-05,10,Estimation
nu,0.00618111397452808,10,Estimation
h_nu,-0.0012362341255904275,10,Estimation
b0,0.08697410521909835,10,Estimation
d0,0.047713510506688074,10,Estimation
d_d0,0.07733941259955152,10,Estimation
b1,0.04961523788246296,10,Estimation
d1,0.049835497938223366,10,Estimation
mu,0.0,11,Estimation
h_mu,7.80614036483421e-05,11,Estimation
nu,0.0026398183311766264,11,Estimation
h_nu,-4.247397601719123e-06,11,Estimation
b0,0.099786006628731,11,Estimation
d0,0.06039078879931671,11,Estimation
d_d0,0.08002103986277226,11,Estimation
b1,0.05202578470982579,11,Estimation
d1,0.052012281628888456,11,Estimation
mu,0.0012675233746519165,12,Estimation
h_mu,4.0780839223169364e-05,12,Estimation
nu,0.004588114988907157,12,Estimation
h_nu,-8.068821322706728e-05,12,Estimation
b0,0.06888434768830054,12,Estimation
d0,0.028533375637743698,12,Estimation
d_d0,0.08266550027555226,12,Estimation
b1,0.049127771216459316,12,Estimation
d1,0.04909580238946563,12,Estimation
mu,0.001271893657694014,13,Estimation
h_mu,2.604151388951412e-05,13,Estimation
nu,0.004052375457852839,13,Estimation
h_nu,-5.403195480253266e-05,13,Estimation
b0,0.09997523062199924,13,Estimation
d0,0.05959130025019906,13,Estimation
d_d0,0.08151748929083125,13,Estimation
b1,0.04997891201205603,13,Estimation
d1,0.04947462578101477,13,Estimation
mu,0.0005570631426514787,14,Estimation
h_mu,5.135225606723394e-05,14,Estimation
nu,0.003673775442451327,14,Estimation
h_nu,-2.6126880455256114e-05,14,Estimation
b0,0.07569290228454868,14,Estimation
d0,0.03559921490496478,14,Estimation
d_d0,0.08018048629726175,14,Estimation
b1,0.048693180685830104,14,Estimation
d1,0.0477250744515153,14,Estimation
mu,0.0003151260428342119,15,Estimation
h_mu,4.708815485266063e-05,15,Estimation
nu,0.0035905801633602046,15,Estimation
h_nu,-2.211597068636264e-05,15,Estimation
b0,0.1,15,Estimation
d0,0.06045672936735364,15,Estimation
d_d0,0.0794207179680943,15,Estimation
b1,0.09930191149732946,15,Estimation
d1,0.09818813478657336,15,Estimation
mu,0.0,16,Estimation
h_mu,3.852447529256479e-05,16,Estimation
nu,0.006629014404851354,16,Estimation
h_nu,-0.0067287978425494615,16,Estimation
b0,0.06945118532909389,16,Estimation
d0,0.030508905245219604,16,Estimation
d_d0,0.07650626330252885,16,Estimation
b1,0.04281239584875137,16,Estimation
d1,0.0428621081167494,16,Estimation
mu,0.0,17,Estimation
h_mu,3.451337504861559e-05,17,Estimation
nu,0.006835998079343209,17,Estimation
h_nu,-0.006841536869865553,17,Estimation
b0,0.0694508596509743,17,Estimation
d0,0.03049833866155858,17,Estimation
d_d0,0.07610973380629166,17,Estimation
b1,0.04233642303179988,17,Estimation
d1,0.04219252214870875,17,Estimation
mu,0.0013569426294667423,18,Estimation
h_mu,3.419255299157203e-05,18,Estimation
nu,0.0042508072924715284,18,Estimation
h_nu,-8.501621920399628e-05,18,Estimation
b0,0.07736767810290276,18,Estimation
d0,0.03659392336215383,18,Estimation
d_d0,0.07918800980150083,18,Estimation
b1,0.05082892688044844,18,Estimation
d1,0.05097946157894015,18,Estimation
mu,0.0,19,Estimation
h_mu,5.294993698160176e-05,19,Estimation
nu,0.007512355743161601,19,Estimation
h_nu,-0.007581660451317349,19,Estimation
b0,0.1,19,Estimation
d0,0.06086175201048612,19,Estimation
d_d0,0.07843112391886485,19,Estimation
b1,0.06280658975564817,19,Estimation
d1,0.06304304151510533,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
