Parameter,Value,Run,Type
mu,0.00048729157334663514,0,Estimation
h_mu,3.0123582395456086e-05,0,Estimation
nu,0.0036601525139442355,0,Estimation
h_nu,-7.127658943795058e-05,0,Estimation
b0,0.07044889733888507,0,Estimation
d0,0.02954478311288619,0,Estimation
d_d0,0.08271032255754678,0,Estimation
b1,0.08382943080732301,0,Estimation
d1,0.08310333606255262,0,Estimation
mu,0.0,1,Estimation
h_mu,6.627396114180951e-05,1,Estimation
nu,0.006207599581752329,1,Estimation
h_nu,-0.06715734734252317,1,Estimation
b0,0.08052079104129108,1,Estimation
d0,0.04108119852747751,1,Estimation
d_d0,0.07946818827227772,1,Estimation
b1,0.049031948853947446,1,Estimation
d1,0.050761429643506516,1,Estimation
mu,0.0,2,Estimation
h_mu,3.9746679379578557e-05,2,Estimation
nu,0.006300685201790614,2,Estimation
h_nu,-0.03231138704655388,2,Estimation
b0,0.06882211002846852,2,Estimation
d0,0.030406611117749338,2,Estimation
d_d0,0.07561134584364981,2,Estimation
b1,0.049676050240424235,2,Estimation
d1,0.05003068156825677,2,Estimation
mu,0.0,3,Estimation
h_mu,4.5113977855270166e-05,3,Estimation
nu,0.005444048282850067,3,Estimation
h_nu,-0.00801504258807471,3,Estimation
b0,0.06496967915965797,3,Estimation
d0,0.02584726609150694,3,Estimation
d_d0,0.07753221637254999,3,Estimation
b1,0.056002487983237675,3,Estimation
d1,0.056099029844015755,3,Estimation
mu,0.0,4,Estimation
h_mu,7.401047459425832e-05,4,Estimation
nu,0.005166852717576552,4,Estimation
h_nu,-0.015976826503205976,4,Estimation
b0,0.09999084761184261,4,Estimation
d0,0.05964992540926078,4,Estimation
d_d0,0.0820401904665896,4,Estimation
b1,0.048900391193616534,4,Estimation
d1,0.05042347581473912,4,Estimation
mu,0.0,5,Estimation
h_mu,5.507788378036826e-05,5,Estimation
nu,0.005475080362674909,5,Estimation
h_nu,-0.0010952612036010285,5,Estimation
b0,0.06983662046217144,5,Estimation
d0,0.030157344988366527,5,Estimation
d_d0,0.07912401322905525,5,Estimation
b1,0.05020091691818433,5,Estimation
d1,0.050367604487646794,5,Estimation
mu,0.00017429421940175284,6,Estimation
h_mu,3.516986373345407e-05,6,Estimation
nu,0.003920820830215005,6,Estimation
h_nu,-9.299332846852142e-05,6,Estimation
b0,0.09811236763241966,6,Estimation
d0,0.05852943407401595,6,Estimation
d_d0,0.07894487846286836,6,Estimation
b1,0.05032064631129558,6,Estimation
d1,0.04947081534857414,6,Estimation
mu,0.00048014878989668914,7,Estimation
h_mu,2.0031106348403406e-05,7,Estimation
nu,0.005210692958555654,7,Estimation
h_nu,-0.00017561538941579635,7,Estimation
b0,0.07006090491684516,7,Estimation
d0,0.029928135845491328,7,Estimation
d_d0,0.08167355047007728,7,Estimation
b1,0.08354520844320505,7,Estimation
d1,0.08204334219514929,7,Estimation
mu,0.0003503734769737921,8,Estimation
h_mu,2.8317204042185295e-05,8,Estimation
nu,0.00477546259388363,8,Estimation
h_nu,-7.685941045579316e-05,8,Estimation
b0,0.0696113759820459,8,Estimation
d0,0.03037846282768982,8,Estimation
d_d0,0.07750676359065585,8,Estimation
b1,0.09052053775887545,8,Estimation
d1,0.08962035312366103,8,Estimation
mu,0.0001311657105255061,9,Estimation
h_mu,4.404069209788406e-05,9,Estimation
nu,0.003897806009720298,9,Estimation
h_nu,-2.53758081536968e-05,9,Estimation
b0,0.06967233690475058,9,Estimation
d0,0.030326784870822725,9,Estimation
d_d0,0.0795327195117636,9,Estimation
b1,0.08310164672782897,9,Estimation
d1,0.08195244129151054,9,Estimation
mu,0.0004530230683853384,10,Estimation
h_mu,3.133745194792843e-05,10,Estimation
nu,0.005015379500437939,10,Estimation
h_nu,-0.00012211074144552304,10,Estimation
