Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,9.978507902006551e-05,0,Estimation
nu,0.02432035105626759,0,Estimation
h_nu,-0.08377822630533208,0,Estimation
b0,0.07338108637149975,0,Estimation
d0,0.03018852734966701,0,Estimation
d_d0,0.08613270906660582,0,Estimation
b1,0.04886353076940837,0,Estimation
d1,0.05086262523924193,0,Estimation
mu,0.0,1,Estimation
h_mu,0.0001136215674621778,1,Estimation
nu,0.0,1,Estimation
h_nu,-0.1,1,Estimation
b0,0.05678565966267508,1,Estimation
d0,0.01236956040729166,1,Estimation
d_d0,0.08926252852639673,1,Estimation
b1,0.048938786358684774,1,Estimation
d1,0.050998261047465444,1,Estimation
mu,0.0,2,Estimation
h_mu,5.112576421045796e-05,2,Estimation
nu,0.003107161750178897,2,Estimation
h_nu,-3.3611705861155496e-05,2,Estimation
b0,0.037796430516411524,2,Estimation
d0,5.2088589101510784e-05,2,Estimation
d_d0,0.07592143453755566,2,Estimation
b1,0.05268578713998417,2,Estimation
d1,0.051830580992228655,2,Estimation
mu,0.0,3,Estimation
h_mu,8.632258292236065e-05,3,Estimation
nu,0.02432035105626759,3,Estimation
h_nu,-0.08377822630533208,3,Estimation
b0,0.07928652701395154,3,Estimation
d0,0.03940215573438918,3,Estimation
d_d0,0.07827523464689286,3,Estimation
b1,0.0480024378931662,3,Estimation
d1,0.049315038476537176,3,Estimation
mu,0.00030680518359278496,4,Estimation
h_mu,4.9116201717255545e-05,4,Estimation
nu,0.0040564895425263545,4,Estimation
h_nu,-3.250233940133859e-05,4,Estimation
b0,0.040114291423835165,4,Estimation
d0,0.00021816071837441083,4,Estimation
d_d0,0.07918898309169618,4,Estimation
b1,0.05011279034315132,4,Estimation
d1,0.048832844483564605,4,Estimation
mu,0.0,5,Estimation
h_mu,3.386767047650779e-05,5,Estimation
nu,0.009309018690546074,5,Estimation
h_nu,-3.3484170664799906e-05,5,Estimation
b0,0.09995836220319215,5,Estimation
d0,0.058965095429377744,5,Estimation
d_d0,0.08253551615669531,5,Estimation
b1,0.052473854881578276,5,Estimation
d1,0.04610632104617045,5,Estimation
mu,0.0,6,Estimation
h_mu,0.0001030006633637839,6,Estimation
nu,0.022859949392878918,6,Estimation
h_nu,-0.013175752872377376,6,Estimation
b0,0.07284405237614669,6,Estimation
d0,0.027146899705627173,6,Estimation
d_d0,0.09213196232721961,6,Estimation
b1,9.245524295343743e-06,6,Estimation
d1,0.0017538501783588426,6,Estimation
mu,0.0,7,Estimation
h_mu,7.966166397410962e-05,7,Estimation
nu,0.00831886970693239,7,Estimation
h_nu,-0.0016643736297441728,7,Estimation
b0,0.0711924962183927,7,Estimation
d0,0.028807439859117823,7,Estimation
d_d0,0.08724799661283182,7,Estimation
b1,0.013089243087120212,7,Estimation
d1,0.01482891027703047,7,Estimation
mu,0.0,8,Estimation
h_mu,9.068951476686578e-05,8,Estimation
nu,0.0,8,Estimation
h_nu,-0.1,8,Estimation
b0,0.05405451275100572,8,Estimation
d0,0.0159818340165175,8,Estimation
d_d0,0.07680882108144689,8,Estimation
b1,0.04921657057241813,8,Estimation
d1,0.05077900172240226,8,Estimation
mu,0.0008189039534297501,9,Estimation
h_mu,2.676128087805687e-05,9,Estimation
nu,0.008307846780545611,9,Estimation
h_nu,-4.9333187474815596e-05,9,Estimation
b0,0.04646475646285133,9,Estimation
d0,0.004457686632870997,9,Estimation
d_d0,0.08490321160840186,9,Estimation
b1,0.04997287461642211,9,Estimation
d1,0.04585227365295625,9,Estimation
mu,0.0,10,Estimation
h_mu,1.1311178355196838e-05,10,Estimation
nu,0.05187876581749279,10,Estimation
h_nu,-5.187998131439127e-05,10,Estimation
b0,0.1,10,Estimation
d0,0.051335864208393166,10,Estimation
d_d0,0.09999874681074905,10,Estimation
b1,0.07587922828639448,10,Estimation
d1,0.02924192380855059,10,Estimation
mu,0.0,11,Estimation
h_mu,9.149592690922475e-05,11,Estimation
nu,0.014726004928570563,11,Estimation
h_nu,-0.002808119761554438,11,Estimation
b0,0.046144304425771505,11,Estimation
d0,0.000245074398755401,11,Estimation
d_d0,0.09231433279868725,11,Estimation
b1,0.05170173893563193,11,Estimation
d1,0.053655945806305186,11,Estimation
mu,0.0,12,Estimation
h_mu,0.00010674059959062881,12,Estimation
nu,0.003470992115329849,12,Estimation
h_nu,-0.0045421706516417144,12,Estimation
b0,0.07154809719873362,12,Estimation
d0,0.028451823068770518,12,Estimation
d_d0,0.086860374202144,12,Estimation
b1,0.03610210976599943,12,Estimation
d1,0.038109382346887204,12,Estimation
mu,0.0,13,Estimation
h_mu,9.361500518119075e-05,13,Estimation
nu,0.02432035105626759,13,Estimation
h_nu,-0.08377822630533208,13,Estimation
b0,0.07802656039996322,13,Estimation
d0,0.031551407615575504,13,Estimation
d_d0,0.09256715737968146,13,Estimation
b1,0.044029770491782326,13,Estimation
d1,0.04583378868528182,13,Estimation
mu,0.00030469104347485815,14,Estimation
h_mu,4.083681031867019e-05,14,Estimation
nu,0.0036258619065969184,14,Estimation
h_nu,-3.625851479140048e-05,14,Estimation
b0,0.06964101198861555,14,Estimation
d0,0.030339728028817108,14,Estimation
d_d0,0.07834190656255462,14,Estimation
b1,0.021993132848910503,14,Estimation
d1,0.020916352374585345,14,Estimation
mu,0.0,15,Estimation
h_mu,3.039650334335678e-05,15,Estimation
nu,0.03562126833636271,15,Estimation
h_nu,-2.930681068646388e-05,15,Estimation
b0,0.0745370896864153,15,Estimation
d0,0.025320214861979093,15,Estimation
d_d0,0.09999463666253407,15,Estimation
b1,0.05193452669489074,15,Estimation
d1,0.020887469766781037,15,Estimation
mu,0.00016031263751583861,16,Estimation
h_mu,4.3300083096093065e-05,16,Estimation
nu,0.0038476289876387894,16,Estimation
h_nu,-4.001787150081559e-05,16,Estimation
b0,0.09997990337928392,16,Estimation
d0,0.06151976756372846,16,Estimation
d_d0,0.07700456261287895,16,Estimation
b1,0.050391831729268234,16,Estimation
d1,0.049546165482787834,16,Estimation
mu,0.0007690758615875241,17,Estimation
h_mu,2.971339478029414e-05,17,Estimation
nu,0.00797572883613356,17,Estimation
h_nu,-4.894899506322869e-05,17,Estimation
b0,0.07145193028366828,17,Estimation
d0,0.028548036166534594,17,Estimation
d_d0,0.08692085970958621,17,Estimation
b1,0.02565821422115841,17,Estimation
d1,0.021526229398303495,17,Estimation
mu,0.00045412073878178414,18,Estimation
h_mu,4.8897644866609184e-05,18,Estimation
nu,0.0043139750422009505,18,Estimation
h_nu,-3.897380363208234e-05,18,Estimation
b0,0.07096894027081495,18,Estimation
d0,0.029045774338972603,18,Estimation
d_d0,0.08363690877359979,18,Estimation
b1,0.002090431420484771,18,Estimation
d1,0.001108313979639746,18,Estimation
mu,0.0,19,Estimation
h_mu,5.234938947245423e-05,19,Estimation
nu,0.0043371375717438,19,Estimation
h_nu,-3.288173923413633e-05,19,Estimation
b0,0.06530931430912734,19,Estimation
d0,0.023433709112269233,19,Estimation
d_d0,0.084424232565316,19,Estimation
b1,0.05022679826062539,19,Estimation
d1,0.048765402028178625,19,Estimation
mu,0.0,20,Estimation
h_mu,9.782518760300285e-05,20,Estimation
nu,0.0,20,Estimation
h_nu,-0.1,20,Estimation
b0,0.05679863176090695,20,Estimation
d0,0.016417813714533734,20,Estimation
d_d0,0.08118093517433367,20,Estimation
b1,0.04900908395069837,20,Estimation
d1,0.05098215879039188,20,Estimation
mu,0.0,21,Estimation
h_mu,9.610321267623575e-05,21,Estimation
nu,0.02432035105626759,21,Estimation
h_nu,-0.08377822630533208,21,Estimation
b0,0.07888461444140434,21,Estimation
d0,0.038956778426365433,21,Estimation
d_d0,0.08054991995707916,21,Estimation
b1,0.0478629516656351,21,Estimation
d1,0.04958801787688877,21,Estimation
mu,0.0,22,Estimation
h_mu,1.9599545327480394e-05,22,Estimation
nu,0.05271724283896824,22,Estimation
h_nu,-3.9064882045946e-05,22,Estimation
b0,0.07386662409393356,22,Estimation
d0,0.02613670591500032,22,Estimation
d_d0,0.09999962582990932,22,Estimation
b1,0.0733776877023649,22,Estimation
d1,0.025629930233715483,22,Estimation
mu,0.0,23,Estimation
h_mu,0.00010989749857560587,23,Estimation
nu,0.03317851050777227,23,Estimation
h_nu,-0.014375614114551885,23,Estimation
b0,0.07213082687474087,23,Estimation
d0,0.0278601925649533,23,Estimation
d_d0,0.08866352430431156,23,Estimation
b1,0.04615000655875976,23,Estimation
d1,0.04840241141156648,23,Estimation
mu,0.0,24,Estimation
h_mu,9.919748798341169e-05,24,Estimation
nu,0.09440549483915936,24,Estimation
h_nu,-0.018764455659023394,24,Estimation
b0,0.07195902918487157,24,Estimation
d0,0.02802123399605514,24,Estimation
d_d0,0.08733762188665985,24,Estimation
b1,0.048940793268536106,24,Estimation
d1,0.05090420455138068,24,Estimation
mu,0.0,25,Estimation
h_mu,9.72764241765533e-05,25,Estimation
nu,0.0,25,Estimation
h_nu,-0.1,25,Estimation
b0,0.07187777784793864,25,Estimation
d0,0.028119902413731645,25,Estimation
d_d0,0.08635396992451981,25,Estimation
b1,0.019937705966871406,25,Estimation
d1,0.02178622323421353,25,Estimation
mu,0.0,26,Estimation
h_mu,0.00010272418600907427,26,Estimation
nu,0.02528852481533351,26,Estimation
h_nu,-0.005981134089346338,26,Estimation
b0,0.06223970784329352,26,Estimation
d0,0.018408685575283468,26,Estimation
d_d0,0.0865537426145773,26,Estimation
b1,0.08234688054099633,26,Estimation
d1,0.08446148468843256,26,Estimation
mu,0.00020392225042296675,27,Estimation
h_mu,3.3689406276870696e-05,27,Estimation
nu,0.0043961532364409864,27,Estimation
h_nu,-4.466572704132046e-05,27,Estimation
b0,0.0704885073227739,27,Estimation
d0,0.029327756044936534,27,Estimation
d_d0,0.08409507263191876,27,Estimation
b1,0.04094547784978013,27,Estimation
d1,0.03976570676477767,27,Estimation
mu,0.0,28,Estimation
h_mu,9.664809659217332e-05,28,Estimation
nu,0.0,28,Estimation
h_nu,-0.1,28,Estimation
b0,0.07399995408316153,28,Estimation
d0,0.0341610146808653,28,Estimation
d_d0,0.07774614554567504,28,Estimation
b1,0.09821920664904489,28,Estimation
d1,0.0999519817058556,28,Estimation
mu,0.0,29,Estimation
h_mu,8.327003337308878e-05,29,Estimation
nu,0.03318537107948673,29,Estimation
h_nu,-0.025573940774856103,29,Estimation
b0,0.07007401425675852,29,Estimation
d0,0.028498169377803053,29,Estimation
d_d0,0.0826046539702045,29,Estimation
b1,0.03885291114092559,29,Estimation
d1,0.040301778215867286,29,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
