Parameter,Value,Run,Type
mu,0.0007662805537276289,0,Estimation
h_mu,3.803994273247057e-05,0,Estimation
nu,0.004573731774635673,0,Estimation
h_nu,-4.657380642578612e-05,0,Estimation
b0,0.07174115245219219,0,Estimation
d0,0.028275562829604698,0,Estimation
d_d0,0.08657565642550699,0,Estimation
b1,0.0010097984369353368,0,Estimation
d1,3.340220932290447e-05,0,Estimation
mu,0.0,1,Estimation
h_mu,3.7931172444965534e-05,1,Estimation
nu,0.00944581149127608,1,Estimation
h_nu,-3.7877344317175686e-05,1,Estimation
b0,0.07014147303454527,1,Estimation
d0,0.031022207429028302,1,Estimation
d_d0,0.07864278647478289,1,Estimation
b1,0.007064783471760079,1,Estimation
d1,0.0008796197722941092,1,Estimation
mu,2.790083422195264e-07,2,Estimation
h_mu,3.233046882376448e-05,2,Estimation
nu,0.010654279044726874,2,Estimation
h_nu,-3.7299268769187614e-05,2,Estimation
b0,0.06966766162852822,2,Estimation
d0,0.030101821192583953,2,Estimation
d_d0,0.07986235554032267,2,Estimation
b1,0.09987030436789432,2,Estimation
d1,0.09240493600498113,2,Estimation
mu,0.0,3,Estimation
h_mu,9.280180911341207e-05,3,Estimation
nu,0.0,3,Estimation
h_nu,-0.1,3,Estimation
b0,0.049800070248035046,3,Estimation
d0,0.009441345016394246,3,Estimation
d_d0,0.07926711576332365,3,Estimation
b1,0.04914403121992674,3,Estimation
d1,0.050846132943444054,3,Estimation
mu,2.1173370279361755e-07,4,Estimation
h_mu,3.401870509515593e-05,4,Estimation
nu,0.00911951884505882,4,Estimation
h_nu,-3.9049337449927103e-05,4,Estimation
b0,0.06979368527981045,4,Estimation
d0,0.029935123512998964,4,Estimation
d_d0,0.08028312108547299,4,Estimation
b1,0.00576852761216135,4,Estimation
d1,3.109521407624461e-07,4,Estimation
mu,9.342173692720394e-07,5,Estimation
h_mu,3.5337678097479125e-05,5,Estimation
nu,0.007846025914212849,5,Estimation
h_nu,-3.582933202186058e-05,5,Estimation
b0,0.09999512851133767,5,Estimation
