Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,6.697195120682665e-05,0,Estimation
nu,0.0062829311912856005,0,Estimation
h_nu,-0.006302948118874085,0,Estimation
b0,0.06981135459611797,0,Estimation
d0,0.030183679480243537,0,Estimation
d_d0,0.0781670815544681,0,Estimation
b1,0.07760390144601673,0,Estimation
d1,0.07897624521881016,0,Estimation
mu,0.0006891422565767739,1,Estimation
h_mu,5.816266373743823e-05,1,Estimation
nu,0.004331757215917662,1,Estimation
h_nu,-3.4883395368743195e-05,1,Estimation
b0,0.07009733526149207,1,Estimation
d0,0.029894083557003716,1,Estimation
d_d0,0.07971037336080145,1,Estimation
b1,0.08515639092532822,1,Estimation
d1,0.08453659422283616,1,Estimation
mu,0.0,2,Estimation
h_mu,4.906194419256917e-05,2,Estimation
nu,0.005470687169753895,2,Estimation
h_nu,-0.0010941384252265397,2,Estimation
b0,0.06941524755664513,2,Estimation
d0,0.030387894296582597,2,Estimation
d_d0,0.07706721320560075,2,Estimation
b1,0.038427791025203065,2,Estimation
d1,0.0386773539318273,2,Estimation
mu,0.0,3,Estimation
h_mu,5.567140431869205e-05,3,Estimation
nu,0.0070509746214388385,3,Estimation
h_nu,-0.0013651944876711696,3,Estimation
b0,0.09999607102625925,3,Estimation
d0,0.06060437041234993,3,Estimation
d_d0,0.07901465747671083,3,Estimation
b1,0.04897959272771099,3,Estimation
d1,0.04938630289913333,3,Estimation
mu,0.0,4,Estimation
h_mu,4.062081007441067e-05,4,Estimation
nu,0.004971859393001794,4,Estimation
h_nu,-0.004223910720718029,4,Estimation
b0,0.06972667432301918,4,Estimation
d0,0.030267197034007827,4,Estimation
d_d0,0.08047652054718861,4,Estimation
b1,0.08834880404645204,4,Estimation
d1,0.08857830762774344,4,Estimation
mu,0.0,5,Estimation
h_mu,5.753842923722138e-05,5,Estimation
nu,0.006413697239953608,5,Estimation
h_nu,-0.001001132708809535,5,Estimation
b0,0.06910148979913518,5,Estimation
d0,0.030890816621990586,5,Estimation
d_d0,0.07496056241286267,5,Estimation
b1,0.08616010739611357,5,Estimation
d1,0.08684552927214045,5,Estimation
mu,0.0,6,Estimation
h_mu,5.501496261852145e-05,6,Estimation
nu,0.005845205052680847,6,Estimation
h_nu,-0.0004078207736540732,6,Estimation
b0,0.06956415342300842,6,Estimation
d0,0.030428417312813948,6,Estimation
d_d0,0.07543787596899573,6,Estimation
b1,0.08575505722835725,6,Estimation
d1,0.0854346547285834,6,Estimation
mu,0.0011467985197860585,7,Estimation
h_mu,2.858447569503899e-05,7,Estimation
nu,0.004250199470425352,7,Estimation
h_nu,-3.863290220568872e-05,7,Estimation
b0,0.09998584604493387,7,Estimation
d0,0.05909361048056712,7,Estimation
d_d0,0.0820729859826848,7,Estimation
b1,0.04983160447923277,7,Estimation
d1,0.048543069431681664,7,Estimation
mu,0.0,8,Estimation
h_mu,4.484430548820914e-05,8,Estimation
nu,0.006461800400323064,8,Estimation
h_nu,-0.0010932179558657172,8,Estimation
b0,0.06988908172320879,8,Estimation
d0,0.03000548675311835,8,Estimation
d_d0,0.07893851862687837,8,Estimation
b1,0.08389768593624591,8,Estimation
d1,0.08422435079471087,8,Estimation
mu,0.0,9,Estimation
h_mu,4.059004241192249e-05,9,Estimation
nu,0.005477475181296807,9,Estimation
h_nu,-0.005535286695478165,9,Estimation
b0,0.06952853425426543,9,Estimation
d0,0.030211852750553343,9,Estimation
d_d0,0.07801398080320049,9,Estimation
b1,0.03601935863569775,9,Estimation
d1,0.03635215421846543,9,Estimation
mu,0.0005259446458346104,10,Estimation
h_mu,6.820658319394805e-05,10,Estimation
nu,0.004569153813285464,10,Estimation
h_nu,-5.990398453985583e-05,10,Estimation
b0,0.06996047252036722,10,Estimation
d0,0.030035502150435055,10,Estimation
d_d0,0.07914402471220283,10,Estimation
b1,0.08363519490414893,10,Estimation
d1,0.08331612570521023,10,Estimation
mu,0.00029494352726190947,11,Estimation
h_mu,6.97745978414088e-05,11,Estimation
nu,0.0033781534106700263,11,Estimation
h_nu,-1.5621342974722734e-05,11,Estimation
b0,0.07003647423747546,11,Estimation
d0,0.02996014149795438,11,Estimation
d_d0,0.07949096296751734,11,Estimation
b1,0.0798000178774886,11,Estimation
d1,0.07876413634496164,11,Estimation
mu,0.0,12,Estimation
h_mu,0.00011000843447713344,12,Estimation
nu,0.0062809189732039965,12,Estimation
h_nu,-0.0008184213445212233,12,Estimation
b0,0.0695405586619163,12,Estimation
d0,0.030453712215391362,12,Estimation
d_d0,0.077141326870905,12,Estimation
b1,0.08356485897959903,12,Estimation
d1,0.08576852264734768,12,Estimation
mu,0.000476283312202702,13,Estimation
h_mu,4.893868997678967e-05,13,Estimation
nu,0.004209393554822772,13,Estimation
h_nu,-0.0001584401752657474,13,Estimation
b0,0.06967955457910323,13,Estimation
d0,0.030316691841691428,13,Estimation
d_d0,0.07532731184488205,13,Estimation
b1,0.08261689033826075,13,Estimation
d1,0.08276305041518096,13,Estimation
mu,0.0017602107160161046,14,Estimation
h_mu,2.2298082101394482e-05,14,Estimation
nu,0.0044895616156890835,14,Estimation
h_nu,-5.986225381330782e-05,14,Estimation
b0,0.07041052894488067,14,Estimation
d0,0.029310293501915257,14,Estimation
d_d0,0.08038179299007148,14,Estimation
b1,0.03766835777032452,14,Estimation
d1,0.03722756665377116,14,Estimation
mu,0.0002369405465397286,15,Estimation
h_mu,2.5474651058169237e-05,15,Estimation
nu,0.004407564171564499,15,Estimation
h_nu,-4.208391652254913e-05,15,Estimation
b0,0.06997207415185212,15,Estimation
d0,0.03001810070175324,15,Estimation
d_d0,0.08202956110209617,15,Estimation
b1,0.09261135771487124,15,Estimation
d1,0.09109428779144914,15,Estimation
mu,0.0,16,Estimation
h_mu,5.241921569857017e-05,16,Estimation
nu,0.005989390651843163,16,Estimation
h_nu,-0.1,16,Estimation
b0,0.047844802771234776,16,Estimation
d0,0.007613071729729728,16,Estimation
d_d0,0.08220283697541624,16,Estimation
b1,0.04947388003745038,16,Estimation
d1,0.05049559944352711,16,Estimation
mu,0.0,17,Estimation
h_mu,4.352938655038433e-05,17,Estimation
nu,0.00746260930567408,17,Estimation
h_nu,-0.0014925233749108842,17,Estimation
b0,0.06975659509885103,17,Estimation
d0,0.030234478999059462,17,Estimation
d_d0,0.0795129183215862,17,Estimation
b1,0.08714246785043579,17,Estimation
d1,0.0871426678568586,17,Estimation
mu,0.0,18,Estimation
h_mu,4.871012208828863e-05,18,Estimation
nu,0.003985134538377445,18,Estimation
h_nu,-3.339759964407708e-05,18,Estimation
b0,0.09997522747989165,18,Estimation
d0,0.060336485925369915,18,Estimation
d_d0,0.08150366973601433,18,Estimation
b1,0.049419927685715105,18,Estimation
d1,0.04861594394012717,18,Estimation
mu,0.0,19,Estimation
h_mu,4.946559894507915e-05,19,Estimation
nu,0.006003615735497702,19,Estimation
h_nu,-0.006072309343753124,19,Estimation
b0,0.06964474909883703,19,Estimation
d0,0.030342620219431085,19,Estimation
d_d0,0.07697392361510169,19,Estimation
b1,0.08658988497324616,19,Estimation
d1,0.0867149442373015,19,Estimation
mu,0.0003911271224099773,20,Estimation
h_mu,3.15566412712996e-05,20,Estimation
nu,0.004133318553527694,20,Estimation
h_nu,-5.1851297630473194e-05,20,Estimation
b0,0.06987554336204664,20,Estimation
d0,0.030113091065102415,20,Estimation
d_d0,0.07952700579555261,20,Estimation
b1,0.09416242483825848,20,Estimation
d1,0.09346887818849958,20,Estimation
mu,8.601358709039952e-05,21,Estimation
h_mu,4.626524613627421e-05,21,Estimation
nu,0.004335212192425691,21,Estimation
h_nu,-4.681143734003334e-05,21,Estimation
b0,0.06959545469022997,21,Estimation
d0,0.030395360480071208,21,Estimation
d_d0,0.07976259785858711,21,Estimation
b1,0.08905331922343458,21,Estimation
d1,0.08833497807139615,21,Estimation
mu,0.0,22,Estimation
h_mu,7.142508817099962e-05,22,Estimation
nu,0.005342300905356485,22,Estimation
h_nu,-0.0008685169732813011,22,Estimation
b0,0.04217615843848109,22,Estimation
d0,0.003034542276333219,22,Estimation
d_d0,0.07637527498038482,22,Estimation
b1,0.036040448600691,22,Estimation
d1,0.0370430457779954,22,Estimation
mu,0.0,23,Estimation
h_mu,4.400578873066552e-05,23,Estimation
nu,0.0051526527118591105,23,Estimation
h_nu,-0.00525456565408858,23,Estimation
b0,0.09616611380408065,23,Estimation
d0,0.05675414267371823,23,Estimation
d_d0,0.07699272413084332,23,Estimation
b1,0.042193284169583456,23,Estimation
d1,0.042354037772979115,23,Estimation
mu,0.0,24,Estimation
h_mu,5.778765535980517e-05,24,Estimation
nu,0.0045512491069440945,24,Estimation
h_nu,-0.1,24,Estimation
b0,0.07296660958881518,24,Estimation
d0,0.03368273589448832,24,Estimation
d_d0,0.07716456532414243,24,Estimation
b1,0.08728195341177537,24,Estimation
d1,0.08778180649648498,24,Estimation
mu,0.0,25,Estimation
h_mu,4.323713590933563e-05,25,Estimation
nu,0.005504897435706073,25,Estimation
h_nu,-0.0006473822586626645,25,Estimation
b0,0.06940643403421287,25,Estimation
d0,0.030359487825156604,25,Estimation
d_d0,0.07851251212616371,25,Estimation
b1,0.04918017345619766,25,Estimation
d1,0.04950705122944963,25,Estimation
mu,0.0,26,Estimation
h_mu,4.924280119842961e-05,26,Estimation
nu,0.0045144748712818246,26,Estimation
h_nu,-0.1,26,Estimation
b0,0.07296048103579164,26,Estimation
d0,0.03343387406960333,26,Estimation
d_d0,0.07792619550335753,26,Estimation
b1,0.0853537481371289,26,Estimation
d1,0.08572010904661005,26,Estimation
mu,0.0,27,Estimation
h_mu,5.787674896051027e-05,27,Estimation
nu,0.005204033457204034,27,Estimation
h_nu,-0.1,27,Estimation
b0,0.0699947416692793,27,Estimation
