Parameter,Value,Run,Type
mu,0.00046949262014455063,0,Estimation
h_mu,4.012812969171743e-05,0,Estimation
nu,0.0013084609265419907,0,Estimation
b0,0.0644549340777678,0,Estimation
d0,0.024993896421611022,0,Estimation
d_d0,0.0798463530398151,0,Estimation
b1,0.04911388497340955,0,Estimation
d1,0.050472159177827894,0,Estimation
mu,0.00038082036696971924,1,Estimation
h_mu,4.462183243137572e-05,1,Estimation
nu,0.0,1,Estimation
b0,0.0698464934153502,1,Estimation
d0,0.029911115672550902,1,Estimation
d_d0,0.08057051019383783,1,Estimation
b1,0.042072127666667146,1,Estimation
d1,0.04431607494398337,1,Estimation
mu,0.0003525403748904637,2,Estimation
h_mu,2.736417105072082e-05,2,Estimation
nu,0.013108700346497394,2,Estimation
b0,0.07685518235185929,2,Estimation
d0,0.03728751353321097,2,Estimation
d_d0,0.07953383383544434,2,Estimation
b1,0.08198222463702617,2,Estimation
d1,0.07206322988173947,2,Estimation
mu,0.0003957377732030824,3,Estimation
h_mu,5.4170414405807506e-05,3,Estimation
nu,0.0,3,Estimation
b0,0.06724583927619837,3,Estimation
d0,0.027854162328360667,3,Estimation
d_d0,0.07873988884873716,3,Estimation
b1,0.048365915808488015,3,Estimation
d1,0.051520583596027035,3,Estimation
mu,0.00035936887898832456,4,Estimation
h_mu,2.400384123900322e-05,4,Estimation
nu,0.04084005147299929,4,Estimation
b0,0.03996746704316651,4,Estimation
d0,0.0,4,Estimation
d_d0,0.0819664636034336,4,Estimation
b1,0.03503880493469481,4,Estimation
d1,0.0,4,Estimation
mu,0.00020923757541086642,5,Estimation
h_mu,2.66345648236864e-05,5,Estimation
nu,0.019200508329070325,5,Estimation
b0,0.058892299519485596,5,Estimation
d0,0.018959855736282824,5,Estimation
d_d0,0.07939509175426646,5,Estimation
b1,0.058279498165581235,5,Estimation
d1,0.04212681628641087,5,Estimation
mu,0.0004432209388306492,6,Estimation
h_mu,4.5139170494472066e-05,6,Estimation
nu,0.0,6,Estimation
b0,0.04208341679832528,6,Estimation
d0,0.001788703954459106,6,Estimation
d_d0,0.080193295603554,6,Estimation
b1,0.04874942355291593,6,Estimation
d1,0.05125161312318241,6,Estimation
mu,0.00023262044955238333,7,Estimation
h_mu,4.5391503840527696e-05,7,Estimation
nu,0.0,7,Estimation
b0,0.07172833638485486,7,Estimation
d0,0.03164886509475194,7,Estimation
d_d0,0.08010022516184508,7,Estimation
b1,0.0488611660346296,7,Estimation
d1,0.05109722261870551,7,Estimation
mu,0.0004372219643695487,8,Estimation
h_mu,4.1938171273823206e-05,8,Estimation
nu,0.0,8,Estimation
b0,0.07370323614898766,8,Estimation
d0,0.03366620027482187,8,Estimation
d_d0,0.0796853118926009,8,Estimation
b1,0.06248433545579673,8,Estimation
d1,0.06535876761020583,8,Estimation
mu,0.0003195709137772065,9,Estimation
h_mu,3.449304016997359e-05,9,Estimation
nu,0.010939970566042595,9,Estimation
b0,0.0738846512449088,9,Estimation
d0,0.033967700378272646,9,Estimation
d_d0,0.07966600863103095,9,Estimation
b1,0.06882077594300924,9,Estimation
d1,0.061294083075817025,9,Estimation
mu,0.00032501682716502204,10,Estimation
h_mu,4.017631624923053e-05,10,Estimation
nu,0.0,10,Estimation
b0,0.042858079917392856,10,Estimation
d0,0.0028574131397272346,10,Estimation
d_d0,0.08108153919839313,10,Estimation
b1,0.04880033535360969,10,Estimation
d1,0.05119976603689927,10,Estimation
mu,0.0003925074356196928,11,Estimation
h_mu,3.795349687370161e-05,11,Estimation
nu,0.0019498396014070443,11,Estimation
b0,0.08282873470591741,11,Estimation
d0,0.04240581560221911,11,Estimation
d_d0,0.08013728070480296,11,Estimation
b1,0.04963961705475019,11,Estimation
d1,0.05036043777675681,11,Estimation
mu,0.00038125478531431437,12,Estimation
h_mu,4.389114657781235e-05,12,Estimation
nu,0.001174306333887153,12,Estimation
b0,0.04084141064314865,12,Estimation
d0,0.0014637468624103481,12,Estimation
d_d0,0.0795578913571992,12,Estimation
b1,0.04936491972950607,12,Estimation
d1,0.050634973696967046,12,Estimation
mu,0.00028270445196836773,13,Estimation
h_mu,3.889545173345282e-05,13,Estimation
nu,0.013447991020071885,13,Estimation
b0,0.0698346580490846,13,Estimation
d0,0.03010450760262577,13,Estimation
d_d0,0.07908724015746792,13,Estimation
b1,0.05287174192850672,13,Estimation
d1,0.04389332830529527,13,Estimation
mu,0.0003773662265918023,14,Estimation
h_mu,3.656263852608327e-05,14,Estimation
nu,0.0,14,Estimation
b0,0.08618339743628946,14,Estimation
d0,0.0454796788058661,14,Estimation
d_d0,0.08044913363169293,14,Estimation
b1,0.0444379287557909,14,Estimation
d1,0.046513327663268524,14,Estimation
mu,0.0004126235010585305,15,Estimation
h_mu,3.4337384506159666e-05,15,Estimation
nu,0.016167566099782437,15,Estimation
b0,0.07563810748373871,15,Estimation
d0,0.035870903962045314,15,Estimation
d_d0,0.08078450336433665,15,Estimation
b1,0.05573713137383222,15,Estimation
d1,0.04424647838039154,15,Estimation
mu,0.00016296442197354983,16,Estimation
h_mu,1.4532419955334524e-05,16,Estimation
nu,0.08005361808542576,16,Estimation
b0,0.03887126840883683,16,Estimation
d0,0.0,16,Estimation
d_d0,0.0782450379176872,16,Estimation
b1,0.08723638533878939,16,Estimation
d1,0.012730358467654005,16,Estimation
