Parameter,Value,Run,Type
mu,0.0,0,Estimation
d_mu,0.0033176175992040468,0,Estimation
e_mu,4.686350332002074,0,Estimation
nu,0.003087122259366289,0,Estimation
b0,0.04830785086347335,0,Estimation
d0,0.008510465021367965,0,Estimation
d_d0,0.07971408511493681,0,Estimation
b1,0.053828352232320006,0,Estimation
d1,0.05088269710068401,0,Estimation
mu,0.0010418786161028345,1,Estimation
d_mu,0.00587385767669235,1,Estimation
e_mu,100.0,1,Estimation
nu,0.0028254984010933756,1,Estimation
b0,0.09999999999467561,1,Estimation
d0,0.058961447073063,1,Estimation
d_d0,0.08192918642362226,1,Estimation
b1,0.013199507936403645,1,Estimation
d1,0.012492752870529193,1,Estimation
mu,0.0,2,Estimation
d_mu,0.007216573688623997,2,Estimation
e_mu,7.786271038782047,2,Estimation
nu,0.005694495772465794,2,Estimation
b0,0.06801123406043849,2,Estimation
d0,0.028254298639213058,2,Estimation
d_d0,0.08111852024404406,2,Estimation
b1,0.0455467465338497,2,Estimation
d1,0.04548962015293367,2,Estimation
mu,0.00042858071127702287,3,Estimation
d_mu,0.0027569229212298665,3,Estimation
e_mu,4.998807883016463,3,Estimation
nu,0.0030218633183625764,3,Estimation
b0,0.0689611522440889,3,Estimation
d0,0.028866620794797793,3,Estimation
d_d0,0.08094998751778153,3,Estimation
b1,0.05069768730518135,3,Estimation
d1,0.04937105256882503,3,Estimation
mu,0.0010287745982098559,4,Estimation
d_mu,0.0038372589045480854,4,Estimation
e_mu,99.99998885743527,4,Estimation
nu,0.002870712814033427,4,Estimation
b0,0.0999999004121778,4,Estimation
d0,0.059299160117577764,4,Estimation
d_d0,0.08094363948640142,4,Estimation
b1,0.07035455622923842,4,Estimation
d1,0.06871486992885273,4,Estimation
mu,0.0007425896271884779,5,Estimation
d_mu,0.002935126934456943,5,Estimation
e_mu,14.390996082386076,5,Estimation
nu,0.00239516167188233,5,Estimation
b0,0.08153725692185214,5,Estimation
d0,0.040839510157024105,5,Estimation
d_d0,0.08292742360911613,5,Estimation
b1,0.020637010322954025,5,Estimation
d1,0.019527329454941927,5,Estimation
mu,0.0,6,Estimation
d_mu,0.005622976243448858,6,Estimation
e_mu,7.850347380031671,6,Estimation
nu,0.004238800361232794,6,Estimation
