Parameter,Value,Run,Type
mu,5.757294575462966e-05,14,Estimation
h_mu,3.694918006712552e-05,14,Estimation
nu,0.0038836251493130068,14,Estimation
h_nu,-0.078071011683335,14,Estimation
b0,0.09823884646266075,14,Estimation
d0,0.05859475953194675,14,Estimation
d_d0,0.07815669039669268,14,Estimation
b1,0.04305892632571901,14,Estimation
d1,0.04134886741157524,14,Estimation
mu,0.00036524229300587705,15,Estimation
h_mu,4.5202585339866934e-05,15,Estimation
nu,0.004229330316805795,15,Estimation
h_nu,-0.00018575328833899575,15,Estimation
b0,0.07385394923971478,15,Estimation
d0,0.03346383325069081,15,Estimation
d_d0,0.07949784229325779,15,Estimation
b1,0.041949788971378923,15,Estimation
d1,0.04160103881933034,15,Estimation
mu,8.674184481210169e-05,16,Estimation
h_mu,3.925378462920239e-05,16,Estimation
nu,0.004006379472682451,16,Estimation
h_nu,-0.009709251511945134,16,Estimation
b0,0.09971356472338813,16,Estimation
d0,0.06003641202725754,16,Estimation
d_d0,0.07813823412836565,16,Estimation
b1,0.001953513223084065,16,Estimation
d1,5.438214088585143e-06,16,Estimation
mu,0.0002211267363439454,17,Estimation
h_mu,8.593287490562046e-05,17,Estimation
nu,0.0035952489866643202,17,Estimation
h_nu,0.0,17,Estimation
b0,0.09995099262869842,17,Estimation
d0,0.05973870596164006,17,Estimation
d_d0,0.08322810280091947,17,Estimation
b1,0.04991719468846742,17,Estimation
d1,0.04999636551580292,17,Estimation
mu,3.3961010228631665e-05,18,Estimation
h_mu,5.051496939234655e-05,18,Estimation
nu,0.0039107444642729385,18,Estimation
h_nu,-0.0039111839476537675,18,Estimation
b0,0.039913809709800546,18,Estimation
d0,0.00015730937949965003,18,Estimation
d_d0,0.07920844684479265,18,Estimation
b1,0.04992506036839819,18,Estimation
d1,0.050035626551513265,18,Estimation
mu,0.0002832719617120576,19,Estimation
h_mu,3.7600275244181253e-05,19,Estimation
nu,0.003328361858809232,19,Estimation
h_nu,-6.164458831998596e-05,19,Estimation
b0,0.09845136911553132,19,Estimation
d0,0.05852716900378932,19,Estimation
d_d0,0.0809280576349154,19,Estimation
b1,0.05054023641741115,19,Estimation
d1,0.04948850587607082,19,Estimation
f0_init,0.9942089482852268,0,Estimation
f0_init,0.9951771910882663,1,Estimation
f0_init,0.9865618605319731,2,Estimation
f0_init,0.9944038752031349,3,Estimation
f0_init,0.9985791419115203,4,Estimation
f0_init,0.998203892956075,5,Estimation
f0_init,1.0,6,Estimation
f0_init,0.9971699515173535,7,Estimation
f0_init,0.9852504400372146,8,Estimation
f0_init,0.9940729942364304,9,Estimation
f0_init,0.9967890282761339,10,Estimation
f0_init,0.9996722444420255,11,Estimation
f0_init,0.9989920976886574,12,Estimation
f0_init,0.9966268544088566,13,Estimation
f0_init,0.9986234144714079,14,Estimation
f0_init,0.9917563417961229,15,Estimation
f0_init,0.9979220424187188,16,Estimation
f0_init,0.9949635073030529,17,Estimation
f0_init,0.9992242952655978,18,Estimation
f0_init,0.9932911003660048,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
