Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,0.00053333555619593,0,Estimation
nu,0.0010992329656756815,0,Estimation
b0,0.07785823745253943,0,Estimation
d0,0.035108672239363495,0,Estimation
d_d0,0.08660123368000916,0,Estimation
b1,0.046934550070183226,0,Estimation
d1,0.054445123552763965,0,Estimation
mu,0.00030260540572750894,1,Estimation
h_mu,3.2472317788333914e-05,1,Estimation
nu,0.018113170269251782,1,Estimation
b0,0.05086845678485878,1,Estimation
d0,0.011067805054717411,1,Estimation
d_d0,0.08062534987552873,1,Estimation
b1,0.05685447725827206,1,Estimation
d1,0.04302676248421293,1,Estimation
mu,0.0003984347590332344,2,Estimation
h_mu,2.98164624751863e-05,2,Estimation
nu,0.022151176081414425,2,Estimation
b0,0.0699010091689161,2,Estimation
d0,0.030077567931717984,2,Estimation
d_d0,0.08093785543195332,2,Estimation
b1,0.08615983468507575,2,Estimation
d1,0.06890242648198769,2,Estimation
mu,0.00027957553395078995,3,Estimation
h_mu,3.0385508017146475e-05,3,Estimation
nu,0.021256486961402123,3,Estimation
b0,0.08020403544093882,3,Estimation
d0,0.04029733569496143,3,Estimation
d_d0,0.08159205594963095,3,Estimation
b1,0.05743298830339696,3,Estimation
d1,0.04008412552251793,3,Estimation
mu,0.00032867435419548646,4,Estimation
h_mu,2.5851091373339274e-05,4,Estimation
nu,0.01919065155924118,4,Estimation
b0,0.07115703150517955,4,Estimation
d0,0.03132864026428903,4,Estimation
d_d0,0.08068339337497786,4,Estimation
b1,0.05438252256324645,4,Estimation
d1,0.0389837681579392,4,Estimation
mu,0.0006131539899837477,5,Estimation
h_mu,2.284898054688992e-05,5,Estimation
nu,0.03432858310539645,5,Estimation
b0,0.03977763034499259,5,Estimation
d0,0.0,5,Estimation
d_d0,0.08383316202280937,5,Estimation
b1,0.06377840578325147,5,Estimation
d1,0.03506606604394091,5,Estimation
mu,0.0002703689381475198,6,Estimation
h_mu,5.0018751680741815e-05,6,Estimation
nu,0.003800835706657023,6,Estimation
b0,0.07114385128225792,6,Estimation
d0,0.031057249386066625,6,Estimation
d_d0,0.0800314840204158,6,Estimation
b1,0.05631102727483068,6,Estimation
d1,0.05579595304172309,6,Estimation
mu,0.00039151697869077074,7,Estimation
h_mu,3.8943985815784544e-05,7,Estimation
nu,0.009725890385442637,7,Estimation
b0,0.04015834685231809,7,Estimation
d0,0.0004300582922690592,7,Estimation
d_d0,0.08051081252835432,7,Estimation
b1,0.05307605811210058,7,Estimation
d1,0.04687486174472323,7,Estimation
mu,0.0003261319524615923,8,Estimation
h_mu,2.4675633647183833e-05,8,Estimation
nu,0.042008679809255586,8,Estimation
b0,0.07864346341945348,8,Estimation
d0,0.03909010211649156,8,Estimation
d_d0,0.0820446254244959,8,Estimation
b1,0.07801103900311467,8,Estimation
d1,0.04171578519462361,8,Estimation
mu,0.0003407173673315432,9,Estimation
h_mu,3.6714555792835937e-05,9,Estimation
nu,0.012215818117492424,9,Estimation
b0,0.04104130846681181,9,Estimation
d0,0.00149213495324148,9,Estimation
d_d0,0.07953258617186247,9,Estimation
b1,0.05395002548800942,9,Estimation
d1,0.04600822339324956,9,Estimation
mu,0.00020198008049261625,10,Estimation
h_mu,4.376433685861959e-05,10,Estimation
nu,0.006363224686851817,10,Estimation
b0,0.06984295551860047,10,Estimation
d0,0.03007454526528529,10,Estimation
d_d0,0.07922469715709692,10,Estimation
b1,0.0999999999999985,10,Estimation
d1,0.09658534570595063,10,Estimation
mu,0.0002632241635443902,11,Estimation
h_mu,2.3613090920523852e-05,11,Estimation
nu,0.032452897510691026,11,Estimation
b0,0.03984091734361788,11,Estimation
d0,3.3015411546364636e-05,11,Estimation
d_d0,0.08173437664958186,11,Estimation
b1,0.06452970661890071,11,Estimation
d1,0.036181828690192264,11,Estimation
mu,0.0003587737356435686,12,Estimation
h_mu,2.1706700126966597e-05,12,Estimation
nu,0.046607193066076504,12,Estimation
b0,0.1,12,Estimation
d0,0.060265352916707655,12,Estimation
d_d0,0.08251340702488748,12,Estimation
b1,0.07054234717857219,12,Estimation
d1,0.02945416950062403,12,Estimation
mu,0.00039983530464223616,13,Estimation
h_mu,4.366183081337541e-05,13,Estimation
nu,0.003856395990776835,13,Estimation
b0,0.04427243094645808,13,Estimation
d0,0.004415352698251581,13,Estimation
d_d0,0.0806967026826757,13,Estimation
b1,0.049676051138976246,13,Estimation
d1,0.04919341809861419,13,Estimation
mu,0.0005019182886639835,14,Estimation
h_mu,2.2378190556666144e-05,14,Estimation
nu,0.03890928103898045,14,Estimation
b0,0.06480720231813024,14,Estimation
d0,0.025183012287510916,14,Estimation
d_d0,0.08314405207753972,14,Estimation
b1,0.06657232525870217,14,Estimation
d1,0.03308756217025885,14,Estimation
mu,0.00048312110624818905,15,Estimation
h_mu,3.6730234960855536e-05,15,Estimation
nu,0.0,15,Estimation
b0,0.04016115621401759,15,Estimation
d0,0.0,15,Estimation
d_d0,0.08025235402158576,15,Estimation
b1,0.07404013420864472,15,Estimation
d1,0.07597237126655378,15,Estimation
f0_init,1.0,0,Estimation
f0_init,0.9931554177669093,1,Estimation
f0_init,0.9911292301653702,2,Estimation
f0_init,0.9936388406205232,3,Estimation
f0_init,0.9924901037604017,4,Estimation
f0_init,0.9866296056395045,5,Estimation
f0_init,0.9937697543059418,6,Estimation
f0_init,0.9909667244284619,7,Estimation
f0_init,0.9928432125696681,8,Estimation
f0_init,0.9922420889176503,9,Estimation
f0_init,0.9952750091277491,10,Estimation
f0_init,0.994032247549218,11,Estimation
f0_init,0.9921361351719425,12,Estimation
f0_init,0.9907588450832033,13,Estimation
f0_init,0.9889646755857134,14,Estimation
f0_init,0.9885226381459156,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
