Parameter,Value,Run,Type
mu,0.0003500894191365859,0,Estimation
h_mu,5.14866593955133e-05,0,Estimation
nu,0.00721119653391764,0,Estimation
b0,0.09570537259344242,0,Estimation
d0,0.05573425911365383,0,Estimation
d_d0,0.08119959945035934,0,Estimation
b1,0.08718661787482804,0,Estimation
d1,0.0837734113104795,0,Estimation
mu,0.00034332741353464,1,Estimation
h_mu,4.408733664937317e-05,1,Estimation
nu,0.0,1,Estimation
b0,0.06967310629327696,1,Estimation
d0,0.02972771127609936,1,Estimation
d_d0,0.07990263141209335,1,Estimation
b1,0.05121313668209225,1,Estimation
d1,0.05392259566484372,1,Estimation
mu,0.0004201591667887509,2,Estimation
h_mu,4.841115245838467e-05,2,Estimation
nu,0.0,2,Estimation
b0,0.03966904688078156,2,Estimation
d0,5.8638983887147146e-05,2,Estimation
d_d0,0.07861702682411005,2,Estimation
b1,0.04824289328267764,2,Estimation
d1,0.05170637167614752,2,Estimation
mu,0.000407361577061364,3,Estimation
h_mu,3.5782855198485904e-05,3,Estimation
nu,0.0029964461470214096,3,Estimation
b0,0.0654405923612268,3,Estimation
d0,0.024976590137727427,3,Estimation
d_d0,0.0805143163096652,3,Estimation
b1,0.0006600290388204381,3,Estimation
d1,0.0004320477283142467,3,Estimation
mu,0.0003921770842575405,4,Estimation
h_mu,6.068452285918485e-05,4,Estimation
nu,0.0,4,Estimation
b0,0.040468586672578084,4,Estimation
d0,1.0103205517343455e-09,4,Estimation
d_d0,0.0808410858879711,4,Estimation
b1,0.04948047426545891,4,Estimation
d1,0.05254068415697478,4,Estimation
mu,0.000415613840871985,5,Estimation
h_mu,4.543551324725257e-05,5,Estimation
nu,0.0034083632413052923,5,Estimation
b0,0.07388921621659773,5,Estimation
d0,0.03404384014385989,5,Estimation
d_d0,0.08080107398439096,5,Estimation
b1,0.052690638847148974,5,Estimation
d1,0.05257613543779676,5,Estimation
mu,0.0004217858737499896,6,Estimation
h_mu,4.409588697377051e-05,6,Estimation
nu,0.0,6,Estimation
b0,0.0700588730148438,6,Estimation
d0,0.02992902492548047,6,Estimation
d_d0,0.07998686774912867,6,Estimation
b1,0.08814367844703211,6,Estimation
d1,0.09097592501287181,6,Estimation
mu,0.00025231138279692016,7,Estimation
h_mu,5.103676990005072e-05,7,Estimation
nu,0.0,7,Estimation
b0,0.09999513919803818,7,Estimation
d0,0.05980098595396917,7,Estimation
d_d0,0.07936606066891255,7,Estimation
