Parameter,Value,Run,Type
mu,7.505434470156513e-05,0,Estimation
h_mu,0.0,0,Estimation
nu,0.1,0,Estimation
b0,0.06588535036845986,0,Estimation
d0,0.02630898259321529,0,Estimation
d_d0,0.07959010241661225,0,Estimation
b1,0.0,0,Estimation
d1,0.06490734282214576,0,Estimation
mu,0.0,1,Estimation
h_mu,0.055686686803428344,1,Estimation
nu,0.1,1,Estimation
b0,0.03940953998892059,1,Estimation
d0,0.0,1,Estimation
d_d0,0.05524488122832598,1,Estimation
b1,0.03626072894030477,1,Estimation
d1,0.06305846929422276,1,Estimation
mu,0.0,2,Estimation
h_mu,0.001256858730452273,2,Estimation
nu,0.09928808718010344,2,Estimation
b0,0.0608742995549176,2,Estimation
d0,0.021299564716813442,2,Estimation
d_d0,0.07873650739276322,2,Estimation
b1,0.0,2,Estimation
d1,0.09579454692459016,2,Estimation
mu,0.0,3,Estimation
h_mu,0.0004072859339658363,3,Estimation
nu,0.1,3,Estimation
b0,0.0836649057057876,3,Estimation
d0,0.04397731462786738,3,Estimation
d_d0,0.07961725779525533,3,Estimation
b1,0.0,3,Estimation
d1,0.1,3,Estimation
mu,0.004913782832966317,4,Estimation
h_mu,0.05629355582539864,4,Estimation
nu,0.1,4,Estimation
b0,0.06367996694261163,4,Estimation
d0,0.022042821199056185,4,Estimation
d_d0,0.05736648721392004,4,Estimation
b1,0.061237939166461273,4,Estimation
d1,0.08916528810748711,4,Estimation
mu,0.0,5,Estimation
h_mu,0.0004756196448071048,5,Estimation
nu,0.0,5,Estimation
b0,0.06829447943510718,5,Estimation
d0,0.02871272090264591,5,Estimation
d_d0,0.07932540661786057,5,Estimation
b1,0.06304461011042337,5,Estimation
d1,0.061347390928013945,5,Estimation
mu,0.03913283029301186,6,Estimation
h_mu,0.0,6,Estimation
nu,0.1,6,Estimation
b0,0.09539351947892326,6,Estimation
d0,0.03538665435008174,6,Estimation
d_d0,0.08815462475207016,6,Estimation
b1,0.01568608537900376,6,Estimation
d1,0.08416398495810992,6,Estimation
mu,0.0,7,Estimation
h_mu,0.004380587513253558,7,Estimation
nu,0.09999942810667721,7,Estimation
b0,0.08309084874179143,7,Estimation
d0,0.043566988056865014,7,Estimation
d_d0,0.07550633159850416,7,Estimation
b1,0.0,7,Estimation
d1,0.1,7,Estimation
mu,0.0729984680459,8,Estimation
h_mu,0.009547002212960353,8,Estimation
nu,0.1,8,Estimation
b0,0.0987823229082926,8,Estimation
d0,0.022712776243910292,8,Estimation
d_d0,0.08968347959656967,8,Estimation
b1,0.016610678568183716,8,Estimation
d1,0.07673529794712555,8,Estimation
mu,0.0,9,Estimation
h_mu,0.0016838171866811118,9,Estimation
nu,0.1,9,Estimation
b0,0.057587102559911084,9,Estimation
d0,0.018070179346428013,9,Estimation
d_d0,0.07735420787534736,9,Estimation
b1,0.0,9,Estimation
d1,0.1,9,Estimation
mu,0.014481641800450763,10,Estimation
h_mu,0.0007721826017659001,10,Estimation
nu,0.040316902272079506,10,Estimation
b0,0.07191288789152893,10,Estimation
d0,0.02390980585809883,10,Estimation
d_d0,0.08778280727016732,10,Estimation
b1,0.05593124718976802,10,Estimation
d1,0.0688919508570655,10,Estimation
mu,0.0,11,Estimation
h_mu,0.020847038667631993,11,Estimation
nu,0.0998003751702756,11,Estimation
b0,0.06421035757312764,11,Estimation
d0,0.024322548416603598,11,Estimation
d_d0,0.07344508972835546,11,Estimation
b1,0.0351298349708919,11,Estimation
d1,0.05194395225875782,11,Estimation
mu,0.0,12,Estimation
h_mu,0.004430366649890419,12,Estimation
nu,0.0999993059432902,12,Estimation
b0,0.06673460228682437,12,Estimation
d0,0.027258151129796467,12,Estimation
d_d0,0.0755332161154596,12,Estimation
b1,0.0,12,Estimation
d1,0.1,12,Estimation
mu,5.495486070216754e-07,13,Estimation
h_mu,0.009788778016433191,13,Estimation
nu,0.07544801378592732,13,Estimation
b0,0.041941672992011056,13,Estimation
d0,0.0026042323652145836,13,Estimation
d_d0,0.07482112037941226,13,Estimation
b1,0.05631024990623761,13,Estimation
d1,0.0724930006896659,13,Estimation
mu,0.1,14,Estimation
h_mu,0.010478676783447927,14,Estimation
nu,0.1,14,Estimation
b0,0.08795675801381415,14,Estimation
d0,0.0,14,Estimation
d_d0,0.09782303037458742,14,Estimation
b1,0.022708328383240595,14,Estimation
d1,0.07652309283001368,14,Estimation
mu,0.04826644873169269,15,Estimation
h_mu,0.0,15,Estimation
nu,0.061031078316730096,15,Estimation
b0,0.09385442506844924,15,Estimation
d0,0.02886917684370121,15,Estimation
d_d0,0.1,15,Estimation
b1,0.03669574570232585,15,Estimation
d1,0.06280293471931057,15,Estimation
f0_init,0.9996330227365928,0,Estimation
f0_init,1.0,1,Estimation
f0_init,1.0,2,Estimation
f0_init,1.0,3,Estimation
f0_init,0.9715137485173213,4,Estimation
f0_init,1.0,5,Estimation
f0_init,0.8417500093544428,6,Estimation
f0_init,1.0,7,Estimation
f0_init,0.7323519638222277,8,Estimation
f0_init,1.0,9,Estimation
f0_init,0.865354474493545,10,Estimation
f0_init,1.0,11,Estimation
f0_init,1.0,12,Estimation
f0_init,0.9999958039641927,13,Estimation
f0_init,0.6592397005408595,14,Estimation
f0_init,0.7246800603967026,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
