Parameter,Value,Run,Type
mu,0.00012521903666210606,0,Estimation
h_mu,2.3570411894556734e-05,0,Estimation
nu,0.033858198293662496,0,Estimation
b0,0.07977420059589543,0,Estimation
d0,0.04028661755668278,0,Estimation
d_d0,0.0808538034833426,0,Estimation
b1,0.0633202404300199,0,Estimation
d1,0.03377378652209113,0,Estimation
mu,0.0006096175924323235,1,Estimation
h_mu,2.931478738861189e-05,1,Estimation
nu,0.012312481618387308,1,Estimation
b0,0.09958671883660405,1,Estimation
d0,0.05925252153006354,1,Estimation
d_d0,0.08232077437615738,1,Estimation
b1,0.1,1,Estimation
d1,0.09121956333319592,1,Estimation
mu,7.004581135456773e-05,2,Estimation
h_mu,4.072438808568673e-05,2,Estimation
nu,0.0,2,Estimation
b0,0.041235956239252365,2,Estimation
d0,0.0017357712994617385,2,Estimation
d_d0,0.07822880389196962,2,Estimation
b1,0.04906367546328516,2,Estimation
d1,0.05066030102496738,2,Estimation
mu,0.00024988593897655204,3,Estimation
h_mu,5.065662047803507e-05,3,Estimation
nu,0.0019490794664254309,3,Estimation
b0,0.07943872157577755,3,Estimation
d0,0.0394693470831482,3,Estimation
d_d0,0.07994887971826471,3,Estimation
b1,0.049327927235268104,3,Estimation
d1,0.05044184431019556,3,Estimation
mu,0.0004149611666008895,4,Estimation
h_mu,3.2792347817840705e-05,4,Estimation
nu,0.008434487770281723,4,Estimation
b0,0.09978453888598984,4,Estimation
d0,0.05966181903315468,4,Estimation
d_d0,0.08105182067917645,4,Estimation
b1,0.04764139246599485,4,Estimation
d1,0.04259566979168389,4,Estimation
mu,0.0011079228004636464,5,Estimation
h_mu,2.6532551763655493e-05,5,Estimation
nu,0.0,5,Estimation
b0,0.0703012780769984,5,Estimation
d0,0.029494350897098526,5,Estimation
d_d0,0.08090333855212349,5,Estimation
b1,0.08855960251580694,5,Estimation
d1,0.09128304417767055,5,Estimation
mu,0.0005082447231017614,6,Estimation
h_mu,3.659514061887017e-05,6,Estimation
nu,0.002591464307584352,6,Estimation
b0,0.06956747938702972,6,Estimation
d0,0.029305158569624245,6,Estimation
d_d0,0.07996749275391299,6,Estimation
b1,0.09747812534274133,6,Estimation
d1,0.09781126603893894,6,Estimation
mu,0.0,7,Estimation
h_mu,5.3174804642789935e-05,7,Estimation
nu,0.0,7,Estimation
b0,0.06968187271063607,7,Estimation
d0,0.030313198639881144,7,Estimation
d_d0,0.07946888142678397,7,Estimation
b1,0.0917809812717756,7,Estimation
d1,0.09441233437764228,7,Estimation
mu,0.0007994421987269454,8,Estimation
h_mu,2.545802708907741e-05,8,Estimation
nu,0.00827680655313735,8,Estimation
b0,0.09868155456274177,8,Estimation
d0,0.058608196812529226,8,Estimation
d_d0,0.0801890913698836,8,Estimation
b1,0.09671662944022419,8,Estimation
d1,0.09143766000343775,8,Estimation
mu,0.0,9,Estimation
h_mu,4.574781133312498e-05,9,Estimation
nu,0.011100343194036192,9,Estimation
b0,0.09958146794536832,9,Estimation
d0,0.059957697112866366,9,Estimation
d_d0,0.0785047140615311,9,Estimation
b1,0.05094711467568085,9,Estimation
d1,0.04387699360246173,9,Estimation
mu,0.0010392544308829553,10,Estimation
h_mu,2.2470663516959573e-05,10,Estimation
nu,0.0,10,Estimation
b0,0.04664727311039521,10,Estimation
d0,0.005748083092938566,10,Estimation
d_d0,0.07980146014402008,10,Estimation
b1,0.048135554577246706,10,Estimation
d1,0.050436495054095254,10,Estimation
mu,8.806746484697327e-05,11,Estimation
h_mu,2.9742266887370325e-05,11,Estimation
nu,0.0305892437229995,11,Estimation
b0,0.08786410574380445,11,Estimation
d0,0.04826763537548753,11,Estimation
d_d0,0.07977697922075107,11,Estimation
b1,0.04532518113302026,11,Estimation
d1,0.019368161324113835,11,Estimation
mu,0.001101913720584758,12,Estimation
h_mu,2.7417962525343553e-05,12,Estimation
nu,0.012314648776053573,12,Estimation
b0,0.041318387592404485,12,Estimation
d0,0.0005447334243331249,12,Estimation
d_d0,0.08352652427386925,12,Estimation
b1,0.0616110461990873,12,Estimation
d1,0.05389909005997579,12,Estimation
mu,0.00036256090002609277,13,Estimation
h_mu,2.7397610451907897e-05,13,Estimation
nu,0.020996626297096126,13,Estimation
b0,0.0857385170011139,13,Estimation
d0,0.045937737472455796,13,Estimation
d_d0,0.08056726529935831,13,Estimation
b1,0.050271043231325134,13,Estimation
d1,0.0333031472604027,13,Estimation
mu,0.0,14,Estimation
h_mu,4.783082508350088e-05,14,Estimation
nu,0.011035825455751571,14,Estimation
b0,0.06150366632070445,14,Estimation
d0,0.021790908177155732,14,Estimation
d_d0,0.08039699342765101,14,Estimation
b1,0.0492417855277714,14,Estimation
d1,0.04185453001379082,14,Estimation
mu,0.0008080701288205256,15,Estimation
h_mu,2.7591326503240962e-05,15,Estimation
nu,0.002648134431829417,15,Estimation
b0,0.0424137413995061,15,Estimation
d0,0.0019452013338554606,15,Estimation
d_d0,0.08020397939960972,15,Estimation
b1,0.047316324309974546,15,Estimation
d1,0.04721419658484618,15,Estimation
f0_init,0.9971473824554389,0,Estimation
f0_init,0.9861573470221962,1,Estimation
f0_init,0.9982955900835161,2,Estimation
f0_init,0.9941946060523084,3,Estimation
f0_init,0.9904809144568147,4,Estimation
f0_init,0.9745482790533884,5,Estimation
f0_init,0.9882399117368457,6,Estimation
f0_init,1.0,7,Estimation
f0_init,0.9815060165993207,8,Estimation
f0_init,1.0,9,Estimation
f0_init,0.9759432571385414,10,Estimation
f0_init,0.9980115561128514,11,Estimation
f0_init,0.9758779385150101,12,Estimation
f0_init,0.9917607181199113,13,Estimation
f0_init,1.0,14,Estimation
f0_init,0.9812361167066602,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
