Parameter,Value,Run,Type
mu,0.0004164192232360273,0,Estimation
h_mu,4.678960235431534e-05,0,Estimation
nu,0.0009355678937104716,0,Estimation
b0,0.0700387784481976,0,Estimation
d0,0.030131242573905037,0,Estimation
d_d0,0.0799070475270974,0,Estimation
b1,0.05141084688892608,0,Estimation
d1,0.05338648789964654,0,Estimation
mu,0.00039745139610932367,1,Estimation
h_mu,4.19504847526381e-05,1,Estimation
nu,0.007425681146629528,1,Estimation
b0,0.07814356824208545,1,Estimation
d0,0.03830801330324889,1,Estimation
d_d0,0.08007974035901881,1,Estimation
b1,0.0518180673929483,1,Estimation
d1,0.04803939014954828,1,Estimation
mu,0.00038783246934257057,2,Estimation
h_mu,3.484309044959964e-05,2,Estimation
nu,0.005078842680644534,2,Estimation
b0,0.07500596285923017,2,Estimation
d0,0.03520912471089398,2,Estimation
d_d0,0.07906196188746824,2,Estimation
b1,0.05092274166169375,2,Estimation
d1,0.04863908833940648,2,Estimation
mu,0.00044796289229371644,3,Estimation
h_mu,4.517524469776929e-05,3,Estimation
nu,0.0011815830841223264,3,Estimation
b0,0.0975404374112052,3,Estimation
d0,0.057231440167634616,3,Estimation
d_d0,0.08048210221995433,3,Estimation
b1,0.043909437714215446,3,Estimation
d1,0.045629229040043184,3,Estimation
mu,0.00035479554859467195,4,Estimation
h_mu,3.976465018160296e-05,4,Estimation
nu,0.005651809972970938,4,Estimation
b0,0.07777043368636836,4,Estimation
d0,0.03774698347115163,4,Estimation
d_d0,0.07985613719859808,4,Estimation
b1,0.05120864228062505,4,Estimation
d1,0.04864864798345621,4,Estimation
mu,0.00038097047675614255,5,Estimation
h_mu,3.6229790741508454e-05,5,Estimation
nu,0.004236406977854536,5,Estimation
b0,0.07673306956111228,5,Estimation
d0,0.03702023021412305,5,Estimation
d_d0,0.07903522367537565,5,Estimation
b1,0.050686186536701955,5,Estimation
d1,0.0491878105492081,5,Estimation
mu,0.0003859867447752787,6,Estimation
h_mu,3.757026274625735e-05,6,Estimation
nu,0.006688982867398866,6,Estimation
b0,0.06997201904896862,6,Estimation
d0,0.029998720580999633,6,Estimation
d_d0,0.08039741525524965,6,Estimation
b1,0.09577567766541972,6,Estimation
d1,0.09233154103222169,6,Estimation
mu,0.0003642773799994445,7,Estimation
h_mu,3.661461507817732e-05,7,Estimation
nu,0.007885969126752636,7,Estimation
b0,0.053885901952022267,7,Estimation
d0,0.013733184859469385,7,Estimation
d_d0,0.0803703175510721,7,Estimation
b1,0.052249484122092425,7,Estimation
d1,0.04767318832086247,7,Estimation
mu,0.0003887622030439843,8,Estimation
h_mu,4.108660022948497e-05,8,Estimation
nu,0.004916460049801715,8,Estimation
b0,0.05894321283233776,8,Estimation
d0,0.01907774228821215,8,Estimation
d_d0,0.08014943963865644,8,Estimation
b1,0.05081467334001376,8,Estimation
d1,0.049103551697757604,8,Estimation
mu,0.0004025224219626343,9,Estimation
h_mu,3.8197248803680777e-05,9,Estimation
nu,0.0017311057049954608,9,Estimation
b0,0.06540127994451551,9,Estimation
d0,0.02527126726850927,9,Estimation
d_d0,0.07984411858280337,9,Estimation
b1,0.04952711944919488,9,Estimation
d1,0.050317778048649446,9,Estimation
mu,0.0003972300490268824,10,Estimation
h_mu,3.2963338923481764e-05,10,Estimation
nu,0.014756327609379626,10,Estimation
b0,0.05551272974953087,10,Estimation
d0,0.015330990333908995,10,Estimation
d_d0,0.08120474045712946,10,Estimation
b1,0.05285151223465396,10,Estimation
d1,0.042174960183186845,10,Estimation
mu,0.0003857145057547416,11,Estimation
h_mu,3.5558729545766945e-05,11,Estimation
nu,0.007189838627046888,11,Estimation
b0,0.06998484076543231,11,Estimation
d0,0.02999024808965235,11,Estimation
d_d0,0.08022425259721852,11,Estimation
b1,0.08334439759433022,11,Estimation
d1,0.07932374686399686,11,Estimation
mu,0.00017052465245305553,12,Estimation
h_mu,1.2717426797094801e-05,12,Estimation
nu,0.09181380517993885,12,Estimation
b0,0.0432306437072914,12,Estimation
d0,0.0036243354799238357,12,Estimation
d_d0,0.08185585080780476,12,Estimation
b1,0.09999367809807386,12,Estimation
d1,0.013580830814624937,12,Estimation
mu,0.0003408348382419661,13,Estimation
h_mu,3.321034929407801e-05,13,Estimation
nu,0.011883347181130986,13,Estimation
b0,0.08950390875282253,13,Estimation
d0,0.04955939054084886,13,Estimation
d_d0,0.07983441286724925,13,Estimation
b1,0.05414545845501232,13,Estimation
d1,0.04568693150382409,13,Estimation
mu,0.0003856811621276253,14,Estimation
h_mu,3.351010645209332e-05,14,Estimation
nu,0.009956890067214078,14,Estimation
b0,0.08161476594273687,14,Estimation
d0,0.04142591344513259,14,Estimation
d_d0,0.08019742701167747,14,Estimation
b1,0.05120015386685963,14,Estimation
d1,0.04463508824109913,14,Estimation
mu,0.00044312284509955577,15,Estimation
h_mu,4.2293824122658574e-05,15,Estimation
nu,0.0,15,Estimation
b0,0.05548549748383422,15,Estimation
d0,0.015448927827364468,15,Estimation
d_d0,0.07964908735373394,15,Estimation
b1,0.04312197456604761,15,Estimation
d1,0.04572910229555168,15,Estimation
f0_init,0.9902769240420887,0,Estimation
f0_init,0.9908738755444066,1,Estimation
f0_init,0.9909042033344369,2,Estimation
f0_init,0.9896359455410217,3,Estimation
f0_init,0.9917799302439734,4,Estimation
f0_init,0.9910337100481981,5,Estimation
f0_init,0.9910812947751867,6,Estimation
f0_init,0.9916313752966947,7,Estimation
f0_init,0.9909832469293434,8,Estimation
f0_init,0.9905662337693961,9,Estimation
f0_init,0.9910523176546588,10,Estimation
f0_init,0.9910773122092905,11,Estimation
f0_init,0.9962401224032628,12,Estimation
f0_init,0.9921580936624675,13,Estimation
f0_init,0.9911681594381201,14,Estimation
f0_init,0.98960871424706,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
