Parameter,Value,Run,Type
mu,0.00028204221261135954,0,Estimation
h_mu,3.802262529537814e-05,0,Estimation
nu,0.0,0,Estimation
b0,0.0978263172334109,0,Estimation
d0,0.05816629765801108,0,Estimation
d_d0,0.07913377740485926,0,Estimation
b1,0.028626167613463923,0,Estimation
d1,0.029833772302699405,0,Estimation
mu,9.846503342726012e-05,1,Estimation
h_mu,1.3233958891995046e-05,1,Estimation
nu,0.0999154125244746,1,Estimation
b0,0.08168557320880795,1,Estimation
d0,0.04225948330941627,1,Estimation
d_d0,0.07966887595293384,1,Estimation
b1,0.09676674438949681,1,Estimation
d1,0.0032184977597244186,1,Estimation
mu,0.0008981786726190372,2,Estimation
h_mu,6.411668767423496e-05,2,Estimation
nu,0.0,2,Estimation
b0,0.07030311549002587,2,Estimation
d0,0.02966226623187742,2,Estimation
d_d0,0.08170366828450681,2,Estimation
b1,0.06718993453369822,2,Estimation
d1,0.07387500442544236,2,Estimation
mu,0.0003700517491153911,3,Estimation
h_mu,2.816296386822498e-05,3,Estimation
nu,0.0,3,Estimation
b0,0.05343348953098452,3,Estimation
d0,0.013383080904463399,3,Estimation
d_d0,0.0818374868653823,3,Estimation
b1,0.05030016747544742,3,Estimation
d1,0.04965829923250038,3,Estimation
mu,0.000367356667255296,4,Estimation
h_mu,5.652700064171639e-05,4,Estimation
nu,0.0,4,Estimation
b0,0.03970263189261416,4,Estimation
d0,0.0,4,Estimation
d_d0,0.07916071729598942,4,Estimation
b1,0.04749989627246118,4,Estimation
d1,0.052508749245555555,4,Estimation
mu,0.00026726949038414593,5,Estimation
h_mu,4.4826198005385526e-05,5,Estimation
nu,0.0014157142116594556,5,Estimation
b0,0.05489452409288131,5,Estimation
d0,0.015169494357310893,5,Estimation
d_d0,0.07926248045171322,5,Estimation
b1,0.04906473698703883,5,Estimation
d1,0.05075679996755067,5,Estimation
mu,0.0002322045813836614,6,Estimation
h_mu,2.6353023595157132e-05,6,Estimation
nu,0.04783187059758765,6,Estimation
b0,0.06976105314374681,6,Estimation
d0,0.03019738054916819,6,Estimation
d_d0,0.08043700900761128,6,Estimation
b1,0.0968554838842479,6,Estimation
d1,0.056673344262293056,6,Estimation
mu,0.00015520312960297708,7,Estimation
h_mu,1.690154771884857e-05,7,Estimation
nu,0.1,7,Estimation
b0,0.059043052988991714,7,Estimation
d0,0.01924883336919601,7,Estimation
d_d0,0.0814139975248675,7,Estimation
b1,0.09513815442512424,7,Estimation
d1,0.00471424128203199,7,Estimation
mu,0.00012288604788627096,8,Estimation
h_mu,1.500322675181898e-05,8,Estimation
nu,0.05315516009679243,8,Estimation
b0,0.07122201111841404,8,Estimation
d0,0.03187529872716391,8,Estimation
d_d0,0.07990403356014811,8,Estimation
b1,0.07571663971932842,8,Estimation
d1,0.024163936042206124,8,Estimation
mu,0.0012769203254713824,9,Estimation
h_mu,5.909587102419507e-05,9,Estimation
nu,0.0,9,Estimation
b0,0.05202656717981991,9,Estimation
d0,0.011090478967342336,9,Estimation
d_d0,0.08269951848130921,9,Estimation
b1,0.04664744662140533,9,Estimation
d1,0.05326713440615962,9,Estimation
mu,0.00020250455985415614,10,Estimation
h_mu,1.410730279988246e-05,10,Estimation
nu,0.06867387937801872,10,Estimation
b0,0.051738434374717895,10,Estimation
d0,0.012704305503807373,10,Estimation
d_d0,0.08009034177302218,10,Estimation
b1,0.064697482043216,10,Estimation
d1,1.0235308817484454e-20,10,Estimation
mu,0.0002049396008215855,11,Estimation
h_mu,2.3138678128903167e-05,11,Estimation
nu,0.0306990601384749,11,Estimation
b0,0.0844895258813934,11,Estimation
d0,0.04481950359723705,11,Estimation
d_d0,0.07928076124442755,11,Estimation
b1,0.06302668124999229,11,Estimation
d1,0.03625538841806101,11,Estimation
mu,0.0005140620792214112,12,Estimation
h_mu,3.2497178841619307e-05,12,Estimation
nu,0.037994638121789874,12,Estimation
b0,0.049570339891697845,12,Estimation
d0,0.009547852092584646,12,Estimation
d_d0,0.08244040577584089,12,Estimation
b1,0.0642559418717573,12,Estimation
d1,0.035475238178593126,12,Estimation
mu,0.00012643663591147358,13,Estimation
h_mu,1.3541672148880285e-05,13,Estimation
nu,0.09606167123026138,13,Estimation
b0,0.07224673083963784,13,Estimation
d0,0.03216732377220448,13,Estimation
d_d0,0.08114149837447986,13,Estimation
b1,0.09450504354285226,13,Estimation
d1,0.005456078065970731,13,Estimation
mu,0.00011128513689152047,14,Estimation
h_mu,8.215548367556684e-06,14,Estimation
nu,0.0975655856295031,14,Estimation
b0,0.0995099001618067,14,Estimation
d0,0.06008410542921004,14,Estimation
d_d0,0.08071576048294692,14,Estimation
b1,0.09644372769253452,14,Estimation
d1,0.0,14,Estimation
mu,0.00047387182406421373,15,Estimation
h_mu,1.9346604317608817e-05,15,Estimation
nu,0.0313519965749556,15,Estimation
b0,0.04471831561612349,15,Estimation
d0,0.005175836078610983,15,Estimation
d_d0,0.07944277392501053,15,Estimation
b1,0.06282072724224255,15,Estimation
d1,0.0370987362521903,15,Estimation
f0_init,0.9930986393829743,0,Estimation
f0_init,0.9978598071904414,1,Estimation
f0_init,0.9810214214799656,2,Estimation
f0_init,0.9906098590428983,3,Estimation
f0_init,0.9917838410341625,4,Estimation
f0_init,0.9937614631169094,5,Estimation
f0_init,0.9951061904666701,6,Estimation
f0_init,0.9968761740831364,7,Estimation
f0_init,0.9970106931315533,8,Estimation
f0_init,0.9731489961272903,9,Estimation
f0_init,0.9953267777301721,10,Estimation
f0_init,0.9953148413146027,11,Estimation
f0_init,0.9896429557580229,12,Estimation
f0_init,0.9973297049334673,13,Estimation
f0_init,0.9972733856983271,14,Estimation
f0_init,0.9895857902465965,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
