Parameter,Value,Run,Type
mu,0.00040238972905885063,0,Estimation
h_mu,4.469724154624834e-05,0,Estimation
nu,0.0,0,Estimation
b0,0.04593639377315014,0,Estimation
d0,0.005966078549788678,0,Estimation
d_d0,0.07962181239130542,0,Estimation
b1,0.050689085424626676,0,Estimation
d1,0.053321887199827736,0,Estimation
mu,0.0003761391275429581,1,Estimation
h_mu,3.923545650048987e-05,1,Estimation
nu,0.005222460295132299,1,Estimation
b0,0.07008310152814648,1,Estimation
d0,0.02990392362838214,1,Estimation
d_d0,0.08030043368626219,1,Estimation
b1,0.09931656463613037,1,Estimation
d1,0.09715570726957959,1,Estimation
mu,0.0003914425274594489,2,Estimation
h_mu,3.8418415660523915e-05,2,Estimation
nu,0.002586391282883573,2,Estimation
b0,0.05597840802747678,2,Estimation
d0,0.01589596080692865,2,Estimation
d_d0,0.08004024117336181,2,Estimation
b1,0.04991566637832281,2,Estimation
d1,0.05007586904074709,2,Estimation
mu,0.00042033179452021386,3,Estimation
h_mu,3.8115803833875375e-05,3,Estimation
nu,0.00632927744299779,3,Estimation
b0,0.09423549499362532,3,Estimation
d0,0.05420356586947988,3,Estimation
d_d0,0.08019489350152248,3,Estimation
b1,0.05032833784139312,3,Estimation
d1,0.04732455929091694,3,Estimation
mu,0.0003750897224182858,4,Estimation
h_mu,3.8085659998675014e-05,4,Estimation
nu,0.005683377967611401,4,Estimation
b0,0.0691399618449247,4,Estimation
d0,0.02928525499581238,4,Estimation
d_d0,0.07965774731728967,4,Estimation
b1,0.05385442604528937,4,Estimation
d1,0.05122745620769256,4,Estimation
mu,0.00036469378940101523,5,Estimation
h_mu,3.7035953891139193e-05,5,Estimation
nu,0.006570543532222914,5,Estimation
b0,0.09919487789527864,5,Estimation
d0,0.059190917956359876,5,Estimation
d_d0,0.08023997169113928,5,Estimation
b1,0.04688368322475301,5,Estimation
d1,0.043398382295568284,5,Estimation
mu,0.0003938594099792663,6,Estimation
h_mu,4.539577975800708e-05,6,Estimation
nu,0.0005195766944178173,6,Estimation
b0,0.06995688828682464,6,Estimation
d0,0.030010953359345397,6,Estimation
d_d0,0.07965945480629599,6,Estimation
b1,0.09337953026004064,6,Estimation
d1,0.09553562015537831,6,Estimation
mu,0.00045756662085313417,7,Estimation
h_mu,4.397233490996455e-05,7,Estimation
nu,0.0008360028937223086,7,Estimation
b0,0.06405088757912596,7,Estimation
d0,0.023873183510713217,7,Estimation
d_d0,0.08031436953829246,7,Estimation
b1,0.04889010460454231,7,Estimation
d1,0.05101602576845402,7,Estimation
mu,0.0003801492762078694,8,Estimation
h_mu,4.054517237393928e-05,8,Estimation
nu,0.007185213241011935,8,Estimation
b0,0.03978793994621883,8,Estimation
d0,0.0,8,Estimation
d_d0,0.0800380272208498,8,Estimation
b1,0.0349461928960287,8,Estimation
d1,0.031170643475187873,8,Estimation
mu,0.00042983079792001546,9,Estimation
h_mu,4.130795661301963e-05,9,Estimation
nu,0.002414552346188478,9,Estimation
b0,0.06999297040859266,9,Estimation
d0,0.02996507710860794,9,Estimation
d_d0,0.07993774109406747,9,Estimation
b1,0.09937729029189228,9,Estimation
d1,0.09990728911480061,9,Estimation
mu,0.00042215550947878486,10,Estimation
h_mu,4.229738561561204e-05,10,Estimation
nu,0.00393023931079336,10,Estimation
b0,0.07003468090538392,10,Estimation
d0,0.029941173464661526,10,Estimation
d_d0,0.08030743575777281,10,Estimation
b1,0.08573107892117046,10,Estimation
d1,0.0850159669569655,10,Estimation
mu,0.00043926438254692976,11,Estimation
h_mu,4.149017638535282e-05,11,Estimation
nu,0.0027408681055085013,11,Estimation
b0,0.04253404561662211,11,Estimation
d0,0.002553892612988409,11,Estimation
d_d0,0.08039230850397182,11,Estimation
b1,0.05042833184280365,11,Estimation
d1,0.0507478248453913,11,Estimation
mu,0.0004427993179621025,12,Estimation
h_mu,4.1441760931185593e-05,12,Estimation
nu,0.003341014092295073,12,Estimation
b0,0.07006776149770833,12,Estimation
d0,0.029913761499124912,12,Estimation
d_d0,0.08019997592212365,12,Estimation
b1,0.0939260099167988,12,Estimation
d1,0.09367012484229424,12,Estimation
mu,0.00043363131754961906,13,Estimation
h_mu,4.335526568329501e-05,13,Estimation
nu,0.00026870699596779084,13,Estimation
b0,0.051438587851742726,13,Estimation
d0,0.011353997957007977,13,Estimation
d_d0,0.08006179039420987,13,Estimation
b1,0.04873290477492563,13,Estimation
d1,0.05117522044067027,13,Estimation
mu,0.00041317206278977117,14,Estimation
h_mu,3.8343766483207344e-05,14,Estimation
nu,0.005139124969108822,14,Estimation
b0,0.06999517689299722,14,Estimation
d0,0.02998272281025769,14,Estimation
d_d0,0.08034105249841991,14,Estimation
b1,0.09401770923676749,14,Estimation
d1,0.09203965269095472,14,Estimation
mu,0.00039718327607497225,15,Estimation
h_mu,3.939591585987003e-05,15,Estimation
nu,0.004704266941703572,15,Estimation
b0,0.07287500730876145,15,Estimation
d0,0.03315588487452495,15,Estimation
d_d0,0.07968014291260225,15,Estimation
b1,0.0535095664959465,15,Estimation
d1,0.051882588039073044,15,Estimation
f0_init,0.9905549227989017,0,Estimation
f0_init,0.9913104868118736,1,Estimation
f0_init,0.990865433406163,2,Estimation
f0_init,0.9903192404675812,3,Estimation
f0_init,0.9912690996103196,4,Estimation
f0_init,0.9915472946297355,5,Estimation
f0_init,0.9907602102200552,6,Estimation
f0_init,0.989395559927119,7,Estimation
f0_init,0.9912127176333635,8,Estimation
f0_init,0.9900031970310104,9,Estimation
f0_init,0.9902610858956684,10,Estimation
f0_init,0.9898008575925089,11,Estimation
f0_init,0.9897674654558251,12,Estimation
f0_init,0.9898680396248768,13,Estimation
f0_init,0.9904409481389469,14,Estimation
f0_init,0.9907287754867528,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
