Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,4.813426299152711e-05,0,Estimation
nu,0.0031465923984253783,0,Estimation
h_nu,-1.711308979966304e-05,0,Estimation
b0,0.0748972844274993,0,Estimation
d0,0.035092808906023974,0,Estimation
d_d0,0.07936499831901994,0,Estimation
b1,0.05042397420132347,0,Estimation
d1,0.049438106406471345,0,Estimation
mu,0.0,1,Estimation
h_mu,6.101486790469146e-05,1,Estimation
nu,0.0034307436608553257,1,Estimation
h_nu,-2.3891148085194066e-05,1,Estimation
b0,0.07000541731923544,1,Estimation
d0,0.029987461202776927,1,Estimation
d_d0,0.08201058021458726,1,Estimation
b1,0.050469109556046894,1,Estimation
d1,0.049528914185145864,1,Estimation
mu,0.0005365942928295224,2,Estimation
h_mu,3.583267758296221e-05,2,Estimation
nu,0.004039668753396986,2,Estimation
h_nu,-4.661691529055953e-05,2,Estimation
b0,0.0701641610706054,2,Estimation
d0,0.029819778418769344,2,Estimation
d_d0,0.0808973528224943,2,Estimation
b1,0.050371242102493004,2,Estimation
d1,0.049627703007708905,2,Estimation
mu,0.00048205007415029916,3,Estimation
h_mu,2.836037599109042e-05,3,Estimation
nu,0.005101263502701677,3,Estimation
h_nu,-0.00012434609680430956,3,Estimation
b0,0.06267735281255618,3,Estimation
d0,0.022361252070193433,3,Estimation
d_d0,0.08100069213404566,3,Estimation
b1,0.050146235591973266,3,Estimation
d1,0.049094650102854194,3,Estimation
mu,0.0,4,Estimation
h_mu,6.142620165717045e-05,4,Estimation
nu,0.005802790973686571,4,Estimation
h_nu,-0.0068172200062364035,4,Estimation
b0,0.09580488290546955,4,Estimation
d0,0.05617041280438485,4,Estimation
d_d0,0.07738989546016412,4,Estimation
b1,0.04978927656423713,4,Estimation
d1,0.050551993208562296,4,Estimation
mu,0.0,5,Estimation
h_mu,7.335513992945465e-05,5,Estimation
nu,0.0029198773483595365,5,Estimation
h_nu,-4.4344875548011755e-06,5,Estimation
b0,0.06991982150105852,5,Estimation
d0,0.029995633388109965,5,Estimation
d_d0,0.08148737252606252,5,Estimation
b1,0.050170311569074554,5,Estimation
d1,0.049748243436118535,5,Estimation
mu,0.0,6,Estimation
h_mu,4.004361862853737e-05,6,Estimation
nu,0.003430810093246286,6,Estimation
h_nu,-2.1107314215456652e-05,6,Estimation
b0,0.08756057628209153,6,Estimation
d0,0.04816012686833327,6,Estimation
d_d0,0.07976598349419267,6,Estimation
b1,0.05055070575799887,6,Estimation
d1,0.04938325794043557,6,Estimation
mu,0.0010332938395299777,7,Estimation
h_mu,1.868568335331619e-05,7,Estimation
