Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,3.708815953351668e-05,0,Estimation
nu,0.009726357013351823,0,Estimation
h_nu,-0.0001798489259713385,0,Estimation
b0,0.1,0,Estimation
d0,0.06280449853625826,0,Estimation
d_d0,0.0763493109700383,0,Estimation
b1,0.05094681628222807,0,Estimation
d1,0.04904514832066567,0,Estimation
mu,0.0003196370940401458,1,Estimation
h_mu,5.044018357517314e-05,1,Estimation
nu,0.008834831235631975,1,Estimation
h_nu,-0.00011472710277527867,1,Estimation
b0,0.1,1,Estimation
d0,0.06137923706218934,1,Estimation
d_d0,0.07905660236570697,1,Estimation
b1,0.050547607361034676,1,Estimation
d1,0.049452374975737755,1,Estimation
mu,0.0,2,Estimation
h_mu,4.876582174934647e-05,2,Estimation
nu,0.0057670856806104785,2,Estimation
h_nu,-2.6788430232251384e-06,2,Estimation
b0,0.1,2,Estimation
d0,0.060442123141080724,2,Estimation
d_d0,0.08581786343296621,2,Estimation
b1,0.052920723216656265,2,Estimation
d1,0.04705662592415226,2,Estimation
mu,0.0,3,Estimation
h_mu,3.334761473286016e-05,3,Estimation
nu,0.004358917149330472,3,Estimation
h_nu,-8.131055157910916e-05,3,Estimation
b0,0.1,3,Estimation
d0,0.06120480934302841,3,Estimation
d_d0,0.08005696487100131,3,Estimation
b1,0.05114693393621072,3,Estimation
d1,0.04885299241798762,3,Estimation
mu,0.0,4,Estimation
h_mu,5.1879789818051865e-05,4,Estimation
nu,0.008957165939321325,4,Estimation
h_nu,-0.00015428215225906332,4,Estimation
b0,0.1,4,Estimation
d0,0.062276995191540764,4,Estimation
d_d0,0.07856748567633424,4,Estimation
b1,0.04977454260115961,4,Estimation
d1,0.05022538579895917,4,Estimation
mu,0.0,5,Estimation
h_mu,4.8626972641320544e-05,5,Estimation
nu,0.011471144325168789,5,Estimation
h_nu,-0.00022521467928667064,5,Estimation
b0,0.1,5,Estimation
d0,0.0647628702770618,5,Estimation
d_d0,0.07210716303561829,5,Estimation
b1,0.04908763926090828,5,Estimation
d1,0.050912579730830264,5,Estimation
mu,0.0,6,Estimation
h_mu,4.168885766706642e-05,6,Estimation
nu,0.008407677077532297,6,Estimation
h_nu,-0.000377019527887467,6,Estimation
b0,0.1,6,Estimation
d0,0.06281602690910996,6,Estimation
d_d0,0.07702547711137721,6,Estimation
b1,0.050176656813428255,6,Estimation
d1,0.049825158222476115,6,Estimation
mu,0.0,7,Estimation
h_mu,4.476075499889393e-05,7,Estimation
nu,0.010518558164905755,7,Estimation
h_nu,-0.00014025246750892358,7,Estimation
b0,0.1,7,Estimation
d0,0.06262754879236632,7,Estimation
d_d0,0.07922028433262476,7,Estimation
b1,0.051905693001788086,7,Estimation
d1,0.04809687057186377,7,Estimation
mu,0.0005609462236990968,8,Estimation
h_mu,4.2423847110038776e-05,8,Estimation
nu,0.014024131024617543,8,Estimation
h_nu,-0.00037294393283161884,8,Estimation
b0,0.1,8,Estimation
d0,0.06225691593475988,8,Estimation
d_d0,0.07960366705919598,8,Estimation
b1,0.050298397698556006,8,Estimation
d1,0.04970154730458322,8,Estimation
mu,0.0,9,Estimation
h_mu,6.461473338378236e-05,9,Estimation
nu,0.010535413406476192,9,Estimation
h_nu,-4.065998679116435e-05,9,Estimation
b0,0.1,9,Estimation
d0,0.06209609102405079,9,Estimation
d_d0,0.08166923737020924,9,Estimation
b1,0.052513005865369534,9,Estimation
d1,0.04747797628451446,9,Estimation
mu,0.0011162276054535246,10,Estimation
h_mu,3.765555922712471e-05,10,Estimation
nu,0.013016825841481436,10,Estimation
h_nu,-0.00013016899442577987,10,Estimation
b0,0.1,10,Estimation
d0,0.06067274100330542,10,Estimation
d_d0,0.082980412463166,10,Estimation
b1,0.05200890702506972,10,Estimation
d1,0.04799117799658855,10,Estimation
mu,0.0,11,Estimation
h_mu,4.329129326077293e-05,11,Estimation
nu,0.011464298176023348,11,Estimation
h_nu,-0.00011465271280170344,11,Estimation
b0,0.1,11,Estimation
d0,0.06183073622734621,11,Estimation
d_d0,0.08334205892123119,11,Estimation
b1,0.05270194516619391,11,Estimation
d1,0.04729776519594368,11,Estimation
mu,0.0,12,Estimation
h_mu,3.422729992702112e-05,12,Estimation
nu,0.0033336820836270997,12,Estimation
h_nu,-0.0006667365969823055,12,Estimation
b0,0.1,12,Estimation
d0,0.060865946114618416,12,Estimation
d_d0,0.07974340863265655,12,Estimation
b1,0.050018112947943505,12,Estimation
d1,0.049979920371546485,12,Estimation
mu,0.0,13,Estimation
h_mu,5.386852413548829e-05,13,Estimation
nu,0.011382655227628376,13,Estimation
h_nu,-0.0008692274039868757,13,Estimation
b0,0.1,13,Estimation
d0,0.06193680902727112,13,Estimation
d_d0,0.07847339957841554,13,Estimation
b1,0.050196267808759104,13,Estimation
d1,0.04979501778579136,13,Estimation
mu,0.0,14,Estimation
h_mu,3.541446424237827e-05,14,Estimation
nu,0.007735318764420973,14,Estimation
h_nu,-0.0005720189762031237,14,Estimation
b0,0.1,14,Estimation
d0,0.060561601026662394,14,Estimation
d_d0,0.0823060861723472,14,Estimation
b1,0.050966260036860375,14,Estimation
d1,0.049033691658148866,14,Estimation
mu,0.0,15,Estimation
h_mu,2.732212268210532e-05,15,Estimation
nu,0.010564034238504084,15,Estimation
h_nu,-0.00019694335501644199,15,Estimation
b0,0.1,15,Estimation
d0,0.061566967854441566,15,Estimation
d_d0,0.08209306553592377,15,Estimation
b1,0.052149307830983406,15,Estimation
d1,0.047840839968066956,15,Estimation
mu,0.0,16,Estimation
h_mu,0.00013303991941869919,16,Estimation
nu,0.018123772016746836,16,Estimation
h_nu,-7.2222913946883e-05,16,Estimation
b0,0.1,16,Estimation
d0,0.06368473823569082,16,Estimation
d_d0,0.07460089367148025,16,Estimation
b1,0.048089746896356665,16,Estimation
d1,0.05191072312201872,16,Estimation
mu,0.0,17,Estimation
h_mu,6.568281899136038e-05,17,Estimation
nu,0.013911828648153253,17,Estimation
h_nu,-0.000151988631413024,17,Estimation
b0,0.1,17,Estimation
d0,0.06419027337073749,17,Estimation
d_d0,0.0728516331098379,17,Estimation
b1,0.04763918182203747,17,Estimation
d1,0.05235894880535671,17,Estimation
mu,0.0,18,Estimation
h_mu,2.852826944738123e-05,18,Estimation
nu,0.004240750987899407,18,Estimation
h_nu,-4.408951113537267e-05,18,Estimation
b0,0.1,18,Estimation
d0,0.06264701055563392,18,Estimation
d_d0,0.07273394358477672,18,Estimation
b1,0.048954628321951105,18,Estimation
d1,0.051044487043645455,18,Estimation
mu,0.0,19,Estimation
h_mu,5.987694737273307e-05,19,Estimation
nu,0.014279278220541845,19,Estimation
h_nu,-0.0011508918157525437,19,Estimation
b0,0.1,19,Estimation
d0,0.06264991234410364,19,Estimation
d_d0,0.07813252511795774,19,Estimation
b1,0.04984900938568619,19,Estimation
d1,0.05015031308890494,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
