Parameter,Value,Run,Type
mu,0.00013177487595105816,0,Estimation
h_mu,3.971212699366756e-05,0,Estimation
nu,0.004269612651570776,0,Estimation
h_nu,-4.2696802270008794e-05,0,Estimation
b0,0.06856910986037125,0,Estimation
d0,0.02896623306743022,0,Estimation
d_d0,0.07838342486328845,0,Estimation
b1,0.0854733530022741,0,Estimation
d1,0.08440436570593116,0,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
