Parameter,Value,Run,Type
mu,0.00027824732335150895,0,Estimation
h_mu,0.00010226229140488405,0,Estimation
nu,0.003485107477783142,0,Estimation
h_nu,-0.0006970220192954648,0,Estimation
b0,0.07087803834077691,0,Estimation
d0,0.03033344996524127,0,Estimation
d_d0,0.08326397067639714,0,Estimation
b1,0.04824121255651996,0,Estimation
d1,0.05146671775695627,0,Estimation
mu,9.574279207515081e-05,1,Estimation
h_mu,3.2783400978404425e-05,1,Estimation
nu,0.004322728559033385,1,Estimation
h_nu,-0.0006064109608514913,1,Estimation
b0,0.0778443564885524,1,Estimation
d0,0.039444872809072565,1,Estimation
d_d0,0.07565552422660918,1,Estimation
b1,0.0907889536238948,1,Estimation
d1,0.08920244618938974,1,Estimation
mu,0.00023789946107059134,2,Estimation
h_mu,3.809173078875796e-05,2,Estimation
nu,0.0048735338783106995,2,Estimation
h_nu,-0.008985799894105483,2,Estimation
b0,0.06951153986039972,2,Estimation
d0,0.029730070549051264,2,Estimation
d_d0,0.08058150056385113,2,Estimation
b1,0.053178355019260916,2,Estimation
d1,0.05179410233526447,2,Estimation
mu,0.0004343721677721339,3,Estimation
h_mu,3.1492534838254796e-05,3,Estimation
nu,0.003535832749138334,3,Estimation
h_nu,-3.5360357901851764e-05,3,Estimation
b0,0.0568327103666165,3,Estimation
d0,0.016915933969939432,3,Estimation
d_d0,0.0773866133178287,3,Estimation
b1,0.05017312869876185,3,Estimation
d1,0.048894434603911324,3,Estimation
mu,0.0007873186009956907,4,Estimation
h_mu,4.2709623931694546e-05,4,Estimation
nu,0.004618457765403646,4,Estimation
h_nu,-5.718780944094997e-05,4,Estimation
b0,0.07017585523922494,4,Estimation
d0,0.02960776711425621,4,Estimation
d_d0,0.08413922209954328,4,Estimation
b1,0.049628104897836346,4,Estimation
d1,0.0502646908102477,4,Estimation
mu,3.9195750649511374e-05,5,Estimation
h_mu,2.962054735506256e-05,5,Estimation
nu,0.005376539482334818,5,Estimation
h_nu,-0.005376791282534069,5,Estimation
b0,0.06871478318862366,5,Estimation
d0,0.03098012365509707,5,Estimation
d_d0,0.07185119960917488,5,Estimation
b1,0.007122722290024576,5,Estimation
d1,0.004566474172185108,5,Estimation
mu,0.000624637823773834,6,Estimation
h_mu,3.636950894604126e-05,6,Estimation
nu,0.004027245958275512,6,Estimation
h_nu,-5.0159886773258474e-05,6,Estimation
b0,0.06983008906635127,6,Estimation
d0,0.030124586281914317,6,Estimation
d_d0,0.08036344183780414,6,Estimation
b1,0.049930725818724035,6,Estimation
d1,0.04998424171424598,6,Estimation
mu,0.00022150112267506393,7,Estimation
h_mu,3.1110893069453444e-05,7,Estimation
nu,0.00337843998334112,7,Estimation
h_nu,-6.756891745303688e-05,7,Estimation
b0,0.06868720571590214,7,Estimation
d0,0.02848720719723119,7,Estimation
d_d0,0.08154772381355158,7,Estimation
b1,0.05130704234284493,7,Estimation
d1,0.04850402175046574,7,Estimation
mu,0.00019855468119440067,8,Estimation
h_mu,4.333584347602157e-05,8,Estimation
nu,0.00660352463860269,8,Estimation
h_nu,-0.0005592570330242204,8,Estimation
b0,0.08801633981921105,8,Estimation
d0,0.04853665391418975,8,Estimation
d_d0,0.07716980814463174,8,Estimation
b1,0.07972687641343408,8,Estimation
d1,0.07854829415598066,8,Estimation
mu,0.0001204757789069297,9,Estimation
h_mu,3.9921928150723385e-05,9,Estimation
nu,0.0042021615025739315,9,Estimation
h_nu,-0.005313965747109845,9,Estimation
b0,0.09224155763661324,9,Estimation
d0,0.05302669280341266,9,Estimation
d_d0,0.07769019207963676,9,Estimation
b1,0.09924618067199836,9,Estimation
d1,0.0981797695364553,9,Estimation
mu,0.00030856397190538065,10,Estimation
h_mu,3.579959595666802e-05,10,Estimation
nu,0.008157044007309301,10,Estimation
h_nu,-0.0007390877068937782,10,Estimation
b0,0.05718526095915957,10,Estimation
d0,0.017669797061877632,10,Estimation
d_d0,0.08035021033927056,10,Estimation
b1,0.1,10,Estimation
d1,0.09842700012032744,10,Estimation
mu,0.00026097308496633183,11,Estimation
h_mu,3.0156179774335152e-05,11,Estimation
nu,0.0037275036686627554,11,Estimation
h_nu,-0.024402402424555273,11,Estimation
b0,0.03951145477186302,11,Estimation
d0,0.00024174249757931193,11,Estimation
