Parameter,Value,Run,Type
d0,0.029945821627684936,6,Estimation
d_d0,0.07814293900138729,6,Estimation
b1,0.01243154753178611,6,Estimation
d1,0.011865262390692475,6,Estimation
mu,0.0,7,Estimation
h_mu,2.8915703220947558e-05,7,Estimation
nu,0.003442908717685769,7,Estimation
h_nu,-0.1,7,Estimation
b0,0.06979816385478319,7,Estimation
d0,0.030201774331157276,7,Estimation
d_d0,0.07875104671628919,7,Estimation
b1,0.02757766917840726,7,Estimation
d1,0.025632851215847692,7,Estimation
mu,0.0004460530735606311,8,Estimation
h_mu,5.5339024036889144e-05,8,Estimation
nu,0.007609463070948943,8,Estimation
h_nu,-0.010392804932673779,8,Estimation
b0,0.07001186421316546,8,Estimation
d0,0.02978980132787839,8,Estimation
d_d0,0.08174442007402272,8,Estimation
b1,0.04931572248951655,8,Estimation
d1,0.05060109887846294,8,Estimation
mu,0.0010028220675202164,9,Estimation
h_mu,2.2267867523368428e-05,9,Estimation
nu,0.0041059409879009795,9,Estimation
h_nu,-4.106845224222762e-05,9,Estimation
b0,0.07079672707262567,9,Estimation
d0,0.02911405854464047,9,Estimation
d_d0,0.08330256767721517,9,Estimation
b1,0.050771997424267655,9,Estimation
d1,0.04921832558238105,9,Estimation
mu,0.00012732528368775335,10,Estimation
h_mu,6.0096119728282175e-05,10,Estimation
nu,0.006187797661520972,10,Estimation
h_nu,-0.0021366506253217496,10,Estimation
b0,0.06945131407884678,10,Estimation
d0,0.029956877959712254,10,Estimation
d_d0,0.07960922193521329,10,Estimation
b1,0.04953422041699918,10,Estimation
d1,0.05030767109140129,10,Estimation
mu,0.0,11,Estimation
h_mu,3.819196765696318e-05,11,Estimation
nu,0.004123671753847538,11,Estimation
h_nu,-0.034784550323171015,11,Estimation
b0,0.06960525414410766,11,Estimation
d0,0.030416643000286882,11,Estimation
d_d0,0.07714087828554737,11,Estimation
b1,0.0052846570378475306,11,Estimation
d1,0.004377544196767653,11,Estimation
mu,0.00012901438509160354,12,Estimation
h_mu,4.122902159957417e-05,12,Estimation
nu,0.003896661914488549,12,Estimation
h_nu,-0.1,12,Estimation
b0,0.06959562282544325,12,Estimation
d0,0.030404300342040072,12,Estimation
d_d0,0.07646551389784578,12,Estimation
b1,0.02212974961357443,12,Estimation
d1,0.02219159598275381,12,Estimation
mu,0.0,13,Estimation
h_mu,5.3019609699344744e-05,13,Estimation
nu,0.0038203713091186837,13,Estimation
h_nu,-0.038773376021867575,13,Estimation
b0,0.08390563811494975,13,Estimation
d0,0.04492103016596552,13,Estimation
d_d0,0.07861165987285024,13,Estimation
b1,0.06865292651304136,13,Estimation
d1,0.06893455570373332,13,Estimation
mu,0.0001996883281031369,14,Estimation
h_mu,4.124136880147168e-05,14,Estimation
nu,0.004172329914957602,14,Estimation
h_nu,-0.017835119316471526,14,Estimation
b0,0.0697021221752469,14,Estimation
d0,0.030023797172728815,14,Estimation
d_d0,0.07879962904810131,14,Estimation
b1,0.049896441004651536,14,Estimation
d1,0.04973397176359594,14,Estimation
mu,4.922388551259709e-05,15,Estimation
h_mu,4.198418802604874e-05,15,Estimation
nu,0.006530384526188838,15,Estimation
h_nu,-0.1,15,Estimation
b0,0.06941748956925094,15,Estimation
d0,0.030584596223234815,15,Estimation
d_d0,0.07647528583401308,15,Estimation
b1,0.001242201085201847,15,Estimation
d1,0.0,15,Estimation
mu,1.641347324430885e-05,16,Estimation
h_mu,4.529197646786497e-05,16,Estimation
nu,0.004388192164399684,16,Estimation
h_nu,-0.000861023339535854,16,Estimation
b0,0.07342760913708156,16,Estimation
d0,0.03355516121969082,16,Estimation
d_d0,0.07935674649877694,16,Estimation
b1,0.010895852029359457,16,Estimation
d1,0.010477874958311357,16,Estimation
mu,0.0007047571510162738,17,Estimation
h_mu,6.0015324520930094e-05,17,Estimation
nu,0.003425465936511466,17,Estimation
h_nu,-2.4551036381665004e-05,17,Estimation
b0,0.0705740981547473,17,Estimation
d0,0.029392115179972044,17,Estimation
d_d0,0.08382184002774094,17,Estimation
b1,0.049572201492575865,17,Estimation
d1,0.050409099772271,17,Estimation
mu,0.0,18,Estimation
h_mu,3.4330952383112036e-05,18,Estimation
nu,0.005330764304673611,18,Estimation
h_nu,-0.0006674741977639435,18,Estimation
b0,0.09994301732285026,18,Estimation
d0,0.06165667267261408,18,Estimation
d_d0,0.07553944613203187,18,Estimation
b1,0.013584804791923609,18,Estimation
d1,0.012306478189544669,18,Estimation
mu,0.0009300456473462556,19,Estimation
h_mu,4.927998927846498e-05,19,Estimation
nu,0.003972506412164561,19,Estimation
h_nu,-7.67470754666091e-05,19,Estimation
b0,0.07046648628599542,19,Estimation
d0,0.029454483762412994,19,Estimation
d_d0,0.08400453062796112,19,Estimation
b1,0.04945320072906876,19,Estimation
d1,0.050509410665417954,19,Estimation
f0_init,0.991,0,Estimation
f0_init,0.991,1,Estimation
f0_init,0.991,2,Estimation
f0_init,0.991,3,Estimation
f0_init,0.991,4,Estimation
f0_init,0.991,5,Estimation
f0_init,0.991,6,Estimation
f0_init,0.991,7,Estimation
f0_init,0.991,8,Estimation
f0_init,0.991,9,Estimation
f0_init,0.991,10,Estimation
f0_init,0.991,11,Estimation
f0_init,0.991,12,Estimation
f0_init,0.991,13,Estimation
f0_init,0.991,14,Estimation
f0_init,0.991,15,Estimation
f0_init,0.991,16,Estimation
f0_init,0.991,17,Estimation
f0_init,0.991,18,Estimation
f0_init,0.991,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
