Parameter,Value,Run,Type
b1,0.08969274043584954,5,Estimation
d1,0.08876282326534124,5,Estimation
mu,4.354794636055336e-05,6,Estimation
h_mu,5.263287019426177e-05,6,Estimation
nu,0.0038648864919147677,6,Estimation
h_nu,-0.0007850687107586713,6,Estimation
b0,0.042649984300049106,6,Estimation
d0,0.002057464897288216,6,Estimation
d_d0,0.08355624389144238,6,Estimation
b1,0.04987488477368952,6,Estimation
d1,0.05050133063258554,6,Estimation
mu,0.00016377746805986044,7,Estimation
h_mu,4.539349146090681e-05,7,Estimation
nu,0.005322466290009952,7,Estimation
h_nu,-0.005973207465279662,7,Estimation
b0,0.06602396467860788,7,Estimation
d0,0.027004742355013232,7,Estimation
d_d0,0.07579918636451079,7,Estimation
b1,0.048824033906348596,7,Estimation
d1,0.04761394130986221,7,Estimation
mu,0.0016020489256017203,8,Estimation
h_mu,2.3048897281444726e-05,8,Estimation
nu,0.004729862496007221,8,Estimation
h_nu,-9.459725515900246e-05,8,Estimation
b0,0.1,8,Estimation
d0,0.05919927847271816,8,Estimation
d_d0,0.08043341107924373,8,Estimation
b1,0.09548871928635129,8,Estimation
d1,0.09529001019458887,8,Estimation
mu,0.0,9,Estimation
h_mu,0.0,9,Estimation
nu,0.067827707184605,9,Estimation
h_nu,-0.013389670982002161,9,Estimation
b0,0.09018700777484531,9,Estimation
d0,0.05562911435538207,9,Estimation
d_d0,0.05968519513328041,9,Estimation
b1,0.0010746764739743891,9,Estimation
d1,0.022815277962633808,9,Estimation
mu,0.000802897701753232,10,Estimation
h_mu,3.336355074840625e-05,10,Estimation
nu,0.004506901098710701,10,Estimation
h_nu,-0.00018140443197565124,10,Estimation
b0,0.07877843242332642,10,Estimation
d0,0.038837533764750416,10,Estimation
d_d0,0.07892407331464851,10,Estimation
b1,0.0999063787698044,10,Estimation
d1,0.09947213940779413,10,Estimation
mu,0.0,11,Estimation
h_mu,2.4604171898040222e-05,11,Estimation
nu,0.004059172047073676,11,Estimation
h_nu,-0.1,11,Estimation
b0,0.08955691308509406,11,Estimation
d0,0.049778976837096076,11,Estimation
d_d0,0.07878208115883707,11,Estimation
b1,0.05156339285315643,11,Estimation
d1,0.04831730405631625,11,Estimation
mu,0.00018803176111129385,12,Estimation
h_mu,3.305902753097987e-05,12,Estimation
nu,0.0016625506883989891,12,Estimation
h_nu,0.0,12,Estimation
b0,0.06879981172347198,12,Estimation
d0,0.02858442088595234,12,Estimation
d_d0,0.0793597467210822,12,Estimation
b1,0.05122153406491529,12,Estimation
d1,0.04823937573568744,12,Estimation
mu,0.00017695487552213548,13,Estimation
h_mu,3.4721246668260336e-05,13,Estimation
nu,0.003254680467113966,13,Estimation
h_nu,-0.0003254872525200874,13,Estimation
b0,0.08866973726269821,13,Estimation
d0,0.04985223169419543,13,Estimation
d_d0,0.0748014262207866,13,Estimation
b1,0.06317783882009527,13,Estimation
d1,0.061258400527142876,13,Estimation
mu,0.0005142378929835046,14,Estimation
h_mu,4.491038166182794e-05,14,Estimation
nu,0.0029462641989658396,14,Estimation
h_nu,-0.026391720318284607,14,Estimation
b0,0.09940286257177133,14,Estimation
d0,0.05864794551958647,14,Estimation
d_d0,0.08139157088508854,14,Estimation
b1,0.032186505910311136,14,Estimation
d1,0.03200044735640938,14,Estimation
mu,0.0002495828990987943,15,Estimation
h_mu,2.8999607002616168e-05,15,Estimation
nu,0.004647145468034115,15,Estimation
h_nu,-5.5450353993438105e-05,15,Estimation
b0,0.06889186343435405,15,Estimation
d0,0.03010694589362556,15,Estimation
d_d0,0.07747242814028042,15,Estimation
b1,0.05119665069054294,15,Estimation
d1,0.04848713712956338,15,Estimation
mu,0.0005949409112911597,16,Estimation
h_mu,3.845133459913206e-05,16,Estimation
nu,0.004734764112663797,16,Estimation
h_nu,-0.0002367407209590347,16,Estimation
b0,0.09999681137421342,16,Estimation
d0,0.05962563458031334,16,Estimation
d_d0,0.07908723359943107,16,Estimation
b1,0.02308536443448055,16,Estimation
d1,0.022529599439674138,16,Estimation
mu,0.0005967496725959381,17,Estimation
h_mu,2.8211791425367534e-05,17,Estimation
nu,0.003918608486713587,17,Estimation
h_nu,-0.00019593546174771938,17,Estimation
b0,0.0393909745638345,17,Estimation
d0,0.0,17,Estimation
