Parameter,Value,Run,Type
mu,0.0006808898037690728,0,Estimation
h_mu,0.0,0,Estimation
nu,0.004119557934162084,0,Estimation
h_nu,-0.00041196069942290594,0,Estimation
b0,0.07967996579063231,0,Estimation
d0,0.03953455739726927,0,Estimation
d_d0,0.08004649650379382,0,Estimation
b1,0.056554613516211424,0,Estimation
d1,0.055023829666993936,0,Estimation
mu,0.0009943588316445454,1,Estimation
h_mu,8.889445068052729e-05,1,Estimation
nu,0.003701344531193097,1,Estimation
h_nu,-0.0003980929178570643,1,Estimation
b0,0.07032172043172083,1,Estimation
d0,0.029504336382716618,1,Estimation
d_d0,0.08148633127989419,1,Estimation
b1,0.06576255499585303,1,Estimation
d1,0.06611680825038145,1,Estimation
mu,0.0,2,Estimation
h_mu,0.00012201338898210503,2,Estimation
nu,0.005492644268810876,2,Estimation
h_nu,-0.012316155535413978,2,Estimation
b0,0.09744264225564597,2,Estimation
d0,0.057733738532739554,2,Estimation
d_d0,0.0786594203561496,2,Estimation
b1,0.05959839477727526,2,Estimation
d1,0.05984343562957155,2,Estimation
mu,0.000629469767097593,3,Estimation
h_mu,6.376959525664476e-05,3,Estimation
nu,0.004615699950905557,3,Estimation
h_nu,-0.00046157567353730556,3,Estimation
b0,0.07013019633855175,3,Estimation
d0,0.02966089914819717,3,Estimation
d_d0,0.08068436570927696,3,Estimation
b1,0.06759035906309492,3,Estimation
d1,0.06684344683592836,3,Estimation
mu,0.0003943615471830294,4,Estimation
h_mu,0.00011069075712986083,4,Estimation
nu,0.002960536438352128,4,Estimation
h_nu,-0.00023329671726371264,4,Estimation
b0,0.0827968307215244,4,Estimation
d0,0.04257006918920625,4,Estimation
d_d0,0.08107271269708756,4,Estimation
b1,0.0640454624423677,4,Estimation
d1,0.06334251624620565,4,Estimation
mu,0.0007135960882810569,5,Estimation
h_mu,0.0,5,Estimation
nu,0.0040747210943832685,5,Estimation
h_nu,-0.00040747517569990517,5,Estimation
b0,0.09999952977084808,5,Estimation
d0,0.05960522231870018,5,Estimation
d_d0,0.08004564451794353,5,Estimation
b1,0.06034591006425255,5,Estimation
d1,0.05882256742445844,5,Estimation
mu,0.0005750155444919288,6,Estimation
h_mu,0.0001810763075670351,6,Estimation
nu,0.004941783569739098,6,Estimation
h_nu,-0.000658908163926967,6,Estimation
b0,0.0698174341297888,6,Estimation
d0,0.030018344882393546,6,Estimation
d_d0,0.07882603659026316,6,Estimation
b1,0.06667738392429982,6,Estimation
d1,0.0679395706129833,6,Estimation
mu,0.0,7,Estimation
h_mu,0.0,7,Estimation
nu,0.00443601471167665,7,Estimation
h_nu,-0.09991577086030236,7,Estimation
b0,0.08396961523459057,7,Estimation
d0,0.04418410265727631,7,Estimation
d_d0,0.08060655300832621,7,Estimation
b1,0.07769980464931893,7,Estimation
d1,0.07625958075957778,7,Estimation
mu,0.001000269786136434,8,Estimation
h_mu,0.0,8,Estimation
nu,0.005358586694453322,8,Estimation
h_nu,-0.0007218773063176154,8,Estimation
b0,0.07004710382022776,8,Estimation
d0,0.029766051168950796,8,Estimation
d_d0,0.08234823280626127,8,Estimation
b1,0.06161225853466002,8,Estimation
d1,0.0614079600064021,8,Estimation
mu,0.0,9,Estimation
h_mu,2.4854548237174364e-05,9,Estimation
nu,0.0056071697781307096,9,Estimation
h_nu,-0.0019468109672497993,9,Estimation
b0,0.06968354175695853,9,Estimation
d0,0.03006820915985099,9,Estimation
d_d0,0.08013173142279674,9,Estimation
b1,0.06208753462212811,9,Estimation
d1,0.06098308788813171,9,Estimation
mu,0.0,10,Estimation
h_mu,8.774917470792414e-05,10,Estimation
nu,0.005635475401066823,10,Estimation
h_nu,-0.0028084840814313985,10,Estimation
b0,0.041235180720357034,10,Estimation
d0,0.001661050316430649,10,Estimation
d_d0,0.07881515036633911,10,Estimation
b1,0.061030713711821775,10,Estimation
d1,0.06058667839060832,10,Estimation
mu,0.00012016164018915912,11,Estimation
h_mu,0.00014567266432066481,11,Estimation
nu,0.0028566820441164515,11,Estimation
h_nu,-0.00011960988559335269,11,Estimation
b0,0.06990278904087983,11,Estimation
d0,0.02994969112920703,11,Estimation
d_d0,0.08023758727079587,11,Estimation
b1,0.06309551547566677,11,Estimation
d1,0.062186788333693524,11,Estimation
mu,0.0001342477161753747,12,Estimation
h_mu,9.377362589127333e-06,12,Estimation
nu,0.004019227797546298,12,Estimation
h_nu,-0.0004019234727190742,12,Estimation
b0,0.06672577080084462,12,Estimation
d0,0.027266794097464134,12,Estimation
d_d0,0.08039742704522938,12,Estimation
b1,0.06207544987320918,12,Estimation
d1,0.06041901750954425,12,Estimation
mu,0.0,13,Estimation
h_mu,0.0002188891630614313,13,Estimation
nu,0.006427967047874061,13,Estimation
h_nu,-0.0023402145663578237,13,Estimation
b0,0.0697284737305719,13,Estimation
d0,0.030117240423769422,13,Estimation
d_d0,0.08048124801039595,13,Estimation
b1,0.06638023384241572,13,Estimation
d1,0.06783871454929986,13,Estimation
mu,0.0006681095280840348,14,Estimation
h_mu,1.7536273321998954e-05,14,Estimation
nu,0.0039763796188081,14,Estimation
h_nu,-0.0005234099318059617,14,Estimation
b0,0.07001353274997693,14,Estimation
d0,0.02987301353126138,14,Estimation
d_d0,0.0785016270280543,14,Estimation
b1,0.06734310807162526,14,Estimation
d1,0.06659786020266789,14,Estimation
mu,0.0008420173418462459,15,Estimation
h_mu,0.00023573641370533093,15,Estimation
