Parameter,Value,Run,Type
mu,0.0017349769722829653,0,Estimation
h_mu,3.1377759480178916e-05,0,Estimation
nu,0.008290829206733654,0,Estimation
h_nu,-0.00012895005450630918,0,Estimation
b0,0.0704647755298639,0,Estimation
d0,0.02849291445385442,0,Estimation
d_d0,0.08959336671997802,0,Estimation
b1,0.035952397522113634,0,Estimation
d1,0.03411163070395249,0,Estimation
mu,0.0,1,Estimation
h_mu,5.838988946180037e-05,1,Estimation
nu,0.005807101603773271,1,Estimation
h_nu,-5.807120153704049e-05,1,Estimation
b0,0.06904346314134215,1,Estimation
d0,0.030220986662763565,1,Estimation
d_d0,0.07523296369453973,1,Estimation
b1,0.03883394320135061,1,Estimation
d1,0.03908758268413497,1,Estimation
mu,0.0,2,Estimation
h_mu,4.977487818195336e-05,2,Estimation
nu,0.004314632395158139,2,Estimation
h_nu,-0.004321164840074729,2,Estimation
b0,0.0688739802990022,2,Estimation
d0,0.030389621475606296,2,Estimation
d_d0,0.07444921125299077,2,Estimation
b1,0.04687599618171652,2,Estimation
d1,0.052354060336201574,2,Estimation
mu,0.0,3,Estimation
h_mu,4.5829260540598445e-05,3,Estimation
nu,0.006268372434937418,3,Estimation
h_nu,-6.26837334949971e-05,3,Estimation
b0,0.06939381941117159,3,Estimation
d0,0.030593233347726376,3,Estimation
d_d0,0.07812752322906187,3,Estimation
b1,0.04974930838609601,3,Estimation
d1,0.05025997390651675,3,Estimation
mu,5.920892554162513e-06,4,Estimation
h_mu,0.00011758605928289602,4,Estimation
nu,0.00839529884824409,4,Estimation
h_nu,0.0,4,Estimation
b0,0.06866436696615767,4,Estimation
d0,0.030378052033954564,4,Estimation
d_d0,0.07470828157205549,4,Estimation
b1,0.05692001082600123,4,Estimation
d1,0.05780453447759208,4,Estimation
mu,0.0012788117016577288,5,Estimation
h_mu,4.7189145329031136e-05,5,Estimation
nu,0.0065687125294941985,5,Estimation
h_nu,-0.0007137064791019846,5,Estimation
b0,0.07049293593174005,5,Estimation
d0,0.029040545882930282,5,Estimation
d_d0,0.08045721235997344,5,Estimation
b1,0.054820706706352015,5,Estimation
d1,0.05548578501262497,5,Estimation
mu,0.0023568795566427667,6,Estimation
h_mu,9.90878152411886e-05,6,Estimation
nu,0.01770449030623393,6,Estimation
h_nu,-0.0017704507470751173,6,Estimation
b0,0.063618784904668,6,Estimation
d0,0.02359008372416182,6,Estimation
d_d0,0.07505991773083677,6,Estimation
b1,0.032030027293070716,6,Estimation
d1,0.04188791693568483,6,Estimation
mu,0.0,7,Estimation
h_mu,3.650399355763179e-05,7,Estimation
nu,0.0015428258654779368,7,Estimation
h_nu,-7.715010227083123e-05,7,Estimation
b0,0.06983339052428793,7,Estimation
d0,0.030058455941926056,7,Estimation
d_d0,0.07849724819713937,7,Estimation
b1,0.050956310781142926,7,Estimation
d1,0.04893875211641764,7,Estimation
mu,0.0020923126928346,8,Estimation
h_mu,0.0,8,Estimation
nu,0.006495282558928299,8,Estimation
h_nu,-0.0002520352139081884,8,Estimation
b0,0.07134724561981488,8,Estimation
d0,0.028378676022144604,8,Estimation
d_d0,0.0917390021953214,8,Estimation
b1,0.07597380241388398,8,Estimation
d1,0.07029534464844474,8,Estimation
mu,0.0018824895769396525,9,Estimation
h_mu,8.149063131673791e-05,9,Estimation
nu,0.010168975278070187,9,Estimation
h_nu,0.0,9,Estimation
b0,0.07249829950824681,9,Estimation
d0,0.03122319480183499,9,Estimation
d_d0,0.08628775478084823,9,Estimation
b1,0.04743798534859382,9,Estimation
d1,0.04578569383614181,9,Estimation
mu,0.001124970611842567,10,Estimation
h_mu,6.278467183912693e-05,10,Estimation
nu,0.009152491646129933,10,Estimation
h_nu,-0.0005332266641027219,10,Estimation
b0,0.07186925730287068,10,Estimation
d0,0.03170160874572203,10,Estimation
d_d0,0.07756404159719545,10,Estimation
b1,0.07960927201698034,10,Estimation
d1,0.08369014279460572,10,Estimation
mu,0.0,11,Estimation
h_mu,6.215650786429462e-05,11,Estimation
nu,0.004065283231916217,11,Estimation
h_nu,0.0,11,Estimation
b0,0.06937113837946364,11,Estimation
