Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,5.986580752151495e-05,0,Estimation
nu,0.006016003822877319,0,Estimation
h_nu,-0.1,0,Estimation
b0,0.09924563088030765,0,Estimation
d0,0.060308719909336936,0,Estimation
d_d0,0.07701661949403273,0,Estimation
b1,0.011999703810585577,0,Estimation
d1,0.012564800831821332,0,Estimation
mu,0.0,1,Estimation
h_mu,4.364870780733664e-05,1,Estimation
nu,0.005671351392253698,1,Estimation
h_nu,-0.0004042603515340934,1,Estimation
b0,0.06953676415379603,1,Estimation
d0,0.03026400516103711,1,Estimation
d_d0,0.0817464820163794,1,Estimation
b1,0.04841074547863852,1,Estimation
d1,0.04836461701097084,1,Estimation
mu,2.8087915171750964e-10,2,Estimation
h_mu,1.0117727174230552e-05,2,Estimation
nu,0.019492849197999127,2,Estimation
h_nu,-0.1,2,Estimation
b0,0.1,2,Estimation
d0,0.06496799256107502,2,Estimation
d_d0,0.07069387482590042,2,Estimation
b1,0.02655642949603274,2,Estimation
d1,0.028061955511204204,2,Estimation
mu,0.0,3,Estimation
h_mu,5.341623961737191e-05,3,Estimation
nu,0.005715363221384541,3,Estimation
h_nu,-0.09886112193666236,3,Estimation
b0,0.03902935913344072,3,Estimation
d0,0.0,3,Estimation
d_d0,0.07708646440053783,3,Estimation
b1,0.0804602431048201,3,Estimation
d1,0.08147233795546889,3,Estimation
mu,0.0,4,Estimation
h_mu,3.9521971139495016e-05,4,Estimation
nu,0.005057685977371172,4,Estimation
h_nu,-0.09886112193666236,4,Estimation
b0,0.08339662920166274,4,Estimation
d0,0.04366889446670974,4,Estimation
d_d0,0.07753961880468663,4,Estimation
b1,0.055530296815944465,4,Estimation
d1,0.055813342163045614,4,Estimation
mu,0.0,5,Estimation
h_mu,5.41160523491765e-05,5,Estimation
nu,0.005542744988104169,5,Estimation
h_nu,-0.09886112193666236,5,Estimation
b0,0.039618115597930686,5,Estimation
d0,3.227534025600418e-05,5,Estimation
