Parameter,Value,Run,Type
mu,0.0069773792155676615,0,Estimation
h_mu,1.535181925719069e-05,0,Estimation
nu,0.013087503255431012,0,Estimation
h_nu,-0.000130878228340573,0,Estimation
b0,0.07261112509720924,0,Estimation
d0,0.02737548802654203,0,Estimation
d_d0,0.09138872468540811,0,Estimation
b1,0.04960406389172419,0,Estimation
d1,0.05036282037913804,0,Estimation
mu,7.051976735652035e-06,1,Estimation
h_mu,4.331255883064425e-05,1,Estimation
nu,0.0005636388254432919,1,Estimation
h_nu,-1.127665447412732e-05,1,Estimation
b0,0.06692920921755531,1,Estimation
d0,0.02828947024092906,1,Estimation
d_d0,0.0750182412114826,1,Estimation
b1,0.0879858258378426,1,Estimation
d1,0.09121507370125322,1,Estimation
mu,0.0,2,Estimation
h_mu,5.434633411457642e-05,2,Estimation
nu,0.004775442406660203,2,Estimation
h_nu,-0.00478466802328081,2,Estimation
b0,0.06858473791471081,2,Estimation
d0,0.0306994584292025,2,Estimation
d_d0,0.07421812669571567,2,Estimation
b1,0.02663914634154614,2,Estimation
d1,0.032732220994475134,2,Estimation
mu,0.0020955576582850676,3,Estimation
h_mu,3.320201523390745e-05,3,Estimation
nu,0.0,3,Estimation
h_nu,0.0,3,Estimation
b0,0.0712627897610911,3,Estimation
d0,0.02819434442526367,3,Estimation
d_d0,0.08137942636909312,3,Estimation
b1,0.0689053988481052,3,Estimation
d1,0.07217507240910558,3,Estimation
mu,0.0032411754658526323,4,Estimation
h_mu,2.737651153447741e-05,4,Estimation
nu,0.010676923181406325,4,Estimation
h_nu,-0.0005338468685242514,4,Estimation
b0,0.07043165831318762,4,Estimation
d0,0.028941195618995972,4,Estimation
d_d0,0.08249969811855482,4,Estimation
b1,0.047550938947220636,4,Estimation
d1,0.05234038400359688,4,Estimation
mu,0.0010427948149767299,5,Estimation
h_mu,6.397530958055075e-05,5,Estimation
nu,0.019428036199160253,5,Estimation
h_nu,-0.0032266277373429134,5,Estimation
b0,0.04123735185401552,5,Estimation
d0,0.0005753629730870742,5,Estimation
d_d0,0.08725040612773242,5,Estimation
b1,0.05286459580753858,5,Estimation
d1,0.05160258929458053,5,Estimation
mu,0.0,6,Estimation
h_mu,3.56394643395286e-05,6,Estimation
nu,0.001012256070130127,6,Estimation
h_nu,-0.1,6,Estimation
b0,0.086819863834492,6,Estimation
d0,0.04665542693836074,6,Estimation
d_d0,0.08097133128155602,6,Estimation
b1,0.08325710218083587,6,Estimation
d1,0.0828503761339349,6,Estimation
mu,0.0002605740598576637,7,Estimation
h_mu,4.587513707654126e-05,7,Estimation
nu,0.006255054831231245,7,Estimation
h_nu,-0.0006255054830185594,7,Estimation
b0,0.1,7,Estimation
d0,0.05975583234705056,7,Estimation
d_d0,0.08181869710822648,7,Estimation
b1,0.05917340382381974,7,Estimation
d1,0.05854245199373532,7,Estimation
mu,0.0,8,Estimation
h_mu,7.305873963373362e-05,8,Estimation
nu,0.013325898331074866,8,Estimation
h_nu,-0.0018447788896022543,8,Estimation
b0,0.038988867716115184,8,Estimation
d0,0.0004171030879882307,8,Estimation
d_d0,0.0770526121738317,8,Estimation
b1,0.00016132761334379116,8,Estimation
d1,0.002472417993492834,8,Estimation
mu,0.008953627978380533,9,Estimation
h_mu,0.0,9,Estimation
nu,0.012282191368018,9,Estimation
h_nu,-0.0001228222370965183,9,Estimation
b0,0.07455057128516045,9,Estimation
d0,0.025376456449545295,9,Estimation
d_d0,0.09887953768321543,9,Estimation
b1,0.049246472677145936,9,Estimation
d1,0.05072085010037892,9,Estimation
mu,0.0011889915908626005,10,Estimation
h_mu,7.841836258588128e-05,10,Estimation
nu,0.015369787705615203,10,Estimation
h_nu,-0.000983000143517678,10,Estimation
b0,0.09007183128582022,10,Estimation
d0,0.0510373543244348,10,Estimation
d_d0,0.07563165392582555,10,Estimation
b1,0.06504012555963845,10,Estimation
d1,0.07156345254950235,10,Estimation
mu,2.5972882891625248e-05,11,Estimation
h_mu,3.5935602199503724e-05,11,Estimation
nu,0.007849001637411986,11,Estimation
h_nu,-0.09886112193666236,11,Estimation
b0,0.046274625933537684,11,Estimation
d0,0.006010649487611873,11,Estimation
d_d0,0.08426729649525518,11,Estimation
b1,0.04603771124694588,11,Estimation
d1,0.042241878497946264,11,Estimation
mu,0.0,12,Estimation
h_mu,5.004705051827845e-05,12,Estimation
nu,0.008902211735168565,12,Estimation
h_nu,-0.008902323824096664,12,Estimation
b0,0.0904306168502358,12,Estimation
d0,0.05089068434217891,12,Estimation
d_d0,0.08065888843486077,12,Estimation
b1,0.036990237557335326,12,Estimation
d1,0.03643183433648253,12,Estimation
mu,0.0,13,Estimation
h_mu,3.6591221448848675e-05,13,Estimation
nu,0.0019295765935546728,13,Estimation
h_nu,-7.944827893488367e-05,13,Estimation
b0,0.09999863027219669,13,Estimation
d0,0.059437663415122584,13,Estimation
d_d0,0.08105208453750931,13,Estimation
b1,0.013050948092892863,13,Estimation
d1,0.008321170282137757,13,Estimation
mu,0.0,14,Estimation
h_mu,5.425504538389318e-05,14,Estimation
nu,0.010622391959824985,14,Estimation
h_nu,-0.010704909045326031,14,Estimation
b0,0.09979117513380496,14,Estimation
d0,0.05824879447111186,14,Estimation
d_d0,0.08982648185378966,14,Estimation
b1,0.09762651530601842,14,Estimation
d1,0.09360429430543377,14,Estimation
mu,0.0,15,Estimation
h_mu,5.1789627704416e-05,15,Estimation
nu,0.010120394156255772,15,Estimation
h_nu,-0.008943051529357435,15,Estimation
b0,0.069279392721371,15,Estimation
d0,0.03056573342868612,15,Estimation
d_d0,0.07768043944019518,15,Estimation
b1,0.06294707698426985,15,Estimation
d1,0.06449375992471022,15,Estimation
mu,0.0008078726899240087,16,Estimation
h_mu,6.0092303938765804e-06,16,Estimation
nu,0.012338595007279565,16,Estimation
h_nu,-0.04057785097773005,16,Estimation
b0,0.06991101886202879,16,Estimation
d0,0.030084985224681532,16,Estimation
d_d0,0.08521991574972752,16,Estimation
b1,0.05272331445440183,16,Estimation
d1,0.047272736211891195,16,Estimation
mu,0.000534075927286741,17,Estimation
h_mu,3.133812449142543e-05,17,Estimation
nu,0.005262533698543473,17,Estimation
h_nu,-0.005293849789809255,17,Estimation
b0,0.04126825815308599,17,Estimation
d0,3.739964566657359e-05,17,Estimation
d_d0,0.08613758129398244,17,Estimation
b1,0.052666834509354846,17,Estimation
d1,0.04880090808111458,17,Estimation
mu,0.0,18,Estimation
h_mu,5.3034323710989594e-05,18,Estimation
nu,0.013980392806401582,18,Estimation
h_nu,-0.0023934017517534046,18,Estimation
b0,0.06957164681895969,18,Estimation
d0,0.03001947237574979,18,Estimation
d_d0,0.08075789802921055,18,Estimation
b1,0.05230126676512931,18,Estimation
d1,0.05078022656798426,18,Estimation
mu,0.0,19,Estimation
h_mu,4.324761297394727e-05,19,Estimation
nu,0.0027025844073857567,19,Estimation
h_nu,-0.002702805703962284,19,Estimation
b0,0.06983459890115258,19,Estimation
d0,0.029718986305412753,19,Estimation
d_d0,0.07995343783903251,19,Estimation
b1,0.06182568024158444,19,Estimation
d1,0.060510360300987116,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
