Parameter,Value,Run,Type
h_mu,4.2113689632436804e-05,10,Estimation
nu,0.0035292242248997187,10,Estimation
b0,0.040207400586126686,10,Estimation
d0,2.9173230363109817e-05,10,Estimation
d_d0,0.08130297563738427,10,Estimation
b1,0.0501678108059585,10,Estimation
d1,0.04946869776424846,10,Estimation
mu,0.0004147318107699567,11,Estimation
h_mu,3.5447897249640716e-05,11,Estimation
nu,0.003352391345646577,11,Estimation
b0,0.06989690175920991,11,Estimation
d0,0.029897769711918227,11,Estimation
d_d0,0.080170960020086,11,Estimation
b1,0.0754966190200304,11,Estimation
d1,0.07433955930781186,11,Estimation
mu,0.00023185137437836678,12,Estimation
h_mu,4.080660496552602e-05,12,Estimation
nu,0.004094901526705585,12,Estimation
b0,0.03980059642445813,12,Estimation
d0,0.0,12,Estimation
d_d0,0.08048272370346003,12,Estimation
b1,0.05038270157415677,12,Estimation
d1,0.04936605288826323,12,Estimation
mu,0.00011221608191192,13,Estimation
h_mu,7.38141535712547e-05,13,Estimation
nu,0.003310233748488244,13,Estimation
b0,0.0945222924479731,13,Estimation
d0,0.054853097335909005,13,Estimation
d_d0,0.08033562627289102,13,Estimation
b1,0.049095768969780566,13,Estimation
d1,0.05085627514248505,13,Estimation
mu,0.0004240349236945797,14,Estimation
h_mu,3.0923415422220666e-05,14,Estimation
nu,0.003704670197482423,14,Estimation
b0,0.06989998012927919,14,Estimation
d0,0.029888367954519764,14,Estimation
d_d0,0.08038210074784058,14,Estimation
b1,0.058996481851261696,14,Estimation
d1,0.05758349226783187,14,Estimation
mu,0.0001801406612799739,15,Estimation
h_mu,3.212943223884352e-05,15,Estimation
nu,0.00231386000969793,15,Estimation
b0,0.05612563711577016,15,Estimation
d0,0.016663856980053276,15,Estimation
d_d0,0.0785891536588117,15,Estimation
b1,0.050450683507742095,15,Estimation
d1,0.049395807729353994,15,Estimation
f0_init,0.9922524047321862,0,Estimation
f0_init,0.9961633920615292,1,Estimation
f0_init,0.9853985218056077,2,Estimation
f0_init,0.9948781773100526,3,Estimation
f0_init,0.9923252978863537,4,Estimation
f0_init,0.99123633793639,5,Estimation
f0_init,1.0,6,Estimation
f0_init,0.9980050911243877,7,Estimation
f0_init,1.0,8,Estimation
f0_init,0.9893667042115228,9,Estimation
f0_init,0.9907190083993388,10,Estimation
f0_init,0.9901786821936894,11,Estimation
f0_init,0.9945956775910608,12,Estimation
f0_init,0.9974922803851318,13,Estimation
f0_init,0.9899851862224697,14,Estimation
f0_init,0.9955773128636897,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
