Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,0.0076410616035827005,0,Estimation
nu,0.1,0,Estimation
b0,0.08116100338246086,0,Estimation
d0,0.041541740468399535,0,Estimation
d_d0,0.07461224900917007,0,Estimation
b1,0.0,0,Estimation
d1,0.1,0,Estimation
mu,0.0,1,Estimation
h_mu,0.017996208304931833,1,Estimation
nu,0.1,1,Estimation
b0,0.09999530536162908,1,Estimation
d0,0.0603358287718154,1,Estimation
d_d0,0.06418773746482127,1,Estimation
b1,0.0,1,Estimation
d1,0.1,1,Estimation
mu,4.5510612399583324e-05,2,Estimation
h_mu,0.0,2,Estimation
nu,0.08347399638026809,2,Estimation
b0,0.05459326803815905,2,Estimation
d0,0.014757339505272539,2,Estimation
d_d0,0.08174877794086913,2,Estimation
b1,0.1,2,Estimation
d1,0.0,2,Estimation
mu,0.00029973051426815823,3,Estimation
h_mu,0.0,3,Estimation
nu,0.1,3,Estimation
b0,0.09361328494213018,3,Estimation
d0,0.054770064218673926,3,Estimation
d_d0,0.08291470421315782,3,Estimation
b1,0.09999999956509083,3,Estimation
d1,0.0010457954315048368,3,Estimation
mu,0.0,4,Estimation
h_mu,0.0026201313745901583,4,Estimation
nu,0.0,4,Estimation
b0,0.03997078026593395,4,Estimation
d0,5.5454847404950906e-06,4,Estimation
d_d0,0.07904319838439539,4,Estimation
b1,0.05153249351560106,4,Estimation
d1,0.04731982582074417,4,Estimation
mu,0.0,5,Estimation
h_mu,0.026825741334568574,5,Estimation
nu,0.07115074164731221,5,Estimation
b0,0.0743334736045312,5,Estimation
d0,0.03429141233501444,5,Estimation
d_d0,0.073206346733114,5,Estimation
b1,0.038832494206609496,5,Estimation
d1,0.04712440132536587,5,Estimation
mu,0.0,6,Estimation
h_mu,0.006810721614760573,6,Estimation
nu,0.1,6,Estimation
b0,0.06930017661973355,6,Estimation
d0,0.02960079054008634,6,Estimation
d_d0,0.07366209722819532,6,Estimation
b1,0.0,6,Estimation
d1,0.1,6,Estimation
mu,0.0,7,Estimation
h_mu,0.016441991615335255,7,Estimation
nu,0.1,7,Estimation
b0,0.05022881679365615,7,Estimation
d0,0.010658656247293286,7,Estimation
d_d0,0.06663908755027041,7,Estimation
b1,0.0,7,Estimation
d1,0.1,7,Estimation
mu,0.09984024520311001,8,Estimation
h_mu,0.013732962096174436,8,Estimation
nu,0.09964863569008682,8,Estimation
b0,0.09636700487917221,8,Estimation
d0,5.306733124072166e-06,8,Estimation
d_d0,0.08832305543710078,8,Estimation
b1,0.0003561205619653558,8,Estimation
d1,0.09007960417125484,8,Estimation
mu,0.0,9,Estimation
h_mu,0.020471201647252146,9,Estimation
nu,0.09999698250357457,9,Estimation
b0,0.04030508570142089,9,Estimation
d0,0.0007487305630933339,9,Estimation
d_d0,0.06787267950910131,9,Estimation
b1,0.022578322958346605,9,Estimation
d1,0.07740873987762775,9,Estimation
mu,0.003944557306141215,10,Estimation
h_mu,0.0,10,Estimation
nu,0.0,10,Estimation
b0,0.07044580062490957,10,Estimation
d0,0.026593450346396954,10,Estimation
d_d0,0.08449973006846367,10,Estimation
b1,0.07536633124555406,10,Estimation
d1,0.07744486031404912,10,Estimation
mu,0.0,11,Estimation
h_mu,0.006543584555482145,11,Estimation
nu,0.1,11,Estimation
b0,0.08595244158722375,11,Estimation
d0,0.04636596654283237,11,Estimation
d_d0,0.07368390035614002,11,Estimation
b1,0.0,11,Estimation
d1,0.1,11,Estimation
mu,0.0006625163013654114,12,Estimation
h_mu,0.005011000806292145,12,Estimation
nu,0.0022280740444994298,12,Estimation
b0,0.052289240783002296,12,Estimation
d0,0.012326948487608742,12,Estimation
d_d0,0.07240527789733514,12,Estimation
b1,0.057999487680146504,12,Estimation
d1,0.0963674497868307,12,Estimation
mu,0.0,13,Estimation
h_mu,0.004218962273675372,13,Estimation
nu,0.1,13,Estimation
b0,0.0663199897642398,13,Estimation
d0,0.027046713032074374,13,Estimation
d_d0,0.07411709431238045,13,Estimation
b1,0.0,13,Estimation
d1,0.1,13,Estimation
mu,0.0,14,Estimation
h_mu,0.010728408117403264,14,Estimation
nu,0.021682117100225447,14,Estimation
b0,0.0453656650436917,14,Estimation
d0,0.006018204220019208,14,Estimation
d_d0,0.06990817627305017,14,Estimation
b1,0.03323188093467315,14,Estimation
d1,0.05240978452757264,14,Estimation
mu,0.0036003689194046696,15,Estimation
h_mu,0.0,15,Estimation
nu,0.05958888938628616,15,Estimation
b0,0.06673219024796946,15,Estimation
d0,0.026194061052672527,15,Estimation
d_d0,0.08963112423989368,15,Estimation
b1,0.09760756546949804,15,Estimation
d1,0.062187215387503936,15,Estimation
f0_init,1.0,0,Estimation
f0_init,1.0,1,Estimation
f0_init,0.9980610753413223,2,Estimation
f0_init,0.9926233194253732,3,Estimation
f0_init,1.0,4,Estimation
f0_init,1.0,5,Estimation
f0_init,1.0,6,Estimation
f0_init,1.0,7,Estimation
f0_init,0.6966494894567431,8,Estimation
f0_init,1.0,9,Estimation
f0_init,0.9141197085224497,10,Estimation
f0_init,1.0,11,Estimation
f0_init,0.9917778280852559,12,Estimation
f0_init,1.0,13,Estimation
f0_init,1.0,14,Estimation
f0_init,0.947081579350587,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
