Parameter,Value,Run,Type
mu,0.0005277078627087854,0,Estimation
h_mu,2.8560693361099575e-05,0,Estimation
nu,0.003535640613428945,0,Estimation
b0,0.07033258167719438,0,Estimation
d0,0.030246440710096637,0,Estimation
d_d0,0.0793389579361343,0,Estimation
b1,0.02637555157030618,0,Estimation
d1,0.02517699523653066,0,Estimation
mu,9.561299174536399e-05,1,Estimation
h_mu,3.491132114420949e-05,1,Estimation
nu,0.0035371560704071272,1,Estimation
b0,0.0694929106004959,1,Estimation
d0,0.02980098418955145,1,Estimation
d_d0,0.0787604677457679,1,Estimation
b1,0.001378170308657827,1,Estimation
d1,0.0,1,Estimation
mu,0.00018016259701287364,2,Estimation
h_mu,3.0734215734049596e-05,2,Estimation
nu,0.003334346060518092,2,Estimation
b0,0.07003647082994831,2,Estimation
d0,0.03011943219566518,2,Estimation
d_d0,0.07983059626286414,2,Estimation
b1,0.05658382781976117,2,Estimation
d1,0.055736180032638374,2,Estimation
mu,0.0007322324650822407,3,Estimation
h_mu,4.108360758218797e-05,3,Estimation
nu,0.004417376466633028,3,Estimation
b0,0.06989344384402082,3,Estimation
d0,0.029829670946854896,3,Estimation
d_d0,0.07926661273325697,3,Estimation
b1,0.08785736639626711,3,Estimation
d1,0.0865718458911871,3,Estimation
mu,0.00033138955005421856,4,Estimation
h_mu,3.6880512863781716e-05,4,Estimation
nu,0.0031970110402914633,4,Estimation
b0,0.06966127509344992,4,Estimation
d0,0.029559555985809734,4,Estimation
d_d0,0.08033708797768412,4,Estimation
b1,0.05474098177911578,4,Estimation
d1,0.054268899163238744,4,Estimation
mu,0.0003723426224309984,5,Estimation
h_mu,4.3951817857190575e-05,5,Estimation
nu,0.00419857458591007,5,Estimation
b0,0.07196993506149349,5,Estimation
d0,0.03227704169699927,5,Estimation
d_d0,0.07751664140269549,5,Estimation
b1,0.030790569496502374,5,Estimation
d1,0.030001112861725614,5,Estimation
mu,0.000958102436077631,6,Estimation
h_mu,5.956548488488876e-05,6,Estimation
nu,0.004119099519750586,6,Estimation
b0,0.03990101300618686,6,Estimation
d0,0.00012213033879641266,6,Estimation
d_d0,0.07857237942498008,6,Estimation
b1,0.016105608712815113,6,Estimation
d1,0.016697706502270825,6,Estimation
mu,0.0,7,Estimation
h_mu,4.160197020048784e-05,7,Estimation
nu,0.0032379812635289456,7,Estimation
b0,0.06963824346225465,7,Estimation
d0,0.029088749117759813,7,Estimation
d_d0,0.08211124320659278,7,Estimation
b1,0.05592576191739759,7,Estimation
d1,0.054775865277177586,7,Estimation
mu,0.00035353203188762756,8,Estimation
h_mu,5.968703039694691e-05,8,Estimation
nu,0.004131457681065107,8,Estimation
b0,0.07009644037226337,8,Estimation
d0,0.030293757469521457,8,Estimation
d_d0,0.07986097636160927,8,Estimation
b1,0.07481628320860031,8,Estimation
d1,0.0746310285997404,8,Estimation
mu,0.0005584917803965695,9,Estimation
h_mu,3.5597277866922225e-05,9,Estimation
nu,0.004132087768779308,9,Estimation
b0,0.06819553507100976,9,Estimation
d0,0.028021843623677944,9,Estimation
d_d0,0.0811028166576418,9,Estimation
b1,0.08544734260077361,9,Estimation
d1,0.08430465411929297,9,Estimation
mu,0.0,10,Estimation
h_mu,2.7940710526824023e-05,10,Estimation
nu,0.003596889068038948,10,Estimation
b0,0.06994628835941079,10,Estimation
d0,0.029991873128624297,10,Estimation
d_d0,0.07984383022192641,10,Estimation
b1,0.07085922644102766,10,Estimation
d1,0.06943018309590505,10,Estimation
mu,0.001328426920728541,11,Estimation
h_mu,2.644837296563683e-05,11,Estimation
nu,0.004190143834815963,11,Estimation
b0,0.07020193309607009,11,Estimation
d0,0.029804894747804695,11,Estimation
d_d0,0.07989688112430751,11,Estimation
b1,0.05353850226250317,11,Estimation
d1,0.05246194685508676,11,Estimation
mu,0.0007922360367637643,12,Estimation
h_mu,3.515461787699589e-05,12,Estimation
nu,0.0032721819092524623,12,Estimation
