Parameter,Value,Run,Type
b1,0.06084038460642327,15,Estimation
d1,0.060482138022272036,15,Estimation
mu,0.0,16,Estimation
h_mu,6.653253260512074e-05,16,Estimation
nu,0.005694039348859416,16,Estimation
h_nu,-0.09886112193666236,16,Estimation
b0,0.04312237229855693,16,Estimation
d0,0.0033101790344755118,16,Estimation
d_d0,0.08194390561102366,16,Estimation
b1,0.06461901775654508,16,Estimation
d1,0.06594433192932217,16,Estimation
mu,0.0006444815488158227,17,Estimation
h_mu,2.8374746802213283e-05,17,Estimation
nu,0.004716915600622858,17,Estimation
h_nu,-6.904330459518574e-05,17,Estimation
b0,0.040104039308363856,17,Estimation
d0,0.00024630440694963906,17,Estimation
d_d0,0.07918601892419798,17,Estimation
b1,0.0556068715706547,17,Estimation
d1,0.05455356015741578,17,Estimation
mu,0.0,18,Estimation
h_mu,3.2529555948813325e-05,18,Estimation
nu,0.0057460826242163275,18,Estimation
h_nu,-0.09886112193666236,18,Estimation
b0,0.09949539629391393,18,Estimation
d0,0.061077352813935205,18,Estimation
d_d0,0.07619279719209163,18,Estimation
b1,0.06911699247463757,18,Estimation
d1,0.0695113678927561,18,Estimation
mu,0.0,19,Estimation
h_mu,5.638189762656571e-05,19,Estimation
nu,0.0072097897327977395,19,Estimation
h_nu,-0.09886112193666236,19,Estimation
b0,0.06961302170036858,19,Estimation
d0,0.03110840439937558,19,Estimation
d_d0,0.07436688057092762,19,Estimation
b1,0.06696918187896385,19,Estimation
d1,0.06710685079434708,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
