Parameter,Value,Run,Type
nu,0.0,9,Estimation
h_nu,-0.005826764540594701,9,Estimation
b0,0.07289793398892057,9,Estimation
d0,0.03320613095341117,9,Estimation
d_d0,0.07766875203574054,9,Estimation
b1,0.06666147891860905,9,Estimation
d1,0.07696303703734014,9,Estimation
mu,0.0003963853402696146,10,Estimation
h_mu,0.0002677157520398418,10,Estimation
nu,0.025160101032692693,10,Estimation
h_nu,-0.02516010383981586,10,Estimation
b0,0.09999226842097544,10,Estimation
d0,0.05994203847666581,10,Estimation
d_d0,0.08150300589868223,10,Estimation
b1,0.02976801502706851,10,Estimation
d1,0.028811049139358898,10,Estimation
mu,0.006109593562491361,11,Estimation
h_mu,2.4612472896877875e-06,11,Estimation
nu,0.03919459894146019,11,Estimation
h_nu,-0.019597299588280874,11,Estimation
b0,0.09582349275111376,11,Estimation
d0,0.053245444205682314,11,Estimation
d_d0,0.08172306857839508,11,Estimation
b1,0.006526219777473031,11,Estimation
d1,0.015630322916389813,11,Estimation
mu,0.0,12,Estimation
h_mu,0.0,12,Estimation
nu,0.010712493662632366,12,Estimation
h_nu,-0.1,12,Estimation
b0,0.09999098321536835,12,Estimation
d0,0.06054877597937425,12,Estimation
d_d0,0.08178501345563648,12,Estimation
b1,0.002746399388273697,12,Estimation
d1,0.00010540279678905033,12,Estimation
mu,0.0011176114186871085,13,Estimation
h_mu,0.0,13,Estimation
nu,0.0,13,Estimation
h_nu,-0.0014210121339508072,13,Estimation
b0,0.06957396914242855,13,Estimation
d0,0.029173560659687334,13,Estimation
d_d0,0.07928622612721078,13,Estimation
b1,0.06357728942632204,13,Estimation
d1,0.06822200617948866,13,Estimation
mu,0.0,14,Estimation
h_mu,0.0003720694368367467,14,Estimation
nu,0.01197107524830466,14,Estimation
h_nu,0.0,14,Estimation
b0,0.06894560796492982,14,Estimation
d0,0.0295939266018818,14,Estimation
d_d0,0.08172349684827025,14,Estimation
b1,0.07156389857350816,14,Estimation
d1,0.06789144603125101,14,Estimation
mu,0.011733545615130209,15,Estimation
h_mu,0.0,15,Estimation
nu,0.032655850719231744,15,Estimation
h_nu,-0.03226601689698143,15,Estimation
b0,0.09406399963913716,15,Estimation
d0,0.0469156184520938,15,Estimation
d_d0,0.0756140771685859,15,Estimation
b1,0.034542410987597416,15,Estimation
d1,0.05813861465775309,15,Estimation
mu,0.005220190943385101,16,Estimation
h_mu,0.0,16,Estimation
nu,0.015312548500521916,16,Estimation
h_nu,-0.0014924224133018107,16,Estimation
b0,0.07106600930163605,16,Estimation
d0,0.028052677598828308,16,Estimation
d_d0,0.08099951460686552,16,Estimation
b1,0.06407751948158567,16,Estimation
d1,0.07416812739809925,16,Estimation
mu,0.0,17,Estimation
h_mu,0.0,17,Estimation
nu,0.007973500291213409,17,Estimation
h_nu,-0.007973502607877032,17,Estimation
b0,0.039704292891381915,17,Estimation
d0,0.0001722539200608185,17,Estimation
d_d0,0.07947337554209238,17,Estimation
b1,0.1,17,Estimation
d1,0.09612371478275053,17,Estimation
mu,0.00040046056721776136,18,Estimation
h_mu,0.0001060456509662864,18,Estimation
nu,0.0,18,Estimation
h_nu,-0.0848876791457325,18,Estimation
b0,0.09861998157497279,18,Estimation
d0,0.05876402704090809,18,Estimation
d_d0,0.07772917430646462,18,Estimation
b1,0.06725879009215961,18,Estimation
d1,0.07102918095243065,18,Estimation
mu,0.002047683105696333,19,Estimation
h_mu,0.0002853739397186004,19,Estimation
nu,0.02145973030185869,19,Estimation
h_nu,-0.039966705508981314,19,Estimation
b0,0.06996549375181228,19,Estimation
d0,0.029559084350021192,19,Estimation
d_d0,0.07737322092603685,19,Estimation
b1,0.07861302504021134,19,Estimation
d1,0.08966925165863608,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-0.0004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
