Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,5.2500934768596284e-05,0,Estimation
nu,0.004619806146027109,0,Estimation
b0,0.041689094432958235,0,Estimation
d0,0.003022670129340035,0,Estimation
d_d0,0.07484872321791433,0,Estimation
b1,0.09541075691693957,0,Estimation
d1,0.09561758952044387,0,Estimation
mu,0.0,1,Estimation
h_mu,4.722275284089422e-05,1,Estimation
nu,0.0027991822451780284,1,Estimation
b0,0.06520327627946652,1,Estimation
d0,0.026861394609904117,1,Estimation
d_d0,0.0743423330499703,1,Estimation
b1,0.08311628353597292,1,Estimation
d1,0.08887480757112781,1,Estimation
mu,0.0,2,Estimation
h_mu,1.3232528121704246e-05,2,Estimation
nu,0.0018544643819797476,2,Estimation
b0,0.0908415499629149,2,Estimation
d0,0.05106407938709605,2,Estimation
d_d0,0.08291143152435121,2,Estimation
b1,0.07032995556219591,2,Estimation
d1,0.06435265216385726,2,Estimation
mu,0.0008659999310695395,3,Estimation
h_mu,4.749232572656323e-05,3,Estimation
nu,0.004225637344470028,3,Estimation
b0,0.0628500707858669,3,Estimation
d0,0.021456886239021533,3,Estimation
d_d0,0.08300687401924635,3,Estimation
b1,0.09080504815931333,3,Estimation
d1,0.08944783099820156,3,Estimation
mu,0.0011849419609867501,4,Estimation
h_mu,3.300745367147563e-05,4,Estimation
nu,0.00021391236680631462,4,Estimation
b0,0.06992521767941988,4,Estimation
d0,0.028216219751881905,4,Estimation
d_d0,0.08016052751423115,4,Estimation
b1,0.0808755984737649,4,Estimation
d1,0.08491123559907701,4,Estimation
mu,0.0006169011466987121,5,Estimation
h_mu,3.9660529226406686e-05,5,Estimation
nu,0.0,5,Estimation
b0,0.0696897368263803,5,Estimation
d0,0.028992682562751372,5,Estimation
d_d0,0.07760955167473717,5,Estimation
b1,0.07329445710147256,5,Estimation
d1,0.07786853649430707,5,Estimation
mu,0.0009066352177222446,6,Estimation
h_mu,2.1017636740664344e-05,6,Estimation
nu,0.0034821323357123453,6,Estimation
b0,0.07212810333130733,6,Estimation
d0,0.03086151929478242,6,Estimation
d_d0,0.08597862689422742,6,Estimation
b1,0.04929318560891878,6,Estimation
d1,0.04423771806122988,6,Estimation
mu,0.0002791668830206583,7,Estimation
h_mu,1.7783395006711455e-05,7,Estimation
nu,0.0028886516811192087,7,Estimation
b0,0.1,7,Estimation
d0,0.058839439492903,7,Estimation
d_d0,0.08617059446736815,7,Estimation
b1,0.09999999988190308,7,Estimation
d1,0.09389091395869928,7,Estimation
mu,0.0,8,Estimation
h_mu,4.5015372581329756e-05,8,Estimation
nu,0.0029035998715497106,8,Estimation
b0,0.07022770484161213,8,Estimation
d0,0.029757487859146767,8,Estimation
d_d0,0.08072842255453243,8,Estimation
b1,0.04359368264114384,8,Estimation
d1,0.04202920900449378,8,Estimation
mu,0.0,9,Estimation
h_mu,4.328061086953764e-06,9,Estimation
nu,0.003067297917733417,9,Estimation
b0,0.04544488845644362,9,Estimation
d0,0.005482588938446027,9,Estimation
d_d0,0.08412559497937067,9,Estimation
b1,0.09071418987874154,9,Estimation
d1,0.08112175824063578,9,Estimation
mu,0.001059294180488748,10,Estimation
h_mu,4.631807990916168e-05,10,Estimation
nu,0.00422677010938627,10,Estimation
b0,0.060609824488857815,10,Estimation
d0,0.019510295819633535,10,Estimation
d_d0,0.08275628039888358,10,Estimation
b1,0.039111719479313065,10,Estimation
d1,0.0388467227059929,10,Estimation
mu,0.002922004689559825,11,Estimation
h_mu,8.382067380049586e-05,11,Estimation
nu,0.0094546823805809,11,Estimation
b0,0.06489979997094944,11,Estimation
