Parameter,Value,Run,Type
mu,0.0038007909492525564,0,Estimation
h_mu,6.0338859314205985e-05,0,Estimation
nu,0.00525705890312839,0,Estimation
h_nu,-0.00014209639342910432,0,Estimation
b0,0.0712330601235567,0,Estimation
d0,0.028600613561107515,0,Estimation
d_d0,0.08259945859824613,0,Estimation
b1,0.04946874454073269,0,Estimation
d1,0.04990226122025726,0,Estimation
mu,0.0038007909492525564,1,Estimation
h_mu,6.0338859314205985e-05,1,Estimation
nu,0.00525705890312839,1,Estimation
h_nu,-0.00014209639342910432,1,Estimation
b0,0.0712330601235567,1,Estimation
d0,0.028600613561107515,1,Estimation
d_d0,0.08259945859824613,1,Estimation
b1,0.04946874454073269,1,Estimation
d1,0.04990226122025726,1,Estimation
mu,0.0038007909492525564,2,Estimation
h_mu,6.0338859314205985e-05,2,Estimation
nu,0.00525705890312839,2,Estimation
h_nu,-0.00014209639342910432,2,Estimation
b0,0.0712330601235567,2,Estimation
d0,0.028600613561107515,2,Estimation
d_d0,0.08259945859824613,2,Estimation
b1,0.04946874454073269,2,Estimation
d1,0.04990226122025726,2,Estimation
mu,0.0038007909492525564,3,Estimation
h_mu,6.0338859314205985e-05,3,Estimation
nu,0.00525705890312839,3,Estimation
h_nu,-0.00014209639342910432,3,Estimation
b0,0.0712330601235567,3,Estimation
d0,0.028600613561107515,3,Estimation
d_d0,0.08259945859824613,3,Estimation
b1,0.04946874454073269,3,Estimation
d1,0.04990226122025726,3,Estimation
mu,0.0038007909492525564,4,Estimation
h_mu,6.0338859314205985e-05,4,Estimation
nu,0.00525705890312839,4,Estimation
h_nu,-0.00014209639342910432,4,Estimation
b0,0.0712330601235567,4,Estimation
d0,0.028600613561107515,4,Estimation
d_d0,0.08259945859824613,4,Estimation
b1,0.04946874454073269,4,Estimation
d1,0.04990226122025726,4,Estimation
mu,0.0038007909492525564,5,Estimation
h_mu,6.0338859314205985e-05,5,Estimation
nu,0.00525705890312839,5,Estimation
h_nu,-0.00014209639342910432,5,Estimation
b0,0.0712330601235567,5,Estimation
d0,0.028600613561107515,5,Estimation
d_d0,0.08259945859824613,5,Estimation
b1,0.04946874454073269,5,Estimation
d1,0.04990226122025726,5,Estimation
mu,0.0038007909492525564,6,Estimation
h_mu,6.0338859314205985e-05,6,Estimation
nu,0.00525705890312839,6,Estimation
