Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,4.13933013834594e-05,0,Estimation
nu,0.005815339808440097,0,Estimation
h_nu,-0.005916235366400517,0,Estimation
b0,0.1,0,Estimation
d0,0.061014508237765185,0,Estimation
d_d0,0.07647154078544001,0,Estimation
b1,0.04937188327171322,0,Estimation
d1,0.05062361365100727,0,Estimation
mu,0.0,1,Estimation
h_mu,3.419126959034818e-05,1,Estimation
nu,0.0036674981963178335,1,Estimation
h_nu,-3.398934034056675e-05,1,Estimation
b0,0.1,1,Estimation
d0,0.060373283002498244,1,Estimation
d_d0,0.08151738688927536,1,Estimation
b1,0.05045847297395012,1,Estimation
d1,0.04954496106523554,1,Estimation
mu,0.0,2,Estimation
h_mu,4.819499818053661e-05,2,Estimation
nu,0.004586686596225605,2,Estimation
h_nu,-0.004665893544806844,2,Estimation
b0,0.1,2,Estimation
d0,0.06063134552133838,2,Estimation
d_d0,0.07732704077914204,2,Estimation
b1,0.04923231786515786,2,Estimation
d1,0.05076189923217868,2,Estimation
mu,0.0,3,Estimation
h_mu,4.012878269462618e-05,3,Estimation
nu,0.005391056228335609,3,Estimation
h_nu,-0.1,3,Estimation
b0,0.1,3,Estimation
d0,0.06103169214970023,3,Estimation
d_d0,0.07712512791039036,3,Estimation
b1,0.05105491440931753,3,Estimation
d1,0.05200020567068078,3,Estimation
mu,0.00036744616138147834,4,Estimation
h_mu,7.204594075139365e-05,4,Estimation
nu,0.006397583621463151,4,Estimation
h_nu,-0.004774960724306887,4,Estimation
b0,0.1,4,Estimation
d0,0.05981344723929327,4,Estimation
d_d0,0.09425357646075468,4,Estimation
b1,0.04936943450661447,4,Estimation
d1,0.05062560039071637,4,Estimation
mu,0.0174615992360992,5,Estimation
h_mu,0.05464518682073415,5,Estimation
nu,0.03423761410437771,5,Estimation
h_nu,-0.1,5,Estimation
b0,0.1,5,Estimation
d0,0.1,5,Estimation
d_d0,0.1,5,Estimation
b1,0.032998249909906,5,Estimation
d1,0.07134682921843905,5,Estimation
mu,0.0,6,Estimation
h_mu,3.8036748213778816e-05,6,Estimation
nu,0.005672931741088114,6,Estimation
h_nu,-0.04029006365859807,6,Estimation
b0,0.1,6,Estimation
d0,0.061008733880733315,6,Estimation
d_d0,0.07565531795382117,6,Estimation
b1,0.04968065918265715,6,Estimation
d1,0.05031737936599979,6,Estimation
mu,0.0,7,Estimation
h_mu,3.664132668551031e-05,7,Estimation
nu,0.006344937043336066,7,Estimation
h_nu,-0.0011533908941139413,7,Estimation
b0,0.1,7,Estimation
d0,0.06132224759662059,7,Estimation
d_d0,0.07837922532585113,7,Estimation
b1,0.04943411887447099,7,Estimation
d1,0.050555563699038214,7,Estimation
mu,0.0,8,Estimation
h_mu,3.37249461251499e-05,8,Estimation
nu,0.00505396375548424,8,Estimation
h_nu,-0.014501931910462389,8,Estimation
b0,0.1,8,Estimation
d0,0.06103878146958804,8,Estimation
d_d0,0.07824205728039774,8,Estimation
b1,0.04964901323349705,8,Estimation
d1,0.050348397763741205,8,Estimation
mu,0.0,9,Estimation
h_mu,3.889117734148367e-05,9,Estimation
nu,0.004505081412310041,9,Estimation
h_nu,-0.01937387350922099,9,Estimation
b0,0.1,9,Estimation
d0,0.060289119529768426,9,Estimation
d_d0,0.07642313628160867,9,Estimation
b1,0.04952953370933775,9,Estimation
d1,0.050472152897797336,9,Estimation
mu,0.00033988266423731403,10,Estimation
h_mu,3.6674631158258526e-05,10,Estimation
nu,0.0038711810981292578,10,Estimation
h_nu,-3.201454836389729e-05,10,Estimation
b0,0.1,10,Estimation
d0,0.06028431846143392,10,Estimation
d_d0,0.07904270681012909,10,Estimation
b1,0.05050313204763254,10,Estimation
d1,0.04949808123539939,10,Estimation
mu,0.0,11,Estimation
h_mu,0.07223996427074582,11,Estimation
nu,0.040735580466378124,11,Estimation
h_nu,0.0,11,Estimation
b0,0.1,11,Estimation
d0,0.0639708096815968,11,Estimation
d_d0,0.060169521921515645,11,Estimation
b1,0.04032173666288208,11,Estimation
d1,0.059677377488572034,11,Estimation
mu,0.0,12,Estimation
h_mu,3.317610570149015e-05,12,Estimation
nu,0.005177966233469009,12,Estimation
h_nu,-0.1,12,Estimation
b0,0.1,12,Estimation
d0,0.06091290920879663,12,Estimation
d_d0,0.07576062823710224,12,Estimation
b1,0.04548366352174522,12,Estimation
d1,0.04626668138231444,12,Estimation
mu,0.0,13,Estimation
h_mu,4.0514276348939783e-05,13,Estimation
nu,0.005834920500307949,13,Estimation
h_nu,-0.1,13,Estimation
b0,0.1,13,Estimation
d0,0.060927572142333235,13,Estimation
d_d0,0.07579451786122046,13,Estimation
b1,0.04945016465905268,13,Estimation
d1,0.050555584484696096,13,Estimation
mu,0.00043121579511911886,14,Estimation
h_mu,4.1039581996684025e-05,14,Estimation
nu,0.0036605838091371234,14,Estimation
h_nu,-3.925943274356405e-05,14,Estimation
b0,0.1,14,Estimation
d0,0.060044056083132534,14,Estimation
d_d0,0.08001280926123508,14,Estimation
b1,0.050059557512458656,14,Estimation
d1,0.04992033763021129,14,Estimation
mu,0.0,15,Estimation
h_mu,3.54075897208115e-05,15,Estimation
nu,0.005356943005040606,15,Estimation
h_nu,-0.008425272775219953,15,Estimation
b0,0.1,15,Estimation
d0,0.060683773976411996,15,Estimation
d_d0,0.07753225097331944,15,Estimation
b1,0.04955194693759453,15,Estimation
d1,0.05044598503386916,15,Estimation
mu,0.0,16,Estimation
h_mu,3.99057606384101e-05,16,Estimation
nu,0.004443378628636257,16,Estimation
h_nu,-0.006291380929321806,16,Estimation
b0,0.1,16,Estimation
d0,0.060840969785620355,16,Estimation
d_d0,0.07546028785043668,16,Estimation
b1,0.04959356555167829,16,Estimation
d1,0.05042997580424022,16,Estimation
mu,0.0,17,Estimation
h_mu,3.7583426268458895e-05,17,Estimation
nu,0.005928181520125586,17,Estimation
h_nu,-0.03468468606518542,17,Estimation
b0,0.1,17,Estimation
d0,0.0609670338905337,17,Estimation
d_d0,0.0780243494766218,17,Estimation
b1,0.04931351627573638,17,Estimation
d1,0.05068283780155197,17,Estimation
mu,9.552789287465597e-05,18,Estimation
h_mu,4.1235280920836324e-05,18,Estimation
nu,0.0034009427878078655,18,Estimation
h_nu,-2.652553194532754e-05,18,Estimation
b0,0.1,18,Estimation
d0,0.060370724561694226,18,Estimation
d_d0,0.08232822076059824,18,Estimation
b1,0.05015829747632355,18,Estimation
d1,0.04983838615370768,18,Estimation
mu,0.0,19,Estimation
h_mu,0.00708560746543797,19,Estimation
nu,0.02462063607273441,19,Estimation
h_nu,0.0,19,Estimation
b0,0.09998963152142366,19,Estimation
d0,0.064285690536767,19,Estimation
d_d0,0.09025462292741847,19,Estimation
b1,0.04358352446501583,19,Estimation
d1,0.05641497053589408,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
