Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,5.31703440053583e-05,0,Estimation
nu,0.00512238604553755,0,Estimation
h_nu,-0.0071718398063398,0,Estimation
b0,0.09836026141403788,0,Estimation
d0,0.058871206503316106,0,Estimation
d_d0,0.07838283815686475,0,Estimation
b1,0.033685443537835466,0,Estimation
d1,0.0344476252882969,0,Estimation
mu,0.0,1,Estimation
h_mu,5.16999976483668e-05,1,Estimation
nu,0.005497895722936221,1,Estimation
h_nu,-0.000985961347172171,1,Estimation
b0,0.05174892776932408,1,Estimation
d0,0.012692227019416927,1,Estimation
d_d0,0.07839711602472936,1,Estimation
b1,0.007007009700171609,1,Estimation
d1,0.007591787441811866,1,Estimation
mu,0.00046248800115150613,2,Estimation
h_mu,3.984693173120898e-05,2,Estimation
nu,0.004465017439139412,2,Estimation
h_nu,-4.3528239284755016e-05,2,Estimation
b0,0.04523899306433338,2,Estimation
d0,0.005112660808042058,2,Estimation
d_d0,0.08081921409691076,2,Estimation
b1,0.07895946103515657,2,Estimation
d1,0.07759550829938666,2,Estimation
mu,0.0,3,Estimation
h_mu,3.908753776898346e-05,3,Estimation
nu,0.003351117993742459,3,Estimation
h_nu,-3.0301339152391887e-05,3,Estimation
b0,0.05965236108391604,3,Estimation
d0,0.020272696047820362,3,Estimation
d_d0,0.07944354556451172,3,Estimation
b1,0.036037695466123815,3,Estimation
d1,0.03499765287299196,3,Estimation
mu,0.0,4,Estimation
h_mu,5.387251346372507e-05,4,Estimation
nu,0.006212978259229667,4,Estimation
h_nu,-0.011077340729726097,4,Estimation
b0,0.08680027607695343,4,Estimation
d0,0.04762920175360121,4,Estimation
d_d0,0.07825523986705418,4,Estimation
b1,0.05794161324601316,4,Estimation
d1,0.05865621957324375,4,Estimation
mu,0.0005082086532374769,5,Estimation
h_mu,4.1387276771791394e-05,5,Estimation
nu,0.00406658396279053,5,Estimation
h_nu,-4.221101495700408e-05,5,Estimation
b0,0.05566302154273269,5,Estimation
d0,0.015797555663469447,5,Estimation
d_d0,0.07962238747223684,5,Estimation
b1,0.00790424595440216,5,Estimation
d1,0.006862052073358205,5,Estimation
mu,0.00026893975325390017,6,Estimation
h_mu,4.206335906328696e-05,6,Estimation
nu,0.0035749038776150084,6,Estimation
h_nu,-3.451396832086958e-05,6,Estimation
b0,0.08630395960184599,6,Estimation
d0,0.046602705924569436,6,Estimation
d_d0,0.0790243665076189,6,Estimation
b1,0.06593040819496723,6,Estimation
d1,0.0649295748149294,6,Estimation
mu,0.0,7,Estimation
h_mu,5.7760551396591055e-05,7,Estimation
nu,0.007395266006697769,7,Estimation
h_nu,-0.007916362764581603,7,Estimation
b0,0.058847023955452424,7,Estimation
d0,0.02046257960261348,7,Estimation
d_d0,0.07574650102478739,7,Estimation
b1,0.024810340465226566,7,Estimation
d1,0.025671257339209955,7,Estimation
mu,0.00014749509583406772,8,Estimation
h_mu,4.465882270140068e-05,8,Estimation
nu,0.004082653829825223,8,Estimation
h_nu,-4.206385273010275e-05,8,Estimation
b0,0.06680412856043409,8,Estimation
d0,0.02670730807421673,8,Estimation
d_d0,0.08055019900984958,8,Estimation
b1,0.06475710392687335,8,Estimation
d1,0.06333441432888277,8,Estimation
mu,0.0006328971668466465,9,Estimation
h_mu,4.840045088810461e-05,9,Estimation
nu,0.00386939309325211,9,Estimation
h_nu,-3.517628449865428e-05,9,Estimation
b0,0.040279929217986815,9,Estimation
d0,0.00034418417872218146,9,Estimation
d_d0,0.08037881195981132,9,Estimation
b1,0.0004516336743121864,9,Estimation
