Parameter,Value,Run,Type
mu,0.00015124643581408893,0,Estimation
h_mu,3.774906228479692e-05,0,Estimation
nu,0.004441084871980237,0,Estimation
h_nu,-9.582260133726884e-05,0,Estimation
b0,0.06960471647704426,0,Estimation
d0,0.030373417124215707,0,Estimation
d_d0,0.07914766149711706,0,Estimation
b1,0.05019751474511572,0,Estimation
d1,0.049811992091017804,0,Estimation
mu,0.00015053098566735184,1,Estimation
h_mu,4.947859436589825e-05,1,Estimation
nu,0.0036966606038041864,1,Estimation
h_nu,-3.163031680290281e-05,1,Estimation
b0,0.06979728163446358,1,Estimation
d0,0.030097564317711902,1,Estimation
d_d0,0.08087263915655694,1,Estimation
b1,0.05035535407149258,1,Estimation
d1,0.0495058166232461,1,Estimation
mu,0.0,2,Estimation
h_mu,6.644876849126858e-05,2,Estimation
nu,0.006356721690104463,2,Estimation
h_nu,-0.0333689786432528,2,Estimation
b0,0.08990128231314998,2,Estimation
d0,0.05016019960020188,2,Estimation
d_d0,0.07868762327866205,2,Estimation
b1,0.04932857763373535,2,Estimation
d1,0.050379984684762326,2,Estimation
mu,0.0004103171170533435,3,Estimation
h_mu,4.735258318991929e-05,3,Estimation
nu,0.003987071975174749,3,Estimation
h_nu,-3.802580023763046e-05,3,Estimation
b0,0.05299718092361392,3,Estimation
d0,0.012626143033412203,3,Estimation
d_d0,0.08194374413264292,3,Estimation
b1,0.050291067331231495,3,Estimation
d1,0.04938374173581622,3,Estimation
mu,0.0,4,Estimation
h_mu,5.5646154027389925e-05,4,Estimation
nu,0.00511926630123147,4,Estimation
h_nu,-0.011009897223947511,4,Estimation
b0,0.09088327893673791,4,Estimation
d0,0.05093684326070533,4,Estimation
d_d0,0.07921344326973587,4,Estimation
b1,0.049015547493426036,4,Estimation
d1,0.05051708464851353,4,Estimation
mu,0.0,5,Estimation
h_mu,5.707240587521348e-05,5,Estimation
nu,0.005369086809153928,5,Estimation
h_nu,-0.0004760516663992986,5,Estimation
b0,0.05835507881821732,5,Estimation
d0,0.01939174344023644,5,Estimation
d_d0,0.07664278935210839,5,Estimation
b1,0.04953679011199516,5,Estimation
d1,0.050255197447124846,5,Estimation
mu,0.0,6,Estimation
h_mu,3.780433984424384e-05,6,Estimation
nu,0.006243667031501949,6,Estimation
h_nu,-0.01570675515399559,6,Estimation
b0,0.05381297464996243,6,Estimation
d0,0.014121531640972528,6,Estimation
d_d0,0.08012425047971099,6,Estimation
b1,0.04959407910495105,6,Estimation
d1,0.050037551455976985,6,Estimation
mu,0.0006763476868333539,7,Estimation
h_mu,4.49430801211602e-05,7,Estimation
nu,0.0045372766770111145,7,Estimation
h_nu,-6.381069184087993e-05,7,Estimation
b0,0.0698931422058889,7,Estimation
d0,0.030001734828010277,7,Estimation
d_d0,0.0807369481536278,7,Estimation
b1,0.05039855737818747,7,Estimation
d1,0.049493862293481496,7,Estimation
mu,0.0,8,Estimation
h_mu,3.881122080659865e-05,8,Estimation
nu,0.006909015806773147,8,Estimation
h_nu,-0.03895582451280106,8,Estimation
b0,0.06680063717448328,8,Estimation
d0,0.027725839706312462,8,Estimation
d_d0,0.07772395650350655,8,Estimation
b1,0.0554636223660163,8,Estimation
d1,0.05536678263083563,8,Estimation
mu,0.0,9,Estimation
