Parameter,Value,Run,Type
mu,0.0,0,Estimation
h_mu,0.1,0,Estimation
nu,0.00849615804201086,0,Estimation
h_nu,-0.1,0,Estimation
b0,0.1,0,Estimation
d0,0.1,0,Estimation
d_d0,0.1,0,Estimation
b1,0.0,0,Estimation
d1,0.03687737873713197,0,Estimation
mu,0.0,1,Estimation
h_mu,0.1,1,Estimation
nu,0.008875672852274948,1,Estimation
h_nu,-0.006441377034439148,1,Estimation
b0,0.1,1,Estimation
d0,0.1,1,Estimation
d_d0,0.1,1,Estimation
b1,0.03407413113025561,1,Estimation
d1,0.07036100838205749,1,Estimation
mu,0.0,2,Estimation
h_mu,0.1,2,Estimation
nu,0.009659181034970613,2,Estimation
h_nu,-0.1,2,Estimation
b0,0.1,2,Estimation
d0,0.1,2,Estimation
d_d0,0.1,2,Estimation
b1,0.03142625603563377,2,Estimation
d1,0.06791706247725258,2,Estimation
mu,0.0,3,Estimation
h_mu,0.1,3,Estimation
nu,0.010662356415714475,3,Estimation
h_nu,-0.1,3,Estimation
b0,0.1,3,Estimation
d0,0.1,3,Estimation
d_d0,0.1,3,Estimation
b1,0.0007895691010639871,3,Estimation
d1,0.03763530790983159,3,Estimation
mu,0.031733012383884505,4,Estimation
h_mu,0.0967772103583998,4,Estimation
nu,0.03696439369788632,4,Estimation
h_nu,-0.1,4,Estimation
b0,0.1,4,Estimation
d0,0.1,4,Estimation
d_d0,0.1,4,Estimation
b1,0.005768297360569046,4,Estimation
d1,0.04194637570620006,4,Estimation
mu,0.0,5,Estimation
h_mu,0.1,5,Estimation
nu,0.010007693781234124,5,Estimation
h_nu,-0.1,5,Estimation
b0,0.1,5,Estimation
d0,0.1,5,Estimation
d_d0,0.1,5,Estimation
b1,0.015643748806512627,5,Estimation
d1,0.05222368183024562,5,Estimation
mu,0.0,6,Estimation
h_mu,0.1,6,Estimation
nu,0.008765112550325227,6,Estimation
h_nu,-0.1,6,Estimation
b0,0.1,6,Estimation
d0,0.1,6,Estimation
d_d0,0.1,6,Estimation
b1,0.004045053882815532,6,Estimation
d1,0.040999232735934775,6,Estimation
mu,0.0,7,Estimation
h_mu,0.1,7,Estimation
nu,0.009744863008688905,7,Estimation
h_nu,-0.08188931624657243,7,Estimation
b0,0.1,7,Estimation
d0,0.1,7,Estimation
d_d0,0.1,7,Estimation
b1,0.014970816902958007,7,Estimation
d1,0.05244672363932019,7,Estimation
mu,0.0,8,Estimation
h_mu,0.1,8,Estimation
nu,0.011750209447127024,8,Estimation
h_nu,-0.1,8,Estimation
b0,0.1,8,Estimation
