Parameter,Value,Run,Type
d1,0.05025170380389691,8,Estimation
mu,0.0,9,Estimation
h_mu,5.116546062204585e-05,9,Estimation
nu,0.0050907214635625185,9,Estimation
h_nu,-0.00971099731723411,9,Estimation
b0,0.06964461217655175,9,Estimation
d0,0.030214773300849183,9,Estimation
d_d0,0.07736705317878055,9,Estimation
b1,0.04954139199526382,9,Estimation
d1,0.050390350762501944,9,Estimation
mu,0.0,10,Estimation
h_mu,6.498782655982104e-05,10,Estimation
nu,0.007127319002183778,10,Estimation
h_nu,-0.0011483831738432748,10,Estimation
b0,0.0696819951856647,10,Estimation
d0,0.0311114186931094,10,Estimation
d_d0,0.07610830705743604,10,Estimation
b1,0.04795052067501746,10,Estimation
d1,0.04935518242017257,10,Estimation
mu,0.0006993088664502795,11,Estimation
h_mu,3.572386006581668e-05,11,Estimation
nu,0.004043889134041991,11,Estimation
h_nu,-4.514150094446401e-05,11,Estimation
b0,0.07269729608534116,11,Estimation
d0,0.03304382592908154,11,Estimation
d_d0,0.07763377350806815,11,Estimation
b1,0.04390595237474086,11,Estimation
d1,0.04290284661595626,11,Estimation
mu,0.0,12,Estimation
h_mu,4.9041710299711925e-05,12,Estimation
nu,0.004641016917058233,12,Estimation
h_nu,-0.0009283799524106321,12,Estimation
b0,0.07163628083355904,12,Estimation
d0,0.03213648207722225,12,Estimation
d_d0,0.07902315321998139,12,Estimation
b1,0.05142720261579447,12,Estimation
d1,0.05164984989668182,12,Estimation
mu,0.0003032168683451911,13,Estimation
h_mu,3.372789363491763e-05,13,Estimation
nu,0.004227326796230179,13,Estimation
h_nu,-5.6367871198071696e-05,13,Estimation
b0,0.06980099107045451,13,Estimation
d0,0.030180638750559142,13,Estimation
d_d0,0.08016090735796275,13,Estimation
b1,0.05034977119261891,13,Estimation
d1,0.049646457990773864,13,Estimation
mu,0.0,14,Estimation
h_mu,3.530712413906302e-05,14,Estimation
nu,0.004047593713414709,14,Estimation
h_nu,-3.529094444477641e-05,14,Estimation
b0,0.06980956815535364,14,Estimation
d0,0.030227386268033642,14,Estimation
d_d0,0.07790564171843338,14,Estimation
b1,0.05089588748627542,14,Estimation
d1,0.04893543475305446,14,Estimation
mu,0.0,15,Estimation
h_mu,5.3164442682904034e-05,15,Estimation
nu,0.004040329930760983,15,Estimation
h_nu,-3.453092453542161e-05,15,Estimation
b0,0.06233243100676727,15,Estimation
d0,0.022835079993842124,15,Estimation
d_d0,0.07826320076470887,15,Estimation
b1,0.05043032139550304,15,Estimation
d1,0.04936401314479203,15,Estimation
mu,0.0,16,Estimation
h_mu,8.047492573916461e-05,16,Estimation
nu,0.005651121772439152,16,Estimation
h_nu,-0.007230712658328414,16,Estimation
b0,0.07181264000152002,16,Estimation
d0,0.03276736190284335,16,Estimation
d_d0,0.07745413860688535,16,Estimation
b1,0.04611272511876401,16,Estimation
d1,0.04776576448263349,16,Estimation
mu,0.0008667877852870183,17,Estimation
h_mu,3.468344412082121e-05,17,Estimation
nu,0.004534045399348441,17,Estimation
h_nu,-6.045395926798279e-05,17,Estimation
b0,0.06924313153356826,17,Estimation
d0,0.029391764997121105,17,Estimation
d_d0,0.07900862495970722,17,Estimation
b1,0.04971905179338761,17,Estimation
d1,0.04942132324332432,17,Estimation
mu,0.00013701439757311286,18,Estimation
h_mu,4.137564112875245e-05,18,Estimation
nu,0.004067770046185886,18,Estimation
h_nu,-4.0679191113845515e-05,18,Estimation
b0,0.0703690385012568,18,Estimation
d0,0.02961592619205087,18,Estimation
d_d0,0.08436184104423305,18,Estimation
b1,0.0506519024902926,18,Estimation
d1,0.04935279442756029,18,Estimation
mu,0.0004201990214120849,19,Estimation
h_mu,3.669035321381866e-05,19,Estimation
nu,0.004233806062107409,19,Estimation
h_nu,-7.055108922003995e-05,19,Estimation
b0,0.07318692454333117,19,Estimation
d0,0.0328491154347444,19,Estimation
d_d0,0.08015598535700816,19,Estimation
b1,0.04350952671152567,19,Estimation
d1,0.04277114277267559,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
