Parameter,Value,Run,Type
mu,0.000789185363274503,0,Estimation
h_mu,2.910609155804552e-05,0,Estimation
nu,0.005204823425640454,0,Estimation
b0,0.047333485317054565,0,Estimation
d0,0.00699171939622568,0,Estimation
d_d0,0.08121986877210752,0,Estimation
b1,0.050650174877311105,0,Estimation
d1,0.04927758681677579,0,Estimation
mu,0.00019800506775334036,1,Estimation
h_mu,1.5203269487497679e-05,1,Estimation
nu,0.08487946224300698,1,Estimation
b0,0.06956913682283528,1,Estimation
d0,0.030312845544221218,1,Estimation
d_d0,0.08069169530543856,1,Estimation
b1,0.1,1,Estimation
d1,0.02193123306417748,1,Estimation
mu,0.0002650889283770926,2,Estimation
h_mu,4.475835970238038e-05,2,Estimation
nu,0.0,2,Estimation
b0,0.06221500571194973,2,Estimation
d0,0.02215381814739335,2,Estimation
d_d0,0.07951168848589045,2,Estimation
b1,0.04446780814526725,2,Estimation
d1,0.04697650018351008,2,Estimation
mu,0.0004072107095421849,3,Estimation
h_mu,3.555325478257152e-05,3,Estimation
nu,0.0,3,Estimation
b0,0.09436521238865272,3,Estimation
d0,0.054313225617764846,3,Estimation
d_d0,0.07930999048835147,3,Estimation
b1,0.04600640131814153,3,Estimation
d1,0.048538652319482484,3,Estimation
mu,0.00020648973275831666,4,Estimation
h_mu,2.7203967771292907e-05,4,Estimation
nu,0.01876886862498433,4,Estimation
b0,0.09741815637737729,4,Estimation
d0,0.05778472596684251,4,Estimation
d_d0,0.0796190674918578,4,Estimation
b1,0.058065923667723104,4,Estimation
d1,0.041836748250942885,4,Estimation
mu,0.00031685022345460495,5,Estimation
h_mu,3.9143468194937756e-05,5,Estimation
nu,0.0,5,Estimation
b0,0.06992916110614554,5,Estimation
d0,0.030028827743277448,5,Estimation
d_d0,0.08023973519171362,5,Estimation
b1,0.08065288929911597,5,Estimation
d1,0.08216300986511824,5,Estimation
mu,0.000349466953811462,6,Estimation
h_mu,4.032013121993719e-05,6,Estimation
nu,0.0,6,Estimation
b0,0.09133988460421878,6,Estimation
d0,0.051290399390673966,6,Estimation
d_d0,0.07958259267906857,6,Estimation
b1,0.049111328804863554,6,Estimation
d1,0.0508261849365883,6,Estimation
mu,0.0003697559571059129,7,Estimation
h_mu,4.2945524401383526e-05,7,Estimation
nu,0.0,7,Estimation
b0,0.0841868447573208,7,Estimation
d0,0.044098086996577184,7,Estimation
d_d0,0.08034425354730508,7,Estimation
b1,0.048632981270960635,7,Estimation
d1,0.05113391665245392,7,Estimation
mu,0.000329864153353734,8,Estimation
h_mu,2.8221003554362618e-05,8,Estimation
nu,0.028189328221240664,8,Estimation
b0,0.06977242540162591,8,Estimation
d0,0.030122260793357464,8,Estimation
d_d0,0.08003215780912444,8,Estimation
b1,0.0926361235263362,8,Estimation
d1,0.06925289114918823,8,Estimation
mu,0.00021176977424385528,9,Estimation
h_mu,3.1954630960833534e-05,9,Estimation
nu,0.0,9,Estimation
b0,0.07571487136657136,9,Estimation
d0,0.03593460063454275,9,Estimation
d_d0,0.07938822061301866,9,Estimation
b1,0.04888231876824063,9,Estimation
d1,0.050930398393460224,9,Estimation
mu,0.0001409045767849996,10,Estimation
h_mu,1.3460406245385208e-05,10,Estimation
nu,0.1,10,Estimation
b0,0.03980840005971934,10,Estimation
d0,0.0002113373076014511,10,Estimation
d_d0,0.0805176110495011,10,Estimation
b1,0.09508902116942453,10,Estimation
d1,0.001502055717668863,10,Estimation
mu,0.0003624627947109716,11,Estimation
h_mu,3.324447767642556e-05,11,Estimation
nu,0.0034189360226628616,11,Estimation
b0,0.06995510311535307,11,Estimation
d0,0.029934901263966723,11,Estimation
d_d0,0.08037603612409838,11,Estimation
b1,0.07463502277769936,11,Estimation
d1,0.07299123634527763,11,Estimation
mu,0.000493219875652261,12,Estimation
h_mu,2.387476461562188e-05,12,Estimation
nu,0.032507977331163056,12,Estimation
b0,0.09840883492492203,12,Estimation
d0,0.058592134937212506,12,Estimation
d_d0,0.08122478764572555,12,Estimation
b1,0.06341719445334736,12,Estimation
d1,0.036077955376117875,12,Estimation
mu,0.00032249359989624724,13,Estimation
