Parameter,Value,Run,Type
mu,0.0002622527926701298,0,Estimation
h_mu,4.500014001140693e-05,0,Estimation
nu,1.6077814126334352e-07,0,Estimation
b0,0.06814399907940502,0,Estimation
d0,0.028337666604871758,0,Estimation
d_d0,0.07826327756177771,0,Estimation
b1,0.05060336167988391,0,Estimation
d1,0.053203590247738554,0,Estimation
mu,0.00023681859690598774,1,Estimation
h_mu,5.013560089176563e-05,1,Estimation
nu,0.0,1,Estimation
b0,0.06427022086722478,1,Estimation
d0,0.024049854691445733,1,Estimation
d_d0,0.08049656870655775,1,Estimation
b1,0.048027043930890904,1,Estimation
d1,0.05023535009234822,1,Estimation
mu,0.00047164236809575926,2,Estimation
h_mu,5.6869132361713516e-05,2,Estimation
nu,0.0,2,Estimation
b0,0.04034470132248698,2,Estimation
d0,3.414132243857704e-05,2,Estimation
d_d0,0.08266746477656091,2,Estimation
b1,0.09700293231326164,2,Estimation
d1,0.09999819077507574,2,Estimation
mu,0.0003048435039566899,3,Estimation
h_mu,3.410576162296606e-05,3,Estimation
nu,0.0034663500368422103,3,Estimation
b0,0.07013488366806185,3,Estimation
d0,0.029858065488257698,3,Estimation
d_d0,0.08129283526706359,3,Estimation
b1,0.07645776292856488,3,Estimation
d1,0.07445488169925876,3,Estimation
mu,0.00067678510306959,4,Estimation
h_mu,4.342192755699957e-05,4,Estimation
nu,0.0,4,Estimation
b0,0.07007014784991641,4,Estimation
d0,0.02992115395102024,4,Estimation
d_d0,0.08089108440436436,4,Estimation
b1,0.06489924352721145,4,Estimation
d1,0.0681409744455656,4,Estimation
mu,0.00030099206683227423,5,Estimation
h_mu,2.6810932980351446e-05,5,Estimation
nu,0.024704475580121926,5,Estimation
b0,0.07178315114940911,5,Estimation
d0,0.03229141172465218,5,Estimation
d_d0,0.08027166399339193,5,Estimation
b1,0.060030409146964045,5,Estimation
d1,0.03983340025979492,5,Estimation
mu,0.0005005043412205079,6,Estimation
h_mu,2.6435634136235208e-05,6,Estimation
nu,0.03221011524426958,6,Estimation
b0,0.07167800639180227,6,Estimation
d0,0.0322912591375811,6,Estimation
d_d0,0.08263530510258664,6,Estimation
b1,0.0602949321850311,6,Estimation
d1,0.03411732041530867,6,Estimation
mu,0.00015700578028901013,7,Estimation
h_mu,1.644422045851033e-05,7,Estimation
nu,0.09999606549070207,7,Estimation
b0,0.1,7,Estimation
d0,0.0600381567081188,7,Estimation
d_d0,0.08336261187505692,7,Estimation
b1,0.09944612168282731,7,Estimation
d1,0.006537101139197194,7,Estimation
mu,0.00040894872998261295,8,Estimation
h_mu,3.7153104446488176e-05,8,Estimation
nu,0.0,8,Estimation
b0,0.07844849802318908,8,Estimation
d0,0.03798971619786004,8,Estimation
d_d0,0.08099216126932413,8,Estimation
b1,0.04692422989896987,8,Estimation
d1,0.04861461187044192,8,Estimation
mu,0.0003280703855863986,9,Estimation
h_mu,4.1357139599411855e-05,9,Estimation
nu,0.0,9,Estimation
b0,0.06977134379521564,9,Estimation
d0,0.030211652700723953,9,Estimation
d_d0,0.07947128950495946,9,Estimation
b1,0.02790137337054178,9,Estimation
d1,0.029827302714604667,9,Estimation
mu,0.00021021485827767153,10,Estimation
h_mu,3.4474528143929166e-05,10,Estimation
nu,0.014827959182071533,10,Estimation
b0,0.09966909292415979,10,Estimation
d0,0.05990990903977348,10,Estimation
d_d0,0.07959974637812735,10,Estimation
b1,0.06767184962856959,10,Estimation
d1,0.05636803027132344,10,Estimation
mu,0.00035971038756727066,11,Estimation
h_mu,3.094009267024752e-05,11,Estimation
nu,0.011959028069644302,11,Estimation
b0,0.0737880572632874,11,Estimation
d0,0.03400660874177991,11,Estimation
d_d0,0.08089500723262388,11,Estimation
b1,0.05424974546733284,11,Estimation
d1,0.04564250510157714,11,Estimation
mu,0.00041771148809009967,12,Estimation
h_mu,3.446429427221247e-05,12,Estimation
nu,0.011496276339256706,12,Estimation
b0,0.06997043248946772,12,Estimation
d0,0.03001581896520473,12,Estimation
d_d0,0.07976976991180615,12,Estimation
b1,0.06500648359435053,12,Estimation
d1,0.05827465084247553,12,Estimation
mu,0.0005542739692030066,13,Estimation
h_mu,4.621608897633883e-05,13,Estimation
nu,0.0,13,Estimation
b0,0.051905300747841464,13,Estimation
d0,0.011318323387762083,13,Estimation
d_d0,0.08067265576644427,13,Estimation
b1,0.04834942739540934,13,Estimation
d1,0.05158989830353444,13,Estimation
mu,0.0004741730428500641,14,Estimation
h_mu,3.97422099137987e-05,14,Estimation
nu,0.0,14,Estimation
b0,0.0399565986843306,14,Estimation
d0,5.194352322629756e-05,14,Estimation
d_d0,0.08021525748405726,14,Estimation
b1,0.053553152583730314,14,Estimation
d1,0.05638885870572376,14,Estimation
mu,0.00022203589931155246,15,Estimation
h_mu,5.328628891279241e-05,15,Estimation
nu,0.0015822973252054113,15,Estimation
b0,0.04917337290964623,15,Estimation
d0,0.009141480940493708,15,Estimation
d_d0,0.07944648347314656,15,Estimation
b1,0.04931542984211279,15,Estimation
d1,0.050604484354621934,15,Estimation
f0_init,0.9938157731787699,0,Estimation
f0_init,0.9944184301826915,1,Estimation
f0_init,0.9891090300368965,2,Estimation
f0_init,0.992701116764988,3,Estimation
f0_init,0.984402539807297,4,Estimation
