Parameter,Value,Run,Type
mu,0.0003853471581331786,0,Estimation
h_mu,3.938338332527753e-05,0,Estimation
nu,0.004923137570008795,0,Estimation
b0,0.06996524036422558,0,Estimation
d0,0.030017234847265054,0,Estimation
d_d0,0.08004849229809614,0,Estimation
b1,0.0995955854291516,0,Estimation
d1,0.09770859857084105,0,Estimation
mu,0.00039594999823443797,1,Estimation
h_mu,4.074371943297374e-05,1,Estimation
nu,0.003914989942766268,1,Estimation
b0,0.0699858282464025,1,Estimation
d0,0.030024415168031143,1,Estimation
d_d0,0.07983986445671579,1,Estimation
b1,0.09203761487424215,1,Estimation
d1,0.09112450894384533,1,Estimation
mu,0.00038188039733240013,2,Estimation
h_mu,4.072818496759648e-05,2,Estimation
nu,0.003601544691981972,2,Estimation
b0,0.0544477215977377,2,Estimation
d0,0.014680482687109139,2,Estimation
d_d0,0.0794024840041304,2,Estimation
b1,0.0502916286564285,2,Estimation
d1,0.04964428478761452,2,Estimation
mu,0.00039714575086239446,3,Estimation
h_mu,3.984738342758199e-05,3,Estimation
nu,0.004683936334458901,3,Estimation
b0,0.07004936093611823,3,Estimation
d0,0.02993115192727877,3,Estimation
d_d0,0.0803614498803545,3,Estimation
b1,0.09684010483681,3,Estimation
d1,0.0952131388802153,3,Estimation
mu,0.0003935904784898022,4,Estimation
h_mu,4.222187757833998e-05,4,Estimation
nu,0.003364823896660178,4,Estimation
b0,0.05357776262781778,4,Estimation
d0,0.013511842252048151,4,Estimation
d_d0,0.07992063073634442,4,Estimation
b1,0.05013782036042869,4,Estimation
d1,0.04973575189305988,4,Estimation
mu,0.0003568195420089888,5,Estimation
h_mu,3.84822349128923e-05,5,Estimation
nu,0.0065659111747744855,5,Estimation
b0,0.054796064196347666,5,Estimation
d0,0.014853486607334833,5,Estimation
d_d0,0.0801451759368006,5,Estimation
b1,0.051669853886023985,5,Estimation
d1,0.04823188715142207,5,Estimation
mu,0.00039944061180053567,6,Estimation
h_mu,3.878580874833311e-05,6,Estimation
nu,0.003464235512679487,6,Estimation
b0,0.07070741199764845,6,Estimation
d0,0.030792314356665296,6,Estimation
d_d0,0.07973129834057316,6,Estimation
b1,0.0005371359354900053,6,Estimation
d1,3.4443740189080252e-06,6,Estimation
mu,0.0004009504748599483,7,Estimation
h_mu,3.898282034162951e-05,7,Estimation
nu,0.0032141336289551133,7,Estimation
b0,0.0527097281372432,7,Estimation
d0,0.01270977808650919,7,Estimation
d_d0,0.0799340679732949,7,Estimation
b1,0.05010710463286197,7,Estimation
d1,0.04980631114119358,7,Estimation
mu,0.0003816590413451364,8,Estimation
h_mu,3.942128647713381e-05,8,Estimation
nu,0.003432374034153635,8,Estimation
b0,0.083404577758073,8,Estimation
d0,0.04354498689436939,8,Estimation
d_d0,0.07952219368916941,8,Estimation
b1,0.047810071304700316,8,Estimation
d1,0.047300153752747605,8,Estimation
mu,0.00042365908241999135,9,Estimation
h_mu,3.886743368561229e-05,9,Estimation
nu,0.0034392580290184115,9,Estimation
b0,0.06997304203404006,9,Estimation
d0,0.029998307843481956,9,Estimation
d_d0,0.07989297931677308,9,Estimation
b1,0.06616321602992734,9,Estimation
d1,0.06567413126708224,9,Estimation
mu,0.0003579793649526625,10,Estimation
h_mu,3.864312360093081e-05,10,Estimation
nu,0.005877468055187672,10,Estimation
