Parameter,Value,Run,Type
mu,0.001261737756174755,0,Estimation
h_mu,4.793560132148722e-05,0,Estimation
nu,0.004366919503259595,0,Estimation
b0,0.09999997928917952,0,Estimation
d0,0.05905087781249305,0,Estimation
d_d0,0.08119245582883569,0,Estimation
b1,0.044028266617030624,0,Estimation
d1,0.046108697479934194,0,Estimation
mu,0.0009444910999928249,1,Estimation
h_mu,4.536146813242871e-05,1,Estimation
nu,0.003922400018255786,1,Estimation
b0,0.08861530673893674,1,Estimation
d0,0.04790286819207399,1,Estimation
d_d0,0.08164412039919713,1,Estimation
b1,0.04425601855448928,1,Estimation
d1,0.04706224771580481,1,Estimation
mu,0.000542831572367077,2,Estimation
h_mu,5.10818994907926e-05,2,Estimation
nu,0.004032650118997066,2,Estimation
b0,0.06980968597332034,2,Estimation
d0,0.02962456306354877,2,Estimation
d_d0,0.08200833220418871,2,Estimation
b1,0.06188817635633333,2,Estimation
d1,0.06233580034816459,2,Estimation
mu,5.229533983326309e-05,3,Estimation
h_mu,5.416106014420757e-05,3,Estimation
nu,0.006374747431583278,3,Estimation
b0,0.09323794316494424,3,Estimation
d0,0.05346722033201205,3,Estimation
d_d0,0.08148285230575704,3,Estimation
b1,0.04738506857287782,3,Estimation
d1,0.044517051818452044,3,Estimation
mu,0.0003418857005077315,4,Estimation
h_mu,2.706502764081632e-05,4,Estimation
nu,0.004040334763606325,4,Estimation
b0,0.08191524225586418,4,Estimation
d0,0.04208607528703951,4,Estimation
d_d0,0.07820336961035113,4,Estimation
b1,0.043006292112006565,4,Estimation
d1,0.03965510980765643,4,Estimation
mu,0.0007992171728448123,5,Estimation
h_mu,2.5493057702293073e-05,5,Estimation
nu,0.004608928538035573,5,Estimation
b0,0.058218348748579486,5,Estimation
d0,0.01765976772253518,5,Estimation
d_d0,0.08154577754594992,5,Estimation
b1,0.050938366933258,5,Estimation
d1,0.048983280313846335,5,Estimation
mu,0.00045466018454887235,6,Estimation
h_mu,5.5811119991121516e-05,6,Estimation
nu,0.00600417201693717,6,Estimation
b0,0.06998775268442187,6,Estimation
d0,0.029819815789245176,6,Estimation
d_d0,0.08180655456352691,6,Estimation
b1,0.0880447448439379,6,Estimation
d1,0.08682207164057966,6,Estimation
mu,0.0002541537960293317,7,Estimation
h_mu,6.332958633230843e-05,7,Estimation
nu,0.004217264460219237,7,Estimation
b0,0.08411224034318165,7,Estimation
d0,0.04440336570278011,7,Estimation
d_d0,0.07892628541356342,7,Estimation
b1,0.049673173160495514,7,Estimation
d1,0.05023039708989526,7,Estimation
mu,0.0005731667631557136,8,Estimation
h_mu,4.765663920729017e-05,8,Estimation
nu,0.0052921747104086245,8,Estimation
b0,0.09292811753239413,8,Estimation
d0,0.05292928589341976,8,Estimation
d_d0,0.07986138214798684,8,Estimation
b1,0.045683865128625635,8,Estimation
d1,0.045211352587286584,8,Estimation
mu,0.00026840227206723647,9,Estimation
h_mu,4.359810297689684e-05,9,Estimation
nu,0.0027651632375471804,9,Estimation
b0,0.1,9,Estimation
d0,0.06012945649092418,9,Estimation
d_d0,0.08046963997694369,9,Estimation
b1,0.045612081064180486,9,Estimation
d1,0.04544783178765766,9,Estimation
mu,0.0007683998254242212,10,Estimation
h_mu,5.097228540671386e-05,10,Estimation
nu,0.0055167026863547075,10,Estimation
b0,0.09883342327768362,10,Estimation
d0,0.058340608738162575,10,Estimation
d_d0,0.08351536421745887,10,Estimation
b1,0.04625620613209267,10,Estimation
d1,0.04500862336849469,10,Estimation
mu,0.0003576969946902979,11,Estimation
h_mu,4.797629644248703e-05,11,Estimation
nu,0.003343179401066751,11,Estimation
b0,0.0408320064932263,11,Estimation
d0,0.0007210900136516397,11,Estimation
d_d0,0.08012065747528113,11,Estimation
b1,0.04950107664789841,11,Estimation
d1,0.050435829364170646,11,Estimation
mu,0.00040168985828228297,12,Estimation
h_mu,1.9275223674797774e-05,12,Estimation
nu,0.0031820604773420886,12,Estimation
b0,0.08103132198127429,12,Estimation
d0,0.041077629007768034,12,Estimation
d_d0,0.0786331633324015,12,Estimation
b1,0.051570669832256076,12,Estimation
d1,0.04834521282616706,12,Estimation
mu,0.0005487754708283641,13,Estimation
h_mu,2.4516431454369526e-05,13,Estimation
nu,0.0024909565392821045,13,Estimation
b0,0.041639885036431956,13,Estimation
d0,0.0016766670468200261,13,Estimation
d_d0,0.0785052554441529,13,Estimation
b1,0.05076252576219163,13,Estimation
d1,0.04978234104027652,13,Estimation
mu,0.000744431439830403,14,Estimation
h_mu,4.794302836933371e-05,14,Estimation
nu,0.004186992634531399,14,Estimation
b0,0.056239516409933084,14,Estimation
d0,0.015901834619848912,14,Estimation
d_d0,0.08194440286499718,14,Estimation
b1,0.04704735457753416,14,Estimation
d1,0.0483264970731415,14,Estimation
mu,0.00047344825506468846,15,Estimation
h_mu,3.20102047165755e-05,15,Estimation
nu,0.002059840342397172,15,Estimation
b0,0.06878176930576999,15,Estimation
d0,0.028663221750441826,15,Estimation
d_d0,0.0800821052121894,15,Estimation
b1,0.04912056435375904,15,Estimation
d1,0.048324781718112726,15,Estimation
f0_init,0.9734458068995016,0,Estimation
f0_init,0.9801245997905558,1,Estimation
f0_init,0.9878601783009505,2,Estimation
f0_init,0.9987918414912086,3,Estimation
f0_init,0.9915693421418974,4,Estimation
f0_init,0.9815419426160933,5,Estimation
f0_init,0.9898988429978882,6,Estimation
f0_init,0.9942896518592991,7,Estimation
f0_init,0.9872308803273144,8,Estimation
f0_init,0.9936830227884319,9,Estimation
f0_init,0.9828704255160714,10,Estimation
f0_init,0.9919466618409394,11,Estimation
f0_init,0.9899433278692737,12,Estimation
f0_init,0.9867788408421881,13,Estimation
f0_init,0.9837718634389981,14,Estimation
f0_init,0.9885658277663112,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
